Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",20.0,NBA,PF,82.0,68.0,2970.0,7.0,16.4,0.42,0.6,1.9,0.33,6.4,14.5,0.44,2.8,4.4,0.63,3.5,5.5,9.0,3.2,1.3,0.6,2.8,3.3,17.4
1998,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",21.0,NBA,PF,82.0,82.0,3268.0,8.0,18.8,0.42,1.0,3.2,0.31,7.0,15.6,0.45,3.4,5.2,0.64,3.0,6.2,9.2,3.0,1.6,0.7,3.2,2.9,20.3
1999,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",22.0,NBA,PF,42.0,41.0,1549.0,7.0,17.1,0.41,1.5,4.1,0.37,5.5,13.0,0.43,2.6,4.7,0.56,2.5,5.9,8.3,3.0,1.5,0.7,2.8,3.3,18.2
2000,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",23.0,NBA,PF,82.0,82.0,3003.0,7.8,18.1,0.43,0.9,3.4,0.26,6.9,14.6,0.47,3.7,5.3,0.7,2.4,5.4,7.8,3.7,1.4,0.4,3.1,3.2,20.1
2001,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",24.0,NBA,PF,81.0,81.0,3396.0,7.5,18.2,0.41,2.3,6.4,0.37,5.2,11.8,0.44,2.6,3.7,0.72,1.6,6.0,7.6,4.7,1.5,0.5,3.2,2.7,20.1
2002,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",25.0,NBA,PF,81.0,81.0,3406.0,7.0,17.9,0.39,2.3,6.8,0.34,4.7,11.0,0.42,2.5,3.4,0.74,1.6,6.0,7.5,4.3,1.3,0.4,2.7,2.5,19.0
2003,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",26.0,NBA,PF,78.0,78.0,3235.0,6.7,17.3,0.39,2.1,6.5,0.32,4.6,10.8,0.43,2.0,3.2,0.62,1.1,5.2,6.3,4.2,1.3,0.3,2.9,2.5,17.5
2004,7,2998,DAL,Dallas Mavericks,Antoine Walker,"August 12, 1976",27.0,NBA,PF,82.0,82.0,2840.0,6.1,14.3,0.43,1.0,3.9,0.27,5.1,10.4,0.49,1.3,2.4,0.55,2.5,6.2,8.7,4.7,0.8,0.8,2.6,2.7,14.6
2005,31,2998,TOT,Total After Trade,Antoine Walker,"August 12, 1976",28.0,NBA,PF,77.0,77.0,2955.0,7.1,16.8,0.42,1.3,4.2,0.32,5.7,12.6,0.46,2.4,4.5,0.54,2.2,6.2,8.5,3.2,1.1,0.7,3.1,2.6,17.9
2005,1,2998,ATL,Atlanta Hawks,Antoine Walker,"August 12, 1976",28.0,NBA,PF,53.0,53.0,2128.0,7.1,17.1,0.42,1.4,4.5,0.32,5.7,12.6,0.45,2.7,5.0,0.53,2.1,6.3,8.4,3.3,1.1,0.5,3.1,2.5,18.3
2005,2,2998,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",28.0,NBA,PF,24.0,24.0,827.0,7.0,15.8,0.44,1.1,3.2,0.34,5.9,12.7,0.47,1.9,3.4,0.56,2.4,6.2,8.6,3.1,1.1,1.1,3.0,3.0,17.0
2006,16,2998,MIA,Miami Heat,Antoine Walker,"August 12, 1976",29.0,NBA,PF,82.0,19.0,2199.0,6.4,14.7,0.44,2.2,6.3,0.36,4.2,8.4,0.49,1.3,2.1,0.63,1.7,5.2,6.9,2.7,0.8,0.5,2.5,3.1,16.4
2007,16,2998,MIA,Miami Heat,Antoine Walker,"August 12, 1976",30.0,NBA,PF,78.0,15.0,1818.0,5.2,13.2,0.4,1.7,6.0,0.28,3.6,7.2,0.5,0.9,2.1,0.44,1.8,4.9,6.7,2.6,1.0,0.3,2.8,3.4,13.1
2008,18,2998,MIN,Minnesota Timberwolves,Antoine Walker,"August 12, 1976",31.0,NBA,PF,46.0,1.0,892.0,5.5,15.1,0.36,2.5,7.6,0.32,3.0,7.5,0.4,1.4,2.7,0.53,2.3,4.5,6.8,1.8,1.3,0.3,1.9,3.2,14.9
