Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,22.0,CHI,NBA,SF,10.0,6.0,29.4,4.6,9.9,0.465,0.3,0.6,0.5,4.3,9.3,0.462,0.48,0.5,0.7,0.714,2.4,2.8,5.2,2.4,0.8,0.8,2.6,3.3,10.0
1989,23.0,CHI,NBA,SF,17.0,17.0,36.4,4.9,10.7,0.462,1.3,3.3,0.393,3.6,7.4,0.492,0.522,1.9,2.9,0.64,2.0,5.6,7.6,3.9,1.4,0.9,2.4,3.7,13.1
1990,24.0,CHI,NBA,SF,15.0,14.0,40.8,6.9,14.0,0.495,0.7,2.1,0.323,6.3,11.9,0.525,0.519,4.7,6.7,0.71,2.2,5.0,7.2,5.5,2.1,1.3,3.3,4.1,19.3
1991,25.0,CHI,NBA,SF,17.0,17.0,41.4,8.4,16.6,0.504,0.2,1.0,0.235,8.1,15.6,0.521,0.511,4.7,5.9,0.792,2.2,6.7,8.9,5.8,2.5,1.1,3.2,3.4,21.6
1992,26.0,CHI,NBA,SF,22.0,22.0,40.9,6.9,14.8,0.468,0.3,1.1,0.25,6.6,13.7,0.485,0.477,5.4,7.0,0.761,2.7,6.1,8.8,6.7,1.9,1.1,3.2,3.3,19.5
1993,27.0,CHI,NBA,SF,19.0,19.0,41.5,8.0,17.2,0.465,0.2,0.9,0.176,7.8,16.3,0.481,0.469,3.9,6.1,0.638,1.9,5.0,6.9,5.6,2.2,0.7,3.7,3.3,20.1
1994,28.0,CHI,NBA,SF,10.0,10.0,38.4,8.5,19.6,0.434,1.2,4.5,0.267,7.3,15.1,0.483,0.464,4.6,5.2,0.885,1.7,6.6,8.3,4.6,2.4,0.7,3.7,3.3,22.8
1995,29.0,CHI,NBA,SF,10.0,10.0,39.6,5.8,13.1,0.443,1.4,3.8,0.368,4.4,9.3,0.473,0.496,4.8,7.1,0.676,2.4,6.2,8.6,5.8,1.4,1.0,2.7,4.0,17.8
1996,30.0,CHI,NBA,SF,18.0,18.0,41.2,6.2,15.9,0.39,1.7,5.8,0.286,4.6,10.1,0.451,0.443,2.8,4.4,0.638,3.4,5.1,8.5,5.9,2.6,0.9,2.3,2.8,16.9
1997,31.0,CHI,NBA,SF,19.0,19.0,39.6,6.8,16.3,0.417,2.1,5.9,0.345,4.7,10.3,0.459,0.481,3.6,4.5,0.791,1.9,4.9,6.8,3.8,1.5,0.9,2.9,2.6,19.2
1998,32.0,CHI,NBA,SF,21.0,21.0,39.8,5.8,14.0,0.415,0.9,3.8,0.228,5.0,10.2,0.484,0.446,4.3,6.4,0.679,2.3,4.8,7.1,5.2,2.1,1.0,2.4,3.1,16.8
1999,33.0,HOU,NBA,SF,4.0,4.0,43.0,5.8,17.5,0.329,1.5,5.5,0.273,4.3,12.0,0.354,0.371,5.3,6.5,0.808,5.0,6.8,11.8,5.5,1.8,0.8,3.3,3.0,18.3
2001,35.0,POR,NBA,SF,3.0,3.0,39.0,5.3,12.7,0.421,1.0,5.7,0.176,4.3,7.0,0.619,0.461,2.0,3.0,0.667,0.7,5.0,5.7,2.3,2.7,0.7,4.0,4.7,13.7
2002,36.0,POR,NBA,SF,3.0,3.0,33.0,6.0,13.0,0.462,2.0,3.7,0.545,4.0,9.3,0.429,0.538,2.3,2.7,0.875,2.7,6.7,9.3,5.7,1.3,0.7,3.3,4.7,16.3
2003,37.0,POR,NBA,SF,4.0,1.0,18.8,2.3,5.5,0.409,0.8,2.3,0.333,1.5,3.3,0.462,0.477,0.5,0.5,1.0,0.5,2.3,2.8,3.3,0.0,0.0,1.8,2.0,5.8
