Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",23.0,NBA,PF,64.0,43.0,1131.0,3.8,7.3,0.52,0.0,0.0,0.0,3.8,7.2,0.52,1.9,3.7,0.5,3.7,7.4,11.1,1.8,1.9,2.4,2.5,5.3,9.4
1983,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",24.0,NBA,PF,78.0,77.0,1806.0,4.7,8.2,0.57,0.0,0.0,0.0,4.7,8.2,0.57,2.3,3.3,0.69,3.3,7.3,10.6,1.8,2.1,1.3,2.9,4.6,11.6
1984,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",25.0,NBA,PF,47.0,31.0,743.0,3.1,5.5,0.56,0.0,0.0,,3.1,5.5,0.56,2.0,3.2,0.64,4.0,8.9,12.9,1.6,1.5,0.7,2.7,5.2,8.1
1985,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",26.0,NBA,PF,82.0,46.0,1617.0,4.0,7.3,0.55,0.0,0.0,,4.0,7.3,0.55,1.5,2.3,0.66,3.7,8.1,11.8,1.5,1.8,1.0,2.2,4.7,9.6
1986,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",27.0,NBA,PF,74.0,74.0,1573.0,3.7,6.2,0.6,0.0,0.0,,3.7,6.2,0.6,2.0,2.8,0.72,3.6,8.3,11.8,1.6,1.5,0.8,2.2,4.5,9.3
1987,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",28.0,NBA,PF,78.0,10.0,1514.0,3.9,7.4,0.52,0.0,0.0,,3.9,7.4,0.52,2.9,3.7,0.76,3.8,7.0,10.8,1.5,1.8,1.0,2.5,4.8,10.6
1988,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",29.0,NBA,PF,70.0,20.0,845.0,4.3,7.9,0.55,0.0,0.0,,4.3,7.9,0.55,3.1,4.0,0.78,4.4,7.0,11.4,2.3,1.7,0.6,2.5,4.4,11.8
1989,4,2387,CHO,Charlotte Hornets,Kurt Rambis,"February 25, 1958",30.0,NBA,PF,75.0,75.0,2233.0,5.2,10.1,0.52,0.0,0.0,0.0,5.2,10.1,0.52,2.9,4.0,0.73,4.3,7.0,11.3,2.6,1.6,0.9,2.4,3.4,13.4
1990,31,2387,TOT,Total After Trade,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,74.0,61.0,1904.0,3.6,7.1,0.51,0.0,0.1,0.0,3.6,7.0,0.51,1.6,2.4,0.65,2.9,7.0,9.9,2.6,1.9,0.7,2.0,3.9,8.7
1990,4,2387,CHO,Charlotte Hornets,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,16.0,16.0,448.0,4.7,9.3,0.5,0.0,0.1,0.0,4.7,9.2,0.5,2.4,4.4,0.55,3.9,5.8,9.6,2.3,2.6,0.8,2.3,3.6,11.7
1990,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,58.0,45.0,1456.0,3.3,6.4,0.51,0.0,0.0,0.0,3.3,6.3,0.52,1.3,1.8,0.72,2.7,7.3,10.0,2.6,1.7,0.7,1.9,4.0,7.8
1991,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",32.0,NBA,PF,62.0,17.0,900.0,3.3,6.7,0.5,0.0,0.1,0.0,3.3,6.6,0.5,2.4,3.4,0.71,3.1,7.6,10.6,2.6,1.0,0.4,1.8,4.3,9.0
1992,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",33.0,NBA,PF,28.0,5.0,381.0,3.6,7.7,0.46,0.0,0.0,,3.6,7.7,0.46,1.3,1.7,0.78,2.2,7.8,10.0,3.5,1.1,1.3,2.4,4.3,8.5
1993,31,2387,TOT,Total After Trade,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,72.0,1.0,822.0,2.9,5.6,0.52,0.0,0.1,0.0,2.9,5.6,0.53,1.9,2.8,0.66,3.4,6.6,9.9,2.3,1.9,0.8,1.8,5.3,7.8
1993,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,5.0,0.0,41.0,3.5,6.1,0.57,0.0,0.0,,3.5,6.1,0.57,0.9,1.8,0.5,1.8,3.5,5.3,0.9,2.6,0.0,5.3,2.6,7.9
1993,26,2387,SAC,Sacramento Kings,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,67.0,1.0,781.0,2.9,5.6,0.52,0.0,0.1,0.0,2.9,5.5,0.52,1.9,2.9,0.67,3.5,6.7,10.2,2.4,1.8,0.8,1.7,5.5,7.7
1994,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",35.0,NBA,PF,50.0,1.0,635.0,3.3,6.5,0.52,0.0,0.1,0.0,3.3,6.4,0.52,2.6,4.0,0.65,4.8,6.0,10.7,1.8,1.2,1.3,1.5,5.0,9.3
1995,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",36.0,NBA,PF,26.0,1.0,195.0,3.3,6.5,0.51,0.0,0.0,,3.3,6.5,0.51,1.5,2.2,0.67,1.8,4.4,6.3,3.0,0.6,1.7,1.5,6.5,8.1
