Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,8,2568,DEN,Denver Nuggets,23.0,NBA,C,8.0,163.0,9.8,0.57,0.0,0.35,6.4,18.0,12.0,10.4,0.5,1.5,25.5,15.8,0.0,0.1,0.1,0.02,-4.0,0.4,-3.5,-0.1
1984,8,2568,DEN,Denver Nuggets,24.0,NBA,C,5.0,81.0,11.7,0.65,0.0,0.44,4.1,30.5,16.9,5.7,2.2,2.1,24.5,13.8,0.0,0.1,0.1,0.06,-4.9,2.1,-2.8,0.0
1985,8,2568,DEN,Denver Nuggets,25.0,NBA,C,9.0,118.0,10.9,0.52,0.0,0.77,6.8,21.6,13.6,11.5,1.1,2.0,12.6,12.7,0.1,0.1,0.3,0.1,-3.2,0.3,-2.9,0.0
1986,8,2568,DEN,Denver Nuggets,26.0,NBA,C,10.0,295.0,13.7,0.58,0.0,0.35,11.2,17.9,14.3,4.2,0.6,3.1,17.5,16.2,0.3,0.3,0.6,0.1,-1.3,-0.5,-1.8,0.0
1987,8,2568,DEN,Denver Nuggets,27.0,NBA,C,3.0,75.0,13.6,0.72,0.0,0.53,7.0,16.5,11.1,3.5,0.6,1.5,12.5,11.9,0.1,0.0,0.1,0.06,0.0,-1.3,-1.3,0.0
1988,8,2568,DEN,Denver Nuggets,28.0,NBA,PF,11.0,314.0,20.6,0.72,0.0,0.94,9.6,18.0,13.5,8.2,0.5,1.9,16.2,19.4,1.2,0.2,1.4,0.21,2.2,0.7,3.0,0.4
1989,8,2568,DEN,Denver Nuggets,29.0,NBA,C,2.0,36.0,7.6,0.38,0.0,1.14,5.2,26.3,15.1,3.2,1.2,1.7,8.7,12.5,0.0,0.0,0.0,0.01,-3.7,-0.2,-4.0,0.0
1991,17,2568,MIL,Milwaukee Bucks,31.0,NBA,C,3.0,71.0,10.2,0.5,0.04,0.48,6.5,15.4,10.6,6.2,2.2,1.0,17.7,21.2,-0.1,0.1,0.0,-0.01,-3.1,-0.6,-3.7,0.0
1995,24,2568,PHO,Phoenix Suns,35.0,NBA,C,10.0,146.0,3.3,0.45,0.03,0.28,3.3,12.4,7.9,7.5,1.1,1.6,19.7,12.4,-0.1,0.1,0.0,-0.01,-7.2,0.1,-7.0,-0.2
1996,16,2568,MIA,Miami Heat,36.0,NBA,C,2.0,17.0,13.9,0.72,0.0,0.5,13.8,14.7,14.2,0.0,0.0,0.0,29.1,18.9,0.0,0.0,0.0,-0.02,2.7,0.5,3.2,0.0
1997,22,2568,ORL,Orlando Magic,37.0,NBA,PF,5.0,92.0,6.7,0.44,0.0,0.17,5.0,10.1,7.5,10.4,1.2,1.0,13.9,15.6,-0.1,0.1,0.0,-0.0,-5.0,0.0,-5.0,-0.1
1999,22,2568,ORL,Orlando Magic,39.0,NBA,C,1.0,8.0,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,-0.17,-5.7,-2.9,-8.7,0.0
