SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2018,7,DAL,Harrison Barnes,25.0,77.0,2634.0,0.44,0.48,0.36,0.49,0.83,0.54,0.26,0.28,97.0,94.0,99.0,95.0,108.0,97.0,103.0,82.0,-66.2,-44.8
2018,7,DAL,Dennis Smith Jr.,20.0,69.0,2049.0,0.4,0.44,0.31,0.45,0.69,0.47,0.19,0.33,86.0,85.0,86.0,86.0,91.0,85.0,75.0,98.0,-153.4,-185.4
2018,7,DAL,Dirk Nowitzki,39.0,77.0,1900.0,0.46,0.49,0.41,0.55,0.9,0.57,0.14,0.44,99.0,97.0,113.0,105.0,117.0,103.0,57.0,132.0,39.9,31.0
2018,7,DAL,Yogi Ferrell,24.0,82.0,2282.0,0.43,0.48,0.37,0.52,0.8,0.54,0.14,0.49,93.0,93.0,103.0,99.0,104.0,97.0,56.0,146.0,-4.9,-24.4
2018,7,DAL,Wesley Matthews,31.0,63.0,2131.0,0.41,0.44,0.38,0.52,0.82,0.54,0.14,0.58,88.0,86.0,105.0,99.0,107.0,97.0,58.0,171.0,-7.5,-22.7
2018,7,DAL,J.J. Barea,33.0,69.0,1603.0,0.44,0.5,0.37,0.52,0.78,0.55,0.15,0.45,95.0,98.0,102.0,100.0,102.0,98.0,59.0,135.0,1.8,-16.4
2018,7,DAL,Dwight Powell,26.0,79.0,1672.0,0.59,0.66,0.33,0.63,0.72,0.66,0.43,0.2,129.0,129.0,92.0,120.0,94.0,118.0,171.0,58.0,89.8,102.2
2018,7,DAL,Maxi Kleber,26.0,72.0,1206.0,0.49,0.61,0.31,0.55,0.75,0.58,0.19,0.41,106.0,120.0,86.0,106.0,97.0,104.0,76.0,123.0,19.9,13.4
2018,7,DAL,Devin Harris,34.0,44.0,807.0,0.42,0.46,0.35,0.49,0.83,0.56,0.39,0.44,90.0,91.0,97.0,95.0,108.0,101.0,157.0,131.0,-16.0,2.3
2018,7,DAL,Doug McDermott,26.0,26.0,596.0,0.48,0.46,0.49,0.59,0.86,0.61,0.16,0.44,104.0,91.0,136.0,112.0,112.0,110.0,62.0,130.0,23.4,21.1
2018,7,DAL,Salah Mejri,31.0,61.0,729.0,0.64,0.66,0.0,0.64,0.58,0.64,0.48,0.02,140.0,129.0,,123.0,75.0,116.0,191.0,6.0,33.2,29.3
2018,7,DAL,Nerlens Noel,23.0,30.0,472.0,0.52,0.53,0.0,0.52,0.75,0.56,0.27,0.01,114.0,104.0,,101.0,98.0,100.0,106.0,3.0,0.6,0.5
2018,7,DAL,Dorian Finney-Smith,24.0,21.0,448.0,0.38,0.48,0.3,0.46,0.73,0.48,0.12,0.55,83.0,94.0,83.0,89.0,96.0,87.0,49.0,164.0,-14.1,-18.9
2018,7,DAL,Kyle Collinsworth,26.0,32.0,480.0,0.38,0.42,0.24,0.4,0.52,0.43,0.4,0.17,83.0,81.0,65.0,78.0,68.0,78.0,160.0,51.0,-23.2,-28.7
2018,7,DAL,Johnathan Motley,22.0,11.0,176.0,0.53,0.56,0.17,0.54,0.54,0.55,0.37,0.08,116.0,111.0,46.0,104.0,70.0,99.0,148.0,24.0,2.8,-1.1
2018,7,DAL,Jalen Jones,24.0,12.0,162.0,0.39,0.41,0.36,0.46,0.59,0.48,0.27,0.39,85.0,80.0,100.0,88.0,77.0,87.0,105.0,116.0,-7.7,-10.5
2018,7,DAL,Aaron Harrison,23.0,9.0,233.0,0.28,0.38,0.21,0.34,0.76,0.39,0.25,0.62,60.0,75.0,58.0,65.0,100.0,71.0,98.0,185.0,-24.9,-25.1
2018,7,DAL,Gian Clavell,24.0,7.0,64.0,0.33,0.0,0.4,0.5,1.0,0.53,0.11,0.83,72.0,,111.0,96.0,130.0,95.0,44.0,247.0,-0.8,-1.0
2018,7,DAL,Jameel Warney,24.0,3.0,27.0,0.58,0.58,,0.58,0.6,0.6,0.42,0.0,127.0,114.0,,112.0,78.0,108.0,165.0,,1.5,1.2
2018,7,DAL,Jeff Withey,27.0,9.0,39.0,0.38,0.67,0.2,0.44,0.5,0.44,0.12,0.62,81.0,131.0,55.0,84.0,65.0,80.0,50.0,185.0,-2.7,-3.8
2018,7,DAL,Antonius Cleveland,23.0,13.0,81.0,0.29,0.31,0.0,0.29,0.5,0.32,0.29,0.07,62.0,60.0,,55.0,65.0,57.0,113.0,21.0,-6.6,-7.5
2018,7,DAL,Scotty Hopson,28.0,1.0,8.0,0.0,0.0,,0.0,0.5,0.27,2.0,0.0,,,,,65.0,48.0,794.0,,-1.0,-1.1
2018,7,DAL,Josh McRoberts,30.0,2.0,6.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,297.0,-1.0,-1.1
2018,7,DAL,Team,,,,0.44,0.5,0.36,0.51,0.76,0.54,0.21,0.38,97.0,98.0,98.0,98.0,99.0,98.0,84.0,112.0,-110.3,-196.9
2018,7,DAL,League Average,,,,0.46,0.51,0.36,0.52,0.77,0.56,0.25,0.34,,,,,,,,,,
