SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2018,25,POR,Damian Lillard,27.0,73.0,2670.0,0.44,0.5,0.36,0.52,0.92,0.59,0.38,0.44,95.0,98.0,100.0,100.0,119.0,107.0,151.0,132.0,-5.9,124.8
2018,25,POR,CJ McCollum,26.0,81.0,2923.0,0.44,0.46,0.4,0.51,0.84,0.54,0.17,0.32,96.0,91.0,110.0,97.0,109.0,96.0,66.0,94.0,-45.8,-64.4
2018,25,POR,Jusuf Nurkic,23.0,79.0,2088.0,0.5,0.51,0.0,0.5,0.63,0.53,0.29,0.01,110.0,100.0,,97.0,82.0,95.0,114.0,2.0,-31.3,-59.4
2018,25,POR,Evan Turner,29.0,79.0,2034.0,0.45,0.48,0.32,0.48,0.85,0.52,0.18,0.23,97.0,95.0,88.0,93.0,111.0,93.0,74.0,68.0,-43.4,-45.2
2018,25,POR,Al-Farouq Aminu,27.0,69.0,2072.0,0.4,0.43,0.37,0.5,0.74,0.52,0.14,0.58,86.0,85.0,102.0,96.0,96.0,94.0,55.0,173.0,-21.7,-42.5
2018,25,POR,Shabazz Napier,26.0,74.0,1535.0,0.42,0.45,0.38,0.5,0.84,0.54,0.26,0.41,91.0,88.0,104.0,95.0,110.0,98.0,103.0,122.0,-25.5,-14.2
2018,25,POR,Pat Connaughton,25.0,82.0,1488.0,0.42,0.51,0.35,0.52,0.84,0.54,0.11,0.54,92.0,99.0,97.0,99.0,110.0,97.0,45.0,160.0,-2.5,-14.3
2018,25,POR,Ed Davis,28.0,78.0,1471.0,0.58,0.58,0.0,0.58,0.67,0.61,0.38,0.0,126.0,114.0,,112.0,87.0,109.0,151.0,1.0,35.6,34.9
2018,25,POR,Maurice Harkless,24.0,59.0,1264.0,0.5,0.55,0.42,0.58,0.71,0.6,0.2,0.4,108.0,107.0,115.0,111.0,93.0,107.0,79.0,118.0,33.4,25.8
2018,25,POR,Zach Collins,20.0,66.0,1045.0,0.4,0.46,0.31,0.46,0.64,0.48,0.14,0.39,86.0,89.0,86.0,88.0,84.0,85.0,58.0,116.0,-36.2,-50.0
2018,25,POR,Noah Vonleh,22.0,33.0,476.0,0.49,0.5,0.33,0.5,0.74,0.54,0.32,0.06,106.0,98.0,92.0,96.0,97.0,98.0,128.0,19.0,-4.1,-3.0
2018,25,POR,Meyers Leonard,25.0,33.0,254.0,0.59,0.67,0.42,0.66,0.82,0.68,0.14,0.33,128.0,132.0,117.0,127.0,107.0,122.0,56.0,99.0,21.7,19.9
2018,25,POR,Caleb Swanigan,20.0,27.0,189.0,0.4,0.44,0.12,0.41,0.67,0.45,0.3,0.13,87.0,87.0,35.0,78.0,87.0,81.0,119.0,40.0,-13.5,-14.5
2018,25,POR,Wade Baldwin,21.0,7.0,80.0,0.67,0.62,0.8,0.76,0.6,0.75,0.48,0.24,145.0,122.0,221.0,146.0,78.0,135.0,189.0,71.0,10.1,9.7
2018,25,POR,Jake Layman,23.0,35.0,160.0,0.3,0.37,0.2,0.34,0.67,0.35,0.06,0.42,65.0,73.0,55.0,65.0,87.0,63.0,25.0,126.0,-17.0,-19.7
2018,25,POR,Georgios Papagiannis,20.0,1.0,4.0,1.0,1.0,,1.0,,1.0,0.0,0.0,217.0,196.0,,192.0,,180.0,,,1.0,0.9
2018,25,POR,Team,,,,0.45,0.49,0.37,0.51,0.8,0.55,0.24,0.33,98.0,97.0,101.0,98.0,104.0,99.0,95.0,97.0,-142.0,-109.1
2018,25,POR,League Average,,,,0.46,0.51,0.36,0.52,0.77,0.56,0.25,0.34,,,,,,,,,,
