SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2018,3,BRK,Spencer Dinwiddie,24.0,80.0,2306.0,0.39,0.45,0.33,0.47,0.81,0.53,0.32,0.52,84.0,89.0,90.0,90.0,106.0,95.0,127.0,153.0,-84.5,-56.3
2018,3,BRK,Allen Crabbe,25.0,75.0,2197.0,0.41,0.46,0.38,0.53,0.85,0.56,0.16,0.64,89.0,90.0,104.0,102.0,111.0,100.0,65.0,191.0,13.0,4.1
2018,3,BRK,DeMarre Carroll,31.0,73.0,2180.0,0.41,0.46,0.37,0.51,0.76,0.55,0.31,0.5,90.0,90.0,103.0,97.0,100.0,99.0,124.0,148.0,-23.3,-10.5
2018,3,BRK,Rondae Hollis-Jefferson,23.0,68.0,1920.0,0.47,0.49,0.24,0.48,0.79,0.55,0.44,0.08,103.0,96.0,67.0,92.0,103.0,99.0,173.0,22.0,-57.7,-14.0
2018,3,BRK,Caris LeVert,23.0,71.0,1864.0,0.44,0.48,0.35,0.49,0.71,0.52,0.25,0.33,95.0,94.0,96.0,95.0,93.0,94.0,101.0,99.0,-41.1,-51.1
2018,3,BRK,Joe Harris,26.0,78.0,1975.0,0.49,0.59,0.42,0.61,0.83,0.63,0.17,0.58,107.0,115.0,116.0,117.0,108.0,114.0,66.0,171.0,112.7,104.4
2018,3,BRK,D'Angelo Russell,21.0,48.0,1234.0,0.41,0.48,0.32,0.48,0.74,0.51,0.2,0.41,90.0,94.0,89.0,92.0,97.0,92.0,77.0,123.0,-54.5,-68.6
2018,3,BRK,Jarrett Allen,19.0,72.0,1441.0,0.59,0.6,0.33,0.6,0.78,0.64,0.37,0.04,128.0,117.0,92.0,114.0,101.0,114.0,147.0,11.0,59.2,73.5
2018,3,BRK,Quincy Acy,27.0,70.0,1359.0,0.36,0.38,0.35,0.5,0.82,0.52,0.16,0.8,77.0,75.0,97.0,95.0,106.0,94.0,65.0,237.0,-18.5,-24.4
2018,3,BRK,Tyler Zeller,28.0,42.0,703.0,0.55,0.57,0.38,0.57,0.67,0.59,0.26,0.11,119.0,111.0,106.0,109.0,87.0,106.0,104.0,34.0,21.3,15.9
2018,3,BRK,Trevor Booker,30.0,18.0,395.0,0.51,0.54,0.25,0.52,0.56,0.54,0.29,0.08,112.0,105.0,69.0,100.0,73.0,96.0,114.0,24.0,0.6,-6.9
2018,3,BRK,Nik Stauskas,24.0,35.0,478.0,0.39,0.37,0.4,0.53,0.7,0.55,0.18,0.66,85.0,73.0,112.0,101.0,92.0,98.0,71.0,196.0,1.6,-3.1
2018,3,BRK,Jahlil Okafor,22.0,26.0,328.0,0.57,0.58,0.25,0.57,0.76,0.59,0.19,0.03,123.0,113.0,69.0,109.0,99.0,107.0,77.0,9.0,12.5,10.3
2018,3,BRK,Dante Cunningham,30.0,22.0,447.0,0.47,0.53,0.38,0.55,0.69,0.56,0.12,0.43,102.0,104.0,106.0,106.0,90.0,101.0,46.0,128.0,8.1,1.6
2018,3,BRK,Timofey Mozgov,31.0,31.0,359.0,0.56,0.64,0.22,0.58,0.77,0.62,0.32,0.19,121.0,125.0,61.0,111.0,100.0,111.0,128.0,57.0,11.1,12.9
2018,3,BRK,Isaiah Whitehead,22.0,16.0,180.0,0.46,0.48,0.39,0.51,0.68,0.53,0.22,0.21,101.0,95.0,108.0,97.0,89.0,95.0,88.0,62.0,-2.6,-5.0
2018,3,BRK,Sean Kilpatrick,28.0,16.0,183.0,0.29,0.32,0.26,0.35,0.95,0.41,0.22,0.49,62.0,62.0,71.0,67.0,124.0,74.0,87.0,147.0,-29.7,-27.1
2018,3,BRK,Milton Doyle,24.0,10.0,125.0,0.28,0.38,0.17,0.32,0.5,0.34,0.17,0.49,60.0,73.0,48.0,61.0,65.0,61.0,68.0,145.0,-19.0,-22.2
2018,3,BRK,Jeremy Lin,29.0,1.0,25.0,0.42,0.4,0.5,0.46,1.0,0.6,0.58,0.17,91.0,78.0,138.0,88.0,130.0,107.0,232.0,49.0,-1.5,1.2
2018,3,BRK,James Webb III,24.0,10.0,120.0,0.25,0.4,0.21,0.33,,0.33,0.0,0.79,54.0,78.0,58.0,64.0,,60.0,,235.0,-9.0,-10.7
2018,3,BRK,Jacob Wiley,23.0,5.0,33.0,0.25,0.0,0.5,0.38,0.5,0.41,0.5,0.5,54.0,,138.0,72.0,65.0,74.0,199.0,148.0,-1.2,-1.4
2018,3,BRK,Rashad Vaughn,21.0,1.0,4.0,,,,,,,,,,,,,,,,,0.0,0.0
2018,3,BRK,Team,,,,0.44,0.5,0.36,0.51,0.78,0.55,0.27,0.43,95.0,97.0,98.0,98.0,102.0,99.0,106.0,128.0,-116.9,-68.0
2018,3,BRK,League Average,,,,0.46,0.51,0.36,0.52,0.77,0.56,0.25,0.34,,,,,,,,,,
