Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2008,4,CHA,Charlotte Bobcats,Jason Richardson,27,82,82,38.4,7.9,17.9,0.44,3.0,7.3,0.41,4.9,10.6,0.47,0.52,3.0,4.0,0.75,1.0,4.4,5.4,3.1,1.4,0.7,2.0,2.9,21.8
2008,4,CHA,Charlotte Bobcats,Gerald Wallace,25,62,59,38.3,6.6,14.6,0.45,1.1,3.6,0.32,5.4,11.1,0.49,0.49,5.0,6.9,0.73,0.9,5.1,6.0,3.5,2.1,0.9,2.9,3.0,19.4
2008,4,CHA,Charlotte Bobcats,Raymond Felton,23,79,79,37.6,5.2,12.6,0.41,0.7,2.5,0.28,4.5,10.1,0.45,0.44,3.3,4.1,0.8,0.5,2.5,3.0,7.4,1.2,0.2,2.7,2.3,14.4
2008,4,CHA,Charlotte Bobcats,Emeka Okafor,25,82,82,33.1,5.6,10.5,0.54,0.0,0.0,,5.6,10.5,0.54,0.54,2.6,4.6,0.57,3.1,7.6,10.7,0.9,0.8,1.7,2.0,2.9,13.8
2008,4,CHA,Charlotte Bobcats,Jeff McInnis,33,54,26,26.1,2.0,4.6,0.43,0.1,0.4,0.16,1.9,4.3,0.46,0.44,0.4,0.6,0.77,0.3,1.5,1.8,4.1,0.4,0.1,1.4,2.2,4.5
2008,4,CHA,Charlotte Bobcats,Matt Carroll,27,80,18,25.2,3.2,7.4,0.43,1.3,3.0,0.44,1.8,4.4,0.42,0.52,1.4,1.7,0.8,0.4,2.4,2.8,0.9,0.6,0.2,0.7,2.3,9.0
2008,4,CHA,Charlotte Bobcats,Nazr Mohammed,30,61,29,23.3,4.0,7.7,0.52,0.0,0.0,,4.0,7.7,0.52,0.52,1.3,2.2,0.62,2.7,4.2,6.9,1.1,0.6,0.9,1.5,3.2,9.3
2008,4,CHA,Charlotte Bobcats,Jared Dudley,22,73,14,19.0,2.2,4.8,0.47,0.1,0.6,0.22,2.1,4.2,0.5,0.48,1.2,1.6,0.74,1.7,2.3,3.9,1.1,0.8,0.1,0.7,1.8,5.8
2008,4,CHA,Charlotte Bobcats,Earl Boykins,31,36,0,16.0,1.7,4.8,0.36,0.4,1.2,0.32,1.3,3.6,0.37,0.4,1.4,1.6,0.83,0.3,0.7,0.9,2.7,0.4,0.0,1.1,0.6,5.1
2008,4,CHA,Charlotte Bobcats,Derek Anderson,33,28,0,14.1,1.7,4.5,0.38,0.7,1.9,0.36,1.0,2.6,0.38,0.45,1.0,1.4,0.74,0.3,1.5,1.9,1.6,0.4,0.0,0.9,1.8,5.0
2008,4,CHA,Charlotte Bobcats,Primoz Brezec,28,20,18,13.4,0.9,2.2,0.4,0.0,0.0,,0.9,2.2,0.4,0.4,0.2,0.3,0.6,0.7,1.5,2.2,0.3,0.0,0.2,0.8,1.8,1.9
2008,4,CHA,Charlotte Bobcats,Walter Herrmann,28,17,0,10.2,1.5,3.8,0.38,0.5,1.5,0.35,0.9,2.3,0.41,0.45,0.5,0.6,0.9,0.6,1.5,2.1,0.2,0.2,0.0,0.2,0.7,4.0
2008,4,CHA,Charlotte Bobcats,Ryan Hollins,23,60,1,8.9,0.8,1.6,0.49,0.0,0.0,,0.8,1.6,0.49,0.49,0.9,1.4,0.67,0.9,0.9,1.8,0.2,0.2,0.5,0.4,1.6,2.5
2008,4,CHA,Charlotte Bobcats,Jermareo Davidson,23,38,2,8.5,1.3,3.3,0.41,0.0,0.0,,1.3,3.3,0.41,0.41,0.5,0.7,0.64,0.6,1.1,1.6,0.3,0.2,0.4,0.4,1.2,3.2
2008,4,CHA,Charlotte Bobcats,Othella Harrington,34,22,0,7.5,0.8,1.9,0.43,0.0,0.0,,0.8,1.9,0.43,0.43,0.5,0.7,0.62,0.5,1.4,1.9,0.2,0.0,0.2,0.5,1.5,2.1
