Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2008,30,WAS,Washington Wizards,Caron Butler,27,58,58,39.9,7.6,16.3,0.47,1.1,3.2,0.36,6.4,13.1,0.49,0.5,4.1,4.5,0.9,1.6,5.1,6.7,4.9,2.2,0.3,2.6,2.8,20.3
2008,30,WAS,Washington Wizards,Antawn Jamison,31,79,79,38.7,7.8,17.9,0.44,1.5,4.5,0.34,6.3,13.5,0.47,0.48,4.2,5.5,0.76,2.7,7.5,10.2,1.5,1.3,0.4,1.4,2.5,21.4
2008,30,WAS,Washington Wizards,Gilbert Arenas,26,13,8,32.7,6.0,15.1,0.4,1.7,6.0,0.28,4.3,9.1,0.48,0.45,5.7,7.4,0.77,0.5,3.5,3.9,5.1,1.8,0.1,3.8,2.3,19.4
2008,30,WAS,Washington Wizards,DeShawn Stevenson,26,82,82,31.3,3.7,9.5,0.39,1.9,5.0,0.38,1.7,4.5,0.39,0.49,1.9,2.4,0.8,0.5,2.4,2.9,3.1,0.8,0.2,1.2,1.3,11.2
2008,30,WAS,Washington Wizards,Antonio Daniels,32,71,63,30.4,2.9,6.3,0.46,0.2,1.0,0.23,2.6,5.3,0.5,0.48,2.4,3.1,0.78,0.3,2.5,2.9,4.8,1.0,0.0,1.3,1.1,8.4
2008,30,WAS,Washington Wizards,Brendan Haywood,28,80,80,27.9,4.0,7.5,0.53,0.0,0.0,,4.0,7.5,0.53,0.53,2.7,3.7,0.74,3.4,3.8,7.2,0.9,0.4,1.7,1.4,2.7,10.6
2008,30,WAS,Washington Wizards,Roger Mason,27,80,9,21.4,3.3,7.5,0.44,1.6,4.1,0.4,1.7,3.4,0.5,0.55,0.8,0.9,0.87,0.2,1.4,1.6,1.7,0.5,0.2,0.9,1.8,9.1
2008,30,WAS,Washington Wizards,Andray Blatche,21,82,15,20.4,3.1,6.5,0.47,0.0,0.2,0.23,3.1,6.4,0.48,0.48,1.3,1.9,0.7,2.0,3.2,5.2,1.1,0.6,1.4,1.4,3.1,7.5
2008,30,WAS,Washington Wizards,Darius Songaila,29,80,13,19.4,2.7,5.8,0.46,0.0,0.0,0.0,2.7,5.8,0.46,0.46,0.8,0.9,0.92,1.0,2.4,3.4,1.7,0.7,0.2,1.1,2.3,6.2
2008,30,WAS,Washington Wizards,Nick Young,22,75,2,15.4,2.8,6.4,0.44,0.5,1.3,0.4,2.3,5.0,0.45,0.48,1.3,1.7,0.82,0.3,1.2,1.5,0.8,0.5,0.1,1.3,1.7,7.5
2008,30,WAS,Washington Wizards,Mike Wilks,28,4,0,11.0,0.5,1.0,0.5,0.3,0.5,0.5,0.3,0.5,0.5,0.62,0.0,0.0,,0.3,1.3,1.5,0.8,0.8,0.0,0.3,0.5,1.3
2008,30,WAS,Washington Wizards,Dominic McGuire,22,70,1,9.9,0.6,1.5,0.38,0.0,0.1,0.17,0.5,1.4,0.39,0.38,0.2,0.5,0.44,0.8,1.2,2.0,0.6,0.3,0.4,0.6,1.1,1.3
2008,30,WAS,Washington Wizards,Oleksiy Pecherov,22,35,0,9.1,1.3,3.6,0.35,0.5,1.7,0.28,0.8,1.9,0.42,0.42,0.6,0.9,0.64,0.6,1.3,1.9,0.2,0.2,0.1,0.5,0.9,3.6
