Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,8,1708,DEN,Denver Nuggets,22.0,NBA,PG,65.0,8.0,1318.0,5.5,10.7,0.52,0.9,2.3,0.41,4.6,8.4,0.54,2.9,3.8,0.76,1.1,2.2,3.4,5.5,1.3,0.1,2.2,2.4,14.8
2011,8,1708,DEN,Denver Nuggets,23.0,NBA,PG,80.0,31.0,2103.0,5.9,11.8,0.5,1.2,2.9,0.4,4.7,8.9,0.54,2.9,3.9,0.76,1.1,2.4,3.6,6.5,1.4,0.1,2.3,2.3,16.0
2012,8,1708,DEN,Denver Nuggets,24.0,NBA,PG,61.0,61.0,2124.0,6.3,13.0,0.49,1.2,3.4,0.36,5.1,9.6,0.53,3.0,3.7,0.82,0.9,2.9,3.8,6.8,1.4,0.1,2.5,1.6,16.9
2013,8,1708,DEN,Denver Nuggets,25.0,NBA,PG,73.0,71.0,2513.0,6.4,13.9,0.46,1.2,3.3,0.37,5.2,10.6,0.49,3.4,4.5,0.76,0.5,2.3,2.8,7.2,1.5,0.1,2.6,1.9,17.4
2014,8,1708,DEN,Denver Nuggets,26.0,NBA,PG,62.0,61.0,2222.0,5.6,13.1,0.43,1.2,3.3,0.36,4.5,9.8,0.46,5.2,6.6,0.8,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.7
2015,8,1708,DEN,Denver Nuggets,27.0,NBA,PG,75.0,75.0,2665.0,5.5,12.5,0.44,0.9,2.8,0.34,4.5,9.7,0.46,3.6,4.9,0.73,0.6,2.6,3.2,9.7,1.2,0.1,2.5,1.7,15.4
2016,31,1708,TOT,Total After Trade,28.0,NBA,PG,66.0,13.0,1411.0,3.5,9.0,0.39,0.9,2.8,0.33,2.6,6.3,0.42,1.5,2.2,0.69,0.7,2.4,3.1,6.0,1.4,0.2,2.4,2.2,9.5
2016,11,1708,HOU,Houston Rockets,28.0,NBA,PG,53.0,12.0,1176.0,3.4,8.8,0.39,0.9,2.9,0.33,2.4,5.9,0.42,1.7,2.4,0.7,0.6,2.1,2.7,5.5,1.3,0.2,2.5,2.2,9.5
2016,12,1708,IND,Indiana Pacers,28.0,NBA,PG,13.0,1.0,235.0,4.3,10.3,0.42,0.8,2.1,0.36,3.5,8.1,0.43,0.5,0.9,0.5,0.9,3.8,4.7,8.7,1.5,0.2,2.0,2.5,9.8
2017,26,1708,SAC,Sacramento Kings,29.0,NBA,PG,69.0,24.0,1732.0,4.9,10.8,0.45,0.7,2.5,0.29,4.2,8.4,0.5,3.6,4.5,0.8,0.9,2.8,3.7,6.9,1.5,0.1,2.7,2.5,14.2
