PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Jason Richardson,23,78,78,37.6,7.2,16.5,0.43799999999999994,1.0,3.5,0.282,6.2,13.0,0.48100000000000004,0.46799999999999997,3.3,4.8,0.684,1.6,5.1,6.7,2.9,1.1,0.5,2.5,2.3,18.7
Clifford Robinson,37,82,82,34.7,4.5,11.5,0.387,1.4,3.8,0.35700000000000004,3.1,7.7,0.40299999999999997,0.447,1.5,2.1,0.711,0.7,3.3,3.9,3.3,0.8,0.9,2.1,2.9,11.8
Erick Dampier,28,74,74,32.5,4.7,8.8,0.535,0.0,0.0,0.0,4.7,8.8,0.537,0.535,2.9,4.5,0.654,4.6,7.3,12.0,0.8,0.4,1.9,1.8,3.1,12.3
Nick Van Exel,32,39,29,32.2,4.8,12.3,0.39,1.2,3.8,0.307,3.6,8.4,0.429,0.43799999999999994,1.8,2.5,0.7070000000000001,0.4,2.3,2.7,5.3,0.5,0.1,2.0,1.5,12.6
Mike Dunleavy,23,75,69,31.1,4.3,9.6,0.449,1.3,3.4,0.37,3.1,6.2,0.491,0.514,1.8,2.5,0.741,1.2,4.7,5.9,2.9,0.9,0.2,1.9,2.3,11.7
Speedy Claxton,25,60,29,26.6,3.7,8.7,0.42700000000000005,0.1,0.4,0.182,3.7,8.4,0.43799999999999994,0.431,3.0,3.7,0.813,0.6,2.0,2.6,4.5,1.6,0.2,1.7,2.4,10.6
Calbert Cheaney,32,79,7,26.2,3.5,7.3,0.48100000000000004,0.0,0.1,0.0,3.5,7.2,0.489,0.48100000000000004,0.6,1.0,0.61,1.0,2.3,3.3,1.7,0.8,0.2,1.1,2.3,7.6
Troy Murphy,23,28,0,21.8,3.8,8.7,0.44,0.2,0.6,0.294,3.6,8.1,0.451,0.451,2.1,2.9,0.75,1.7,4.5,6.2,0.7,0.4,0.6,1.2,2.1,10.0
Brian Cardinal,26,76,11,21.5,2.9,6.1,0.47200000000000003,0.7,1.6,0.444,2.2,4.5,0.48200000000000004,0.531,3.1,3.6,0.878,1.3,2.9,4.2,1.4,0.9,0.3,1.1,2.7,9.6
Mickaël Piétrus,21,53,22,14.1,1.8,4.4,0.41600000000000004,0.7,2.0,0.33299999999999996,1.2,2.4,0.484,0.491,1.0,1.4,0.693,0.9,1.3,2.2,0.5,0.6,0.2,0.8,1.9,5.3
Avery Johnson,38,46,1,13.8,1.7,4.3,0.402,0.0,0.1,0.0,1.7,4.3,0.408,0.402,1.1,1.7,0.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,4.6
Adonal Foyle,28,44,8,13.0,1.3,3.0,0.45399999999999996,0.0,0.0,,1.3,3.0,0.45399999999999996,0.45399999999999996,0.4,0.8,0.5429999999999999,1.2,2.6,3.8,0.4,0.1,1.0,0.5,1.5,3.1
J.R. Bremer,23,5,0,8.0,0.8,4.2,0.19,0.0,1.6,0.0,0.8,2.6,0.308,0.19,0.0,0.0,,0.4,0.2,0.6,2.4,0.0,0.0,1.0,1.0,1.6
Sean Lampley,24,10,0,6.3,1.3,2.0,0.65,0.0,0.0,,1.3,2.0,0.65,0.65,0.8,1.2,0.667,0.2,0.9,1.1,0.2,0.0,0.1,0.3,0.2,3.4
Rusty LaRue,30,4,0,5.5,0.3,0.8,0.33299999999999996,0.3,0.3,1.0,0.0,0.5,0.0,0.5,0.3,0.5,0.5,0.0,0.8,0.8,0.5,0.5,0.0,1.0,0.5,1.0
Cherokee Parks,31,12,0,5.3,0.3,0.8,0.4,0.0,0.0,,0.3,0.8,0.4,0.4,0.3,0.5,0.667,0.3,0.5,0.8,0.1,0.0,0.3,0.2,0.6,1.0
Dan Langhi,26,4,0,4.3,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.5,0.5,1.0,0.0,0.8,0.8,0.0,0.0,0.0,0.5,1.3,1.5
Popeye Jones,33,5,0,2.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0
