PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Stephon Marbury,26,47,47,39.1,7.1,16.6,0.431,1.1,3.3,0.321,6.1,13.3,0.45799999999999996,0.46299999999999997,4.4,5.3,0.833,0.8,2.3,3.1,9.3,1.4,0.1,3.2,2.1,19.8
Allan Houston,32,50,50,36.0,6.8,15.6,0.435,1.7,4.0,0.431,5.1,11.6,0.43700000000000006,0.491,3.1,3.4,0.9129999999999999,0.4,2.0,2.4,2.0,0.8,0.0,2.0,2.1,18.5
Keith Van Horn,28,47,47,33.5,5.8,13.0,0.445,1.3,3.4,0.373,4.5,9.6,0.47100000000000003,0.494,3.5,4.2,0.8190000000000001,2.1,5.2,7.3,1.8,1.1,0.4,2.5,3.2,16.4
Kurt Thomas,31,80,75,31.9,4.9,10.4,0.473,0.0,0.0,0.0,4.9,10.3,0.475,0.473,1.3,1.6,0.835,1.8,6.5,8.3,1.9,0.7,1.0,1.7,3.7,11.1
Tim Thomas,26,24,23,31.1,5.7,12.6,0.452,1.1,2.7,0.406,4.6,10.0,0.46399999999999997,0.495,3.3,4.0,0.813,1.1,3.7,4.8,1.4,1.0,0.2,1.8,2.9,15.8
Anfernee Hardaway,32,42,4,29.0,3.8,9.7,0.39,0.4,1.0,0.364,3.4,8.7,0.39299999999999996,0.409,1.6,2.1,0.775,1.0,3.5,4.5,1.9,1.0,0.3,1.5,1.9,9.6
Nazr Mohammed,26,27,23,24.9,4.0,7.1,0.563,0.0,0.0,,4.0,7.1,0.563,0.563,1.1,2.2,0.525,2.9,4.8,7.7,0.6,1.2,0.9,1.5,3.0,9.1
Shandon Anderson,30,80,37,24.7,3.0,7.1,0.42200000000000004,0.5,1.6,0.281,2.5,5.5,0.46299999999999997,0.45399999999999996,1.5,2.0,0.764,0.7,2.1,2.8,1.5,0.9,0.2,1.5,2.3,7.9
Charlie Ward,33,35,10,23.6,3.3,7.4,0.442,1.7,3.9,0.428,1.6,3.5,0.45899999999999996,0.556,0.5,0.6,0.762,0.3,2.5,2.7,4.9,1.3,0.2,2.0,2.1,8.7
Antonio McDyess,29,18,6,23.4,3.6,7.9,0.45799999999999996,0.0,0.0,,3.6,7.9,0.45799999999999996,0.45799999999999996,1.2,2.1,0.579,1.7,4.9,6.6,1.1,0.7,0.6,1.5,2.6,8.4
Dikembe Mutombo,37,65,56,23.0,2.2,4.5,0.478,0.0,0.0,,2.2,4.5,0.478,0.478,1.2,1.8,0.6809999999999999,2.2,4.5,6.7,0.4,0.3,1.9,0.8,2.2,5.6
Howard Eisley,31,33,23,22.1,2.4,6.1,0.396,0.8,2.6,0.32899999999999996,1.6,3.5,0.444,0.465,1.0,1.1,0.889,0.2,1.8,2.0,4.7,0.9,0.1,1.5,2.6,6.7
Vin Baker,32,17,0,18.4,2.4,5.8,0.40399999999999997,0.1,0.1,0.5,2.3,5.7,0.402,0.409,1.9,2.6,0.711,2.1,2.0,4.1,0.7,0.4,0.5,1.5,3.6,6.6
Othella Harrington,30,56,3,15.6,1.8,3.6,0.495,0.0,0.0,,1.8,3.6,0.495,0.495,1.0,1.4,0.7440000000000001,1.0,2.1,3.2,0.5,0.2,0.3,1.2,2.4,4.6
Michael Doleac,26,46,0,14.9,2.2,4.9,0.444,0.0,0.0,,2.2,4.9,0.444,0.444,0.7,0.8,0.861,1.3,2.8,4.1,0.7,0.4,0.7,0.8,1.8,5.0
Clarence Weatherspoon,33,15,1,14.4,1.2,2.7,0.45,0.0,0.0,,1.2,2.7,0.45,0.45,1.2,1.3,0.9470000000000001,0.9,2.4,3.3,0.9,0.5,0.1,0.6,1.3,3.6
DerMarr Johnson,23,21,1,13.7,1.7,4.6,0.371,0.6,1.7,0.361,1.1,2.9,0.377,0.43799999999999994,1.3,1.5,0.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5,5.4
Frank Williams,23,56,3,12.8,1.4,3.7,0.385,0.3,1.1,0.3,1.1,2.6,0.419,0.428,0.7,0.9,0.8540000000000001,0.1,0.8,0.9,2.2,0.4,0.1,1.1,1.0,3.9
Moochie Norris,30,36,0,12.4,1.5,3.6,0.408,0.3,1.0,0.34299999999999997,1.1,2.6,0.43200000000000005,0.45399999999999996,1.0,1.3,0.7659999999999999,0.2,0.8,1.0,2.0,0.8,0.1,0.9,1.0,4.3
Mike Sweetney,21,42,1,11.8,1.6,3.3,0.493,0.0,0.0,0.0,1.6,3.3,0.496,0.493,1.0,1.4,0.7240000000000001,1.6,2.1,3.7,0.3,0.4,0.3,0.8,1.4,4.3
Bruno Šundov,23,1,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
Cezary Trybański,24,3,0,1.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.3
