PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Richard Jefferson,23,82,82,38.2,6.8,13.6,0.498,0.6,1.6,0.364,6.2,12.0,0.516,0.519,4.4,5.7,0.763,1.3,4.3,5.7,3.8,1.1,0.3,2.4,2.7,18.5
Jason Kidd,30,67,66,36.6,5.5,14.3,0.384,1.4,4.4,0.321,4.1,9.9,0.41100000000000003,0.433,3.1,3.7,0.8270000000000001,1.3,5.1,6.4,9.2,1.8,0.2,3.2,1.6,15.5
Kerry Kittles,29,82,82,34.7,5.3,11.7,0.45299999999999996,1.2,3.4,0.35100000000000003,4.1,8.3,0.493,0.503,1.3,1.7,0.787,0.7,3.3,4.0,2.5,1.5,0.5,1.2,1.8,13.1
Kenyon Martin,26,65,62,34.6,6.8,13.8,0.488,0.1,0.4,0.28,6.6,13.5,0.494,0.49200000000000005,3.1,4.5,0.684,2.0,7.4,9.5,2.5,1.5,1.3,2.6,3.5,16.7
Jason Collins,25,78,78,28.5,2.1,4.9,0.424,0.0,0.0,0.0,2.1,4.9,0.42700000000000005,0.424,1.7,2.4,0.7390000000000001,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2,5.9
Lucious Harris,33,69,15,21.8,2.7,6.7,0.40399999999999997,0.6,1.5,0.376,2.2,5.2,0.41200000000000003,0.445,1.0,1.1,0.846,0.6,1.5,2.0,2.0,0.6,0.0,0.8,1.1,6.9
Rodney Rogers,32,69,15,20.4,3.0,7.3,0.41,0.7,2.2,0.32899999999999996,2.3,5.1,0.445,0.45899999999999996,1.1,1.4,0.765,1.4,3.0,4.4,2.0,0.9,0.4,1.4,2.7,7.8
Aaron Williams,32,72,7,18.6,2.4,4.8,0.503,0.0,0.0,0.33299999999999996,2.4,4.7,0.504,0.504,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.5,0.6,1.2,2.6,6.3
Alonzo Mourning,33,12,0,17.9,2.8,5.9,0.465,0.0,0.0,,2.8,5.9,0.465,0.465,2.5,2.8,0.882,0.7,1.6,2.3,0.7,0.2,0.5,0.8,2.7,8.0
Brian Scalabrine,25,69,2,13.4,1.2,3.2,0.39399999999999996,0.1,0.6,0.244,1.1,2.6,0.429,0.41700000000000004,0.8,1.0,0.8290000000000001,0.6,1.9,2.5,0.9,0.3,0.2,0.6,1.6,3.5
Zoran Planinić,21,49,1,9.7,1.1,2.6,0.41100000000000003,0.2,0.7,0.281,0.9,2.0,0.45399999999999996,0.446,0.8,1.2,0.633,0.3,0.8,1.1,1.4,0.3,0.1,0.7,1.4,3.1
Robert Pack,34,26,0,8.5,0.8,2.0,0.423,0.0,0.0,,0.8,2.0,0.423,0.423,0.2,0.2,0.833,0.2,0.5,0.7,1.0,0.5,0.0,0.6,0.8,1.9
Brandon Armstrong,23,56,0,7.8,1.2,3.1,0.371,0.3,0.9,0.365,0.8,2.2,0.374,0.426,0.0,0.1,0.5,0.2,0.6,0.8,0.3,0.2,0.0,0.4,0.9,2.7
Tamar Slay,23,22,0,7.5,1.0,2.7,0.35,0.2,0.5,0.33299999999999996,0.8,2.2,0.354,0.38299999999999995,0.3,0.6,0.5,0.5,0.7,1.1,0.6,0.3,0.0,0.5,0.9,2.4
Damone Brown,24,3,0,5.7,0.3,3.3,0.1,0.0,0.0,,0.3,3.3,0.1,0.1,0.3,0.7,0.5,1.0,0.7,1.7,0.0,0.7,0.0,0.3,0.7,1.0
Hubert Davis,33,14,0,3.9,0.1,0.6,0.111,0.0,0.0,,0.1,0.6,0.111,0.111,0.1,0.1,1.0,0.1,0.4,0.6,0.2,0.1,0.0,0.1,0.6,0.3
Doug Overton,34,6,0,3.7,0.5,1.3,0.375,0.0,0.0,,0.5,1.3,0.375,0.375,0.3,0.3,1.0,0.0,0.2,0.2,0.7,0.2,0.0,0.3,0.7,1.3
Anthony Goldwire,32,6,0,3.2,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.33299999999999996,0.25,0.0,0.0,,0.0,0.2,0.2,0.2,0.3,0.0,0.2,0.0,0.7
Mikki Moore,28,4,0,2.5,0.3,1.3,0.2,0.0,0.0,,0.3,1.3,0.2,0.2,0.0,0.0,,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.5
