PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Peja Stojaković,26,81,81,40.3,8.2,17.1,0.48,3.0,6.8,0.433,5.2,10.3,0.511,0.5660000000000001,4.9,5.2,0.927,1.1,5.1,6.3,2.1,1.3,0.2,1.9,2.0,24.2
Brad Miller,27,72,53,36.4,5.2,10.2,0.51,0.2,0.5,0.316,5.0,9.6,0.521,0.518,3.6,4.6,0.778,2.7,7.7,10.3,4.3,0.9,1.2,2.0,3.4,14.1
Mike Bibby,25,82,82,36.3,6.4,14.3,0.45,1.8,4.6,0.392,4.6,9.7,0.479,0.514,3.7,4.5,0.815,0.8,2.6,3.4,5.4,1.4,0.2,2.1,1.8,18.4
Chris Webber,30,23,23,36.1,7.6,18.3,0.413,0.0,0.2,0.2,7.5,18.1,0.41600000000000004,0.414,3.5,5.0,0.711,2.1,6.6,8.7,4.6,1.3,0.9,2.6,3.3,18.7
Doug Christie,33,82,82,33.9,3.9,8.4,0.461,0.6,1.7,0.345,3.3,6.7,0.491,0.496,1.8,2.1,0.86,0.8,3.2,4.0,4.2,1.8,0.5,1.9,2.3,10.1
Vlade Divac,35,81,81,28.6,3.9,8.2,0.47,0.0,0.2,0.154,3.9,8.1,0.47600000000000003,0.47200000000000003,2.1,3.2,0.654,1.7,4.0,5.7,5.3,0.7,1.0,2.1,2.7,9.9
Bobby Jackson,30,50,0,23.7,5.3,11.8,0.444,1.6,4.4,0.37,3.6,7.5,0.488,0.513,1.6,2.2,0.752,1.1,2.4,3.5,2.1,1.0,0.2,1.3,2.1,13.8
Anthony Peeler,34,75,0,18.5,2.1,4.6,0.44799999999999995,0.9,1.9,0.48200000000000004,1.2,2.8,0.425,0.546,0.7,0.8,0.836,0.4,1.6,2.0,1.6,0.7,0.1,1.0,1.4,5.7
Tony Massenburg,36,59,0,13.4,1.8,3.7,0.475,0.0,0.0,0.0,1.8,3.7,0.47700000000000004,0.475,0.7,1.1,0.6829999999999999,1.0,2.2,3.2,0.5,0.2,0.3,0.8,2.4,4.3
Darius Songaila,25,73,7,13.4,1.8,3.7,0.48700000000000004,0.0,0.0,,1.8,3.7,0.48700000000000004,0.48700000000000004,1.0,1.2,0.807,1.2,1.8,3.1,0.7,0.6,0.2,0.6,1.7,4.6
Gerald Wallace,21,37,1,9.1,0.9,2.4,0.36,0.0,0.1,0.0,0.9,2.4,0.368,0.36,0.3,0.6,0.45799999999999996,0.9,1.1,2.0,0.5,0.4,0.4,0.2,1.0,2.0
Rodney Buford,26,22,0,6.4,0.9,2.5,0.33899999999999997,0.0,0.1,0.0,0.9,2.5,0.35200000000000004,0.33899999999999997,0.1,0.3,0.5,0.3,0.4,0.7,0.3,0.3,0.0,0.2,0.4,1.9
Jabari Smith,26,31,0,5.4,0.8,2.3,0.371,0.0,0.1,0.0,0.8,2.2,0.38799999999999996,0.371,0.4,0.6,0.6,0.4,0.6,1.0,0.4,0.1,0.2,0.2,0.8,2.1
