PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Gilbert Arenas,22,55,52,37.6,6.5,16.6,0.392,2.3,6.1,0.375,4.2,10.6,0.401,0.46,4.3,5.8,0.748,1.0,3.6,4.6,5.0,1.9,0.2,4.1,3.2,19.6
Larry Hughes,25,61,61,33.8,6.6,16.5,0.397,1.3,3.8,0.341,5.3,12.7,0.414,0.43700000000000006,4.4,5.5,0.797,1.6,3.8,5.3,2.4,1.6,0.4,2.5,2.4,18.8
Kwame Brown,21,74,57,30.3,3.9,8.0,0.489,0.0,0.0,0.5,3.9,7.9,0.489,0.49,3.1,4.5,0.6829999999999999,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9
Jerry Stackhouse,29,26,17,29.8,4.9,12.3,0.39899999999999997,0.9,2.5,0.354,4.0,9.8,0.41,0.435,3.2,4.0,0.8059999999999999,0.6,3.0,3.6,4.0,0.9,0.1,3.4,1.9,13.9
Jarvis Hayes,22,70,42,29.2,4.0,9.9,0.4,0.6,1.9,0.305,3.4,8.1,0.42200000000000004,0.429,1.1,1.4,0.7859999999999999,1.0,2.8,3.8,1.5,1.0,0.2,1.6,2.2,9.6
Etan Thomas,25,79,15,24.1,3.3,6.7,0.489,0.0,0.0,,3.3,6.7,0.489,0.489,2.4,3.7,0.647,2.3,4.4,6.7,0.9,0.5,1.6,1.4,2.8,8.9
Jared Jeffries,22,82,38,23.3,2.2,5.7,0.377,0.1,0.4,0.16699999999999998,2.1,5.4,0.392,0.38299999999999995,1.3,2.1,0.614,2.2,3.0,5.2,1.1,0.6,0.3,1.3,2.6,5.7
Juan Dixon,25,71,16,20.8,3.5,9.0,0.38799999999999996,0.8,2.8,0.298,2.6,6.2,0.428,0.434,1.6,2.0,0.799,0.4,1.7,2.1,1.9,1.2,0.1,1.5,1.6,9.4
Christian Laettner,34,48,18,20.5,2.5,5.3,0.465,0.1,0.4,0.28600000000000003,2.4,4.9,0.48100000000000004,0.47700000000000004,0.8,1.0,0.8,1.0,3.8,4.8,1.9,0.8,0.6,0.9,2.1,5.9
Brendan Haywood,24,77,59,19.3,2.6,5.0,0.515,0.0,0.0,0.0,2.6,5.0,0.517,0.515,1.8,3.0,0.585,2.4,2.6,5.0,0.6,0.4,1.3,1.0,2.0,7.0
Brevin Knight,28,32,12,18.7,1.8,4.3,0.42,0.0,0.2,0.2,1.8,4.2,0.429,0.424,0.6,0.8,0.7040000000000001,0.3,1.6,1.9,3.2,1.6,0.0,1.4,1.6,4.3
Steve Blake,23,75,14,18.6,2.1,5.4,0.386,1.0,2.7,0.371,1.1,2.7,0.4,0.478,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3,5.9
Mitchell Butler,33,41,4,13.5,1.3,3.0,0.435,0.3,0.7,0.36700000000000005,1.0,2.3,0.457,0.48,0.4,0.6,0.625,0.6,1.1,1.7,0.8,0.5,0.1,0.6,1.3,3.3
Chris Whitney,32,16,5,11.6,1.1,2.8,0.37799999999999995,0.5,1.1,0.444,0.6,1.7,0.33299999999999996,0.467,0.3,0.3,1.0,0.2,0.8,0.9,0.9,0.4,0.1,0.4,0.4,2.9
Lonny Baxter,25,12,0,11.0,1.3,2.7,0.5,0.0,0.1,0.0,1.3,2.6,0.516,0.5,0.8,1.0,0.75,0.9,1.7,2.6,0.4,0.2,0.4,0.4,1.9,3.4
Torraye Braggs,27,4,0,5.5,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.8,0.5,1.3,0.3,0.0,0.0,0.3,2.0,1.5
Jahidi White,27,1,0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
