Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",20.0,NBA,SG,49.0,886.0,11.1,0.49,0.26,0.19,2.7,10.7,6.6,14.9,1.9,0.9,14.4,20.2,-0.3,0.8,0.5,0.03,-1.9,0.2,-1.7,0.1
2007,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",21.0,NBA,SG,77.0,2638.0,15.0,0.55,0.14,0.35,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2.0,1.9,4.0,0.07,-0.9,-0.2,-1.1,0.6
2008,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",22.0,NBA,SG,81.0,3071.0,19.0,0.58,0.04,0.34,4.5,9.8,7.0,15.8,2.0,0.6,10.9,21.7,7.1,1.8,9.0,0.14,1.8,-0.3,1.6,2.8
2009,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",23.0,NBA,SG,25.0,892.0,14.5,0.5,0.06,0.22,1.7,11.5,6.6,17.5,2.1,0.6,12.4,25.8,-0.1,0.3,0.2,0.01,-1.8,-1.5,-3.4,-0.3
2010,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",24.0,NBA,SG,64.0,2647.0,16.7,0.52,0.16,0.28,1.9,9.0,5.4,21.2,2.6,0.7,13.4,29.5,0.0,1.3,1.3,0.02,0.1,-1.5,-1.4,0.4
2011,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",25.0,NBA,SG,80.0,3227.0,18.6,0.54,0.24,0.27,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,0.09,1.7,-0.9,0.8,2.3
2012,31,853,TOT,Total After Trade,Monta Ellis,"October 26, 1985",26.0,NBA,SG,58.0,2120.0,17.5,0.51,0.19,0.26,1.1,9.6,5.3,28.6,2.1,0.6,13.2,28.7,1.6,0.9,2.6,0.06,1.0,-1.3,-0.3,0.9
2012,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",26.0,NBA,SG,37.0,1365.0,18.6,0.52,0.22,0.26,1.3,9.2,5.3,29.3,2.1,0.7,13.5,30.7,1.2,0.4,1.5,0.05,2.0,-1.5,0.6,0.9
2012,17,853,MIL,Milwaukee Bucks,Monta Ellis,"October 26, 1985",26.0,NBA,SG,21.0,755.0,15.4,0.49,0.13,0.26,0.6,10.4,5.3,27.3,2.0,0.6,12.6,25.0,0.5,0.6,1.1,0.07,-0.8,-1.1,-1.9,0.0
2013,17,853,MIL,Milwaukee Bucks,Monta Ellis,"October 26, 1985",27.0,NBA,SG,82.0,3076.0,16.2,0.49,0.23,0.26,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,1.2,3.3,4.6,0.07,0.3,0.3,0.6,2.1
2014,7,853,DAL,Dallas Mavericks,Monta Ellis,"October 26, 1985",28.0,NBA,SG,82.0,3023.0,16.8,0.53,0.16,0.34,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26.0,2.8,2.1,4.9,0.08,0.3,-0.5,-0.3,1.3
2015,7,853,DAL,Dallas Mavericks,Monta Ellis,"October 26, 1985",29.0,NBA,SG,80.0,2699.0,16.5,0.51,0.21,0.22,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,1.4,2.2,3.6,0.06,0.0,-0.1,-0.1,1.3
2016,12,853,IND,Indiana Pacers,Monta Ellis,"October 26, 1985",30.0,NBA,SG,81.0,2734.0,13.7,0.5,0.28,0.2,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.4,3.9,4.3,0.08,-1.0,1.1,0.1,1.5
2017,12,853,IND,Indiana Pacers,Monta Ellis,"October 26, 1985",31.0,NBA,SG,74.0,1998.0,9.9,0.51,0.24,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,-0.7,1.7,1.1,0.03,-3.1,0.2,-2.9,-0.5
