Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,29,1790,UTA,Utah Jazz,20.0,NBA,PF,80.0,1382.0,11.6,0.52,0.29,0.19,5.0,20.2,12.6,7.1,1.0,1.1,12.1,17.9,0.6,1.7,2.3,0.08,-1.6,-0.2,-1.8,0.1
2017,29,1790,UTA,Utah Jazz,21.0,NBA,PF,71.0,1158.0,9.9,0.46,0.46,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,0.03,-2.2,0.0,-2.2,-0.1
2018,8,1790,DEN,Denver Nuggets,22.0,NBA,PF,73.0,1391.0,17.9,0.59,0.4,0.26,4.5,23.5,14.0,10.1,1.1,2.0,9.1,21.1,2.7,1.2,3.9,0.14,2.0,-0.7,1.3,1.1
2019,8,1790,DEN,Denver Nuggets,23.0,NBA,PF,64.0,1120.0,12.7,0.5,0.4,0.23,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,-0.2,1.4,1.2,0.05,-1.8,-0.7,-2.4,-0.1
2020,27,1790,SAS,San Antonio Spurs,24.0,NBA,PF,63.0,1271.0,12.6,0.56,0.49,0.13,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.08,-0.5,-0.7,-1.2,0.3
2021,27,1790,SAS,San Antonio Spurs,25.0,NBA,PF,9.0,100.0,8.5,0.44,0.48,0.33,6.0,26.2,15.8,5.0,0.0,0.0,0.0,10.3,0.0,0.1,0.1,0.06,-2.9,-1.8,-4.7,-0.1
