Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,3,266,NJN,New Jersey Nets,Mookie Blaylock,1967-03-20,22.0,NBA,PG,50.0,17.0,1267.0,6.0,16.2,0.37,0.5,2.3,0.22,5.5,14.0,0.4,1.8,2.3,0.78,1.2,2.8,4.0,6.0,2.3,0.4,3.2,3.1,14.3
1991,3,266,NJN,New Jersey Nets,Mookie Blaylock,1967-03-20,23.0,NBA,PG,72.0,70.0,2585.0,6.0,14.5,0.42,0.2,1.3,0.15,5.8,13.2,0.44,1.9,2.5,0.79,0.9,2.5,3.5,6.1,2.4,0.6,2.9,2.5,14.2
1992,3,266,NJN,New Jersey Nets,Mookie Blaylock,1967-03-20,24.0,NBA,PG,72.0,67.0,2548.0,6.1,14.0,0.43,0.2,0.8,0.22,5.9,13.3,0.44,1.8,2.5,0.71,1.4,2.4,3.8,7.0,2.4,0.6,2.1,2.6,14.1
1993,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,25.0,NBA,PG,80.0,78.0,2820.0,5.3,12.3,0.43,1.5,4.0,0.38,3.8,8.3,0.46,1.6,2.2,0.73,1.1,2.4,3.6,8.6,2.6,0.3,2.4,2.0,13.6
1994,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,26.0,NBA,PG,81.0,81.0,2915.0,5.5,13.3,0.41,1.4,4.2,0.33,4.1,9.1,0.45,1.4,2.0,0.73,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8
1995,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,27.0,NBA,PG,80.0,80.0,3069.0,6.0,14.1,0.42,2.3,6.5,0.36,3.6,7.5,0.48,1.8,2.5,0.73,1.4,3.2,4.6,7.2,2.3,0.3,2.8,1.9,16.1
1996,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,28.0,NBA,PG,81.0,81.0,2893.0,5.7,14.0,0.4,2.9,7.8,0.37,2.8,6.2,0.45,1.6,2.1,0.75,1.4,2.8,4.1,5.9,2.6,0.2,2.3,1.9,15.8
1997,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,29.0,NBA,PG,78.0,78.0,3056.0,5.9,13.7,0.43,2.6,7.1,0.37,3.3,6.5,0.5,1.5,2.0,0.75,1.3,3.5,4.9,5.5,2.5,0.2,2.2,1.7,16.0
1998,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,30.0,NBA,PG,70.0,69.0,2700.0,4.9,12.5,0.39,1.2,4.5,0.27,3.7,8.1,0.46,1.3,1.8,0.71,1.1,3.5,4.5,6.3,2.4,0.3,2.3,1.6,12.3
1999,1,266,ATL,Atlanta Hawks,Mookie Blaylock,1967-03-20,31.0,NBA,PG,48.0,48.0,1763.0,5.0,13.3,0.38,1.6,5.1,0.31,3.5,8.2,0.42,1.4,1.9,0.76,0.9,3.7,4.6,5.7,2.0,0.2,2.3,1.2,13.1
2000,10,266,GSW,Golden State Warriors,Mookie Blaylock,1967-03-20,32.0,NBA,PG,73.0,72.0,2459.0,4.8,12.3,0.39,1.5,4.4,0.34,3.3,7.8,0.42,1.0,1.4,0.7,0.8,3.1,4.0,7.2,2.1,0.3,2.1,1.8,12.0
2001,10,266,GSW,Golden State Warriors,Mookie Blaylock,1967-03-20,33.0,NBA,PG,69.0,59.0,2352.0,4.9,12.3,0.4,1.1,3.4,0.32,3.7,8.8,0.42,0.8,1.2,0.7,1.1,3.1,4.2,7.1,2.5,0.3,2.0,2.1,11.6
2002,10,266,GSW,Golden State Warriors,Mookie Blaylock,1967-03-20,34.0,NBA,PG,35.0,0.0,599.0,3.0,8.8,0.34,0.9,2.5,0.36,2.1,6.3,0.34,0.2,0.5,0.5,0.5,2.6,3.1,6.9,1.4,0.2,2.2,1.2,7.2
