Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1980,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",22.0,NBA,PG,77,,2123,7.4,14.7,0.5,0.1,0.4,0.16,7.3,14.2,0.51,4.0,4.9,0.81,1.3,2.8,4.1,9.3,2.8,0.6,4.6,4.4,18.8,107,108
1981,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",23.0,NBA,PG,79,,1686,7.3,15.5,0.47,0.1,0.5,0.12,7.2,15.0,0.48,3.5,4.2,0.83,0.8,2.9,3.8,10.9,2.7,0.4,5.4,4.5,18.2,99,107
1982,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",24.0,NBA,PG,79,61.0,2150,8.5,18.2,0.47,0.2,0.7,0.29,8.3,17.5,0.47,2.6,3.1,0.85,1.1,2.7,3.9,10.5,3.4,0.3,3.5,4.2,19.8,109,107
1983,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",25.0,NBA,PG,79,76.0,2602,7.9,19.1,0.42,0.8,3.2,0.24,7.2,16.0,0.45,4.5,5.4,0.83,1.2,2.4,3.5,9.6,3.0,0.3,3.6,3.9,21.1,103,108
1984,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",26.0,NBA,PG,82,27.0,2009,8.0,16.7,0.48,0.3,1.6,0.16,7.7,15.1,0.51,5.4,6.5,0.83,0.7,2.0,2.7,10.5,2.4,0.3,4.2,4.5,21.6,110,110
1985,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",27.0,NBA,PG,42,0.0,536,7.7,18.3,0.42,0.7,3.2,0.22,7.0,15.1,0.46,3.9,5.0,0.77,0.7,2.5,3.2,8.9,2.0,0.4,4.5,5.3,20.0,100,109
1986,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",28.0,NBA,PG,74,12.0,1190,8.3,17.9,0.46,0.9,2.6,0.36,7.3,15.2,0.48,5.3,6.2,0.85,0.2,2.4,2.6,9.1,2.3,0.3,3.4,4.9,22.7,113,110
1987,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",29.0,NBA,PG,53,11.0,1175,6.0,14.6,0.41,0.7,2.3,0.32,5.3,12.3,0.43,4.1,4.9,0.84,0.6,1.9,2.5,9.2,2.2,0.4,2.6,5.2,16.9,109,108
1988,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",30.0,NBA,SG,80,54.0,2150,6.4,14.6,0.44,0.4,1.9,0.22,6.0,12.7,0.47,4.8,5.5,0.87,0.5,2.8,3.2,8.9,2.7,0.2,2.9,3.6,18.0,111,107
1989,11,1713,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",31.0,NBA,SG,55,3.0,627,4.9,14.1,0.35,0.4,3.1,0.12,4.5,11.1,0.41,3.3,4.5,0.73,1.0,3.0,4.0,9.6,1.9,0.4,4.7,4.6,13.5,88,108
