Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",22.0,NBA,SG,61.0,59.0,1806.0,5.9,13.0,0.45,0.8,2.5,0.32,5.1,10.5,0.49,1.9,2.5,0.75,1.6,2.1,3.7,5.5,1.2,0.4,3.0,3.2,14.5
1993,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",23.0,NBA,SG,48.0,43.0,1610.0,6.2,13.8,0.45,1.2,3.0,0.4,5.1,10.9,0.46,3.5,4.4,0.79,1.3,3.2,4.4,6.0,1.1,0.4,2.9,3.3,17.1
1994,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",24.0,NBA,SG,78.0,77.0,2776.0,6.4,14.0,0.46,1.2,3.4,0.35,5.2,10.6,0.49,3.5,4.2,0.84,2.0,2.5,4.6,5.1,1.1,0.5,2.6,2.8,17.5
1995,31,2703,TOT,Total After Trade,Steve Smith,"March 31, 1969",25.0,NBA,SG,80.0,61.0,2665.0,5.8,13.6,0.43,1.9,5.6,0.33,3.9,8.0,0.49,4.2,5.0,0.84,1.4,2.3,3.7,3.7,0.8,0.4,2.1,3.0,17.6
1995,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",25.0,NBA,SG,2.0,2.0,62.0,6.4,16.8,0.38,1.2,7.0,0.17,5.2,9.9,0.53,9.9,12.8,0.77,2.3,1.2,3.5,4.1,1.2,0.6,2.3,5.2,23.8
1995,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",25.0,NBA,SG,78.0,59.0,2603.0,5.8,13.5,0.43,1.9,5.6,0.33,3.9,7.9,0.49,4.1,4.8,0.84,1.4,2.4,3.7,3.7,0.8,0.4,2.1,3.0,17.5
1996,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",26.0,NBA,SG,80.0,80.0,2856.0,6.2,14.4,0.43,1.8,5.3,0.33,4.5,9.1,0.49,4.0,4.9,0.83,1.6,2.5,4.1,2.8,0.9,0.2,1.9,2.6,18.2
1997,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",27.0,NBA,SG,72.0,72.0,2818.0,6.3,14.6,0.43,1.7,5.0,0.34,4.6,9.7,0.48,4.3,5.0,0.85,1.1,1.9,3.0,3.9,0.8,0.3,2.2,2.2,18.5
1998,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",28.0,NBA,SG,73.0,73.0,2857.0,6.2,13.9,0.44,1.2,3.5,0.35,4.9,10.4,0.48,4.9,5.7,0.86,1.7,2.2,3.9,3.7,0.9,0.4,2.2,2.8,18.4
1999,1,2703,ATL,Atlanta Hawks,Steve Smith,"March 31, 1969",29.0,NBA,SG,36.0,36.0,1314.0,5.9,14.8,0.4,1.3,3.8,0.34,4.7,11.0,0.42,5.2,6.2,0.85,1.4,2.8,4.1,3.2,1.0,0.3,2.7,2.7,18.4
2001,25,2703,POR,Portland Trail Blazers,Steve Smith,"March 31, 1969",31.0,NBA,SG,81.0,36.0,2542.0,5.1,11.2,0.46,1.1,3.3,0.34,4.0,7.9,0.5,4.4,4.9,0.89,1.2,2.6,3.9,3.0,0.7,0.3,1.9,2.9,15.6
2002,27,2703,SAS,San Antonio Spurs,Steve Smith,"March 31, 1969",32.0,NBA,SG,77.0,76.0,2211.0,5.0,11.1,0.46,1.9,4.0,0.47,3.2,7.1,0.44,2.6,2.9,0.88,0.7,2.4,3.1,2.5,0.9,0.2,1.8,2.6,14.6
2003,27,2703,SAS,San Antonio Spurs,Steve Smith,"March 31, 1969",33.0,NBA,SG,53.0,18.0,1032.0,3.9,10.2,0.39,1.4,4.1,0.33,2.6,6.0,0.43,3.3,4.0,0.83,0.7,2.7,3.5,2.4,1.0,0.3,1.5,2.8,12.6
2004,19,2703,NOH,New Orleans Hornets,Steve Smith,"March 31, 1969",34.0,NBA,SG,71.0,4.0,929.0,4.6,11.4,0.41,1.7,4.1,0.4,2.9,7.2,0.41,3.0,3.2,0.93,1.0,2.1,3.1,2.2,0.6,0.2,1.6,3.5,13.9
2005,31,2703,TOT,Total After Trade,Steve Smith,"March 31, 1969",35.0,NBA,SG,50.0,1.0,750.0,4.9,11.9,0.41,2.0,5.0,0.39,2.9,6.9,0.43,3.3,3.8,0.86,0.7,2.4,3.1,3.4,0.7,0.3,1.3,3.9,15.1
2005,4,2703,CHA,Charlotte Bobcats,Steve Smith,"March 31, 1969",35.0,NBA,SG,37.0,1.0,636.0,5.3,12.3,0.43,2.2,5.1,0.42,3.1,7.2,0.43,3.8,4.4,0.87,0.7,2.0,2.8,3.2,0.7,0.4,1.4,4.2,16.5
2005,16,2703,MIA,Miami Heat,Steve Smith,"March 31, 1969",35.0,NBA,SG,13.0,0.0,114.0,2.8,9.5,0.3,0.9,4.7,0.2,1.9,4.7,0.4,0.6,0.9,0.67,0.6,4.4,5.1,4.4,0.6,0.0,0.9,2.5,7.3
