Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2017,4,1074,CHO,Charlotte Hornets,23.0,NBA,SG,27.0,189.0,10.6,0.61,0.38,0.38,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,,0.3,0.2,0.4,0.11,,-1.8,0.8,-1.0,0.1
2018,4,1074,CHO,Charlotte Hornets,24.0,NBA,SG,63.0,1050.0,9.0,0.55,0.44,0.27,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,,1.1,0.7,1.8,0.08,,-2.8,0.1,-2.7,-0.2
2019,3,1074,BRK,Brooklyn Nets,25.0,NBA,SG,35.0,715.0,6.1,0.46,0.67,0.12,3.4,12.3,7.9,6.5,0.9,0.8,7.8,12.8,,-0.1,0.6,0.5,0.03,,-3.7,0.0,-3.7,-0.3
2020,31,1074,TOT,Total After Trade,26.0,NBA,SF,55.0,929.0,6.6,0.46,0.5,0.23,5.7,11.7,8.6,6.6,1.2,0.5,9.8,13.1,,-0.2,0.4,0.2,0.01,,-4.5,-1.0,-5.6,-0.8
2020,18,1074,MIN,Minnesota Timberwolves,26.0,NBA,SF,33.0,663.0,6.0,0.45,0.47,0.21,4.5,11.7,8.0,6.1,1.2,0.3,9.0,13.1,,-0.3,0.3,0.1,0.0,,-5.0,-0.8,-5.8,-0.6
2020,1,1074,ATL,Atlanta Hawks,26.0,NBA,SF,22.0,266.0,8.0,0.48,0.55,0.28,8.8,11.5,10.1,7.6,1.2,1.3,11.7,13.3,,0.0,0.1,0.1,0.02,,-3.3,-1.7,-4.9,-0.2
