Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,13,170,LAC,Los Angeles Clippers,1,Andre Barrett,PG,5-10,172,"February 21, 1982",US,3,Seton Hall
2008,13,333,LAC,Los Angeles Clippers,42,Elton Brand,PF,6-8,275,"March 11, 1979",US,8,Duke
2008,13,497,LAC,Los Angeles Clippers,19,Sam Cassell,PG,6-3,185,"November 18, 1969",US,14,Florida State
2008,13,696,LAC,Los Angeles Clippers,40,Paul Davis,PF,6-11,270,"July 21, 1984",US,1,Michigan State
2008,13,741,LAC,Los Angeles Clippers,1,Guillermo Diaz,SG,6-2,192,"March 4, 1985",PR,R,Miami (FL)
2008,13,742,LAC,Los Angeles Clippers,10,Dan Dickau,PG,6-0,190,"September 16, 1978",US,5,"Washington, Gonzaga"
2008,13,896,LAC,Los Angeles Clippers,20,Nick Fazekas,PF,6-11,235,"June 17, 1985",US,R,Nevada
2008,13,954,LAC,Los Angeles Clippers,24,Richie Frahm,SG,6-5,210,"August 14, 1977",US,3,Gonzaga
2008,13,1578,LAC,Los Angeles Clippers,35,Chris Kaman,C,7-0,265,"April 28, 1982",US,4,Central Michigan University
2008,13,1638,LAC,Los Angeles Clippers,22,Brevin Knight,PG,5-10,173,"November 8, 1975",US,10,Stanford
2008,13,1813,LAC,Los Angeles Clippers,50,Corey Maggette,SF,6-6,218,"November 12, 1979",US,8,Duke
2008,13,2020,LAC,Los Angeles Clippers,5,Cuttino Mobley,SG,6-4,190,"September 1, 1975",US,9,Rhode Island
2008,13,2249,LAC,Los Angeles Clippers,1,Smush Parker,PG,6-4,190,"June 1, 1981",US,4,Fordham
2008,13,2261,LAC,Los Angeles Clippers,23,Ruben Patterson,SF,6-5,224,"July 31, 1975",US,9,Cincinnati
2008,13,2352,LAC,Los Angeles Clippers,21,Josh Powell,C,6-9,225,"January 25, 1983",US,2,NC State
2008,13,2512,LAC,Los Angeles Clippers,13,Quinton Ross,SG,6-6,195,"April 30, 1981",US,3,SMU
2008,13,2861,LAC,Los Angeles Clippers,2,Tim Thomas,PF,6-10,230,"February 26, 1977",US,10,Villanova
2008,13,2880,LAC,Los Angeles Clippers,12,Al Thornton,PF,6-8,220,"December 7, 1983",US,R,Florida State
2008,13,3128,LAC,Los Angeles Clippers,34,Aaron Williams,C,6-9,220,"October 2, 1971",US,13,Xavier
2008,13,3162,LAC,Los Angeles Clippers,3,Marcus Eliot Williams,PF,6-7,205,"November 18, 1986",US,R,Arizona
