Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,30,385,WAS,Washington Wizards,19.0,NBA,PF,57.0,817.0,11.2,0.45,0.0,0.41,8.9,19.4,14.1,8.4,1.1,2.4,13.0,18.6,,0.0,0.8,0.8,0.05,,-3.1,-0.9,-4.0,-0.4
2003,30,385,WAS,Washington Wizards,20.0,NBA,C,80.0,1773.0,13.6,0.5,0.01,0.43,8.5,19.9,14.2,5.6,1.5,3.4,15.5,18.8,,0.2,2.3,2.5,0.07,,-2.1,-0.1,-2.2,-0.1
2004,30,385,WAS,Washington Wizards,21.0,NBA,PF,74.0,2239.0,15.7,0.55,0.0,0.57,8.7,19.2,13.8,8.8,1.5,1.7,16.0,17.3,,2.9,2.0,4.9,0.1,,0.0,-0.5,-0.6,0.8
2005,30,385,WAS,Washington Wizards,22.0,NBA,PF,42.0,908.0,10.4,0.5,0.0,0.54,8.6,17.2,12.8,6.8,1.4,1.2,18.6,17.4,,-0.2,0.8,0.6,0.03,,-3.4,-0.8,-4.2,-0.5
2006,14,385,LAL,Los Angeles Lakers,23.0,NBA,C,72.0,1978.0,11.7,0.55,0.0,0.61,10.8,17.3,14.1,5.6,0.7,1.8,16.9,13.6,,1.7,1.9,3.6,0.09,,-1.7,-0.8,-2.5,-0.3
2007,14,385,LAL,Los Angeles Lakers,24.0,NBA,C,41.0,1132.0,13.7,0.57,0.0,0.55,8.4,16.7,12.6,10.2,1.8,3.3,20.2,15.0,,0.7,1.2,1.9,0.08,,-1.1,0.8,-0.3,0.5
2008,31,385,TOT,Total After Trade,25.0,NBA,C,38.0,713.0,10.1,0.5,0.0,0.69,8.1,20.8,14.7,9.0,1.6,2.3,21.6,14.6,,-0.3,1.0,0.6,0.04,,-3.3,1.0,-2.3,0.0
2008,14,385,LAL,Los Angeles Lakers,25.0,NBA,C,23.0,509.0,9.7,0.5,0.0,0.62,7.0,20.9,14.3,7.7,1.6,2.7,22.0,14.6,,-0.3,0.8,0.5,0.05,,-3.3,1.4,-1.9,0.0
2008,15,385,MEM,Memphis Grizzlies,25.0,NBA,C,15.0,204.0,11.1,0.48,0.0,0.87,10.9,20.5,15.7,12.3,1.5,1.4,20.6,14.8,,0.0,0.2,0.1,0.03,,-3.2,0.0,-3.2,-0.1
2009,9,385,DET,Detroit Pistons,26.0,NBA,C,58.0,999.0,11.5,0.55,0.0,0.72,10.7,24.0,17.2,4.9,1.3,1.9,18.3,13.0,,0.5,1.4,1.9,0.09,,-3.1,0.6,-2.5,-0.1
2010,9,385,DET,Detroit Pistons,27.0,NBA,C,48.0,660.0,7.9,0.47,0.01,0.79,9.1,24.3,16.2,5.1,1.2,1.5,20.5,14.7,,-0.6,0.5,-0.1,-0.01,,-5.0,-0.6,-5.6,-0.6
2011,4,385,CHA,Charlotte Bobcats,28.0,NBA,C,66.0,1714.0,12.8,0.55,0.0,0.62,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,,1.8,1.7,3.5,0.1,,-1.9,-0.9,-2.8,-0.3
2012,10,385,GSW,Golden State Warriors,29.0,NBA,C,9.0,187.0,11.1,0.52,0.0,0.85,9.7,24.8,17.3,3.2,2.2,0.0,20.3,17.0,,-0.1,0.2,0.1,0.03,,-3.0,-0.7,-3.7,-0.1
2013,23,385,PHI,Philadelphia 76Ers,30.0,NBA,C,22.0,269.0,8.8,0.45,0.0,0.51,9.4,22.1,15.5,4.7,1.2,2.9,15.0,9.1,,0.0,0.4,0.4,0.07,,-4.9,0.0,-4.9,-0.2
