Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2013,10,198,GSW,Golden State Warriors,Kent Bazemore,1989-07-01,23.0,NBA,SG,61.0,0.0,267.0,8.2,22.1,0.37,1.9,6.5,0.29,6.3,15.6,0.4,5.1,8.4,0.61,1.0,3.2,4.2,4.2,3.2,0.8,3.4,5.1,23.4,91.0,104.0
2014,31,198,TOT,Total After Trade,Kent Bazemore,1989-07-01,24.0,NBA,SG,67.0,15.0,911.0,7.9,18.4,0.43,2.3,6.9,0.34,5.6,11.6,0.48,3.6,5.9,0.61,0.5,5.8,6.3,4.9,2.3,0.7,4.2,5.5,21.7,93.0,108.0
2014,10,198,GSW,Golden State Warriors,Kent Bazemore,1989-07-01,24.0,NBA,SG,44.0,0.0,268.0,6.7,18.1,0.37,1.9,7.3,0.26,4.8,10.8,0.45,3.5,6.7,0.53,0.9,6.5,7.4,3.7,2.2,1.1,5.2,7.8,18.8,81.0,101.0
2014,14,198,LAL,Los Angeles Lakers,Kent Bazemore,1989-07-01,24.0,NBA,SG,23.0,15.0,643.0,8.4,18.6,0.45,2.5,6.7,0.37,5.9,11.9,0.5,3.6,5.5,0.64,0.4,5.4,5.8,5.4,2.3,0.5,3.9,4.5,22.8,98.0,110.0
2015,1,198,ATL,Atlanta Hawks,Kent Bazemore,1989-07-01,25.0,NBA,SG,75.0,10.0,1324.0,5.4,12.8,0.43,1.9,5.1,0.36,3.6,7.7,0.47,2.3,3.9,0.6,0.8,7.8,8.6,3.0,2.0,1.3,2.8,4.9,15.1,94.0,102.0
2016,1,198,ATL,Atlanta Hawks,Kent Bazemore,1989-07-01,26.0,NBA,SF,75.0,68.0,2083.0,7.6,17.2,0.44,2.6,7.2,0.36,5.0,10.0,0.5,2.9,3.6,0.82,0.7,8.3,9.0,4.1,2.3,0.9,3.3,4.2,20.7,99.0,100.0
2017,1,198,ATL,Atlanta Hawks,Kent Bazemore,1989-07-01,27.0,NBA,SF,73.0,64.0,1963.0,7.4,18.1,0.41,2.3,6.7,0.35,5.1,11.4,0.45,3.0,4.2,0.71,1.1,4.7,5.8,4.4,2.3,1.3,3.1,4.1,20.1,97.0,106.0
2018,1,198,ATL,Atlanta Hawks,Kent Bazemore,1989-07-01,28.0,NBA,SG,65.0,65.0,1789.0,7.8,18.5,0.42,2.9,7.5,0.39,4.8,11.0,0.44,4.4,5.5,0.8,0.7,6.1,6.8,6.2,2.7,1.2,4.3,4.0,22.8,101.0,108.0
2019,1,198,ATL,Atlanta Hawks,Kent Bazemore,1989-07-01,29.0,NBA,SG,67.0,35.0,1643.0,7.8,19.4,0.4,2.7,8.4,0.32,5.1,11.0,0.46,3.6,4.9,0.73,1.0,6.3,7.3,4.3,2.5,1.2,3.4,4.8,21.9,98.0,112.0
2020,31,198,TOT,Total After Trade,Kent Bazemore,1989-07-01,30.0,NBA,SF,68.0,21.0,1688.0,5.7,15.2,0.38,2.4,6.9,0.34,3.3,8.2,0.4,3.2,4.2,0.77,0.8,7.6,8.4,2.6,2.1,1.1,2.6,5.6,17.0,96.0,112.0
2020,25,198,POR,Portland Trail Blazers,Kent Bazemore,1989-07-01,30.0,NBA,SF,43.0,21.0,1111.0,4.8,14.0,0.35,2.4,7.3,0.33,2.4,6.6,0.37,2.5,3.1,0.81,0.6,6.8,7.4,2.6,1.9,1.3,2.6,5.2,14.6,92.0,113.0
2020,26,198,SAC,Sacramento Kings,Kent Bazemore,1989-07-01,30.0,NBA,SF,25.0,0.0,577.0,7.3,17.5,0.42,2.4,6.1,0.38,5.0,11.4,0.44,4.6,6.3,0.73,1.2,9.1,10.3,2.7,2.4,0.8,2.6,6.3,21.6,103.0,109.0
2021,10,198,GSW,Golden State Warriors,Kent Bazemore,1989-07-01,31.0,NBA,SF,42.0,1.0,690.0,6.1,13.8,0.44,2.8,7.0,0.4,3.3,6.8,0.48,2.0,3.0,0.68,1.0,7.1,8.1,4.3,2.2,1.5,3.2,6.1,17.0,100.0,107.0
