Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,18,845,MIN,Minnesota Timberwolves,Wayne Ellington,"November 29, 1987",22.0,NBA,SG,76.0,1384.0,9.6,0.53,0.36,0.16,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,0.3,0.1,0.4,0.01,-1.6,-1.9,-3.5,-0.5
2011,18,845,MIN,Minnesota Timberwolves,Wayne Ellington,"November 29, 1987",23.0,NBA,SG,62.0,1181.0,8.6,0.49,0.3,0.13,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,0.01,-2.3,-1.3,-3.5,-0.5
2012,18,845,MIN,Minnesota Timberwolves,Wayne Ellington,"November 29, 1987",24.0,NBA,SG,51.0,973.0,9.4,0.49,0.36,0.13,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.04,-2.7,-0.2,-2.8,-0.2
2013,31,845,TOT,Total After Trade,Wayne Ellington,"November 29, 1987",25.0,NBA,SG,78.0,1661.0,12.2,0.55,0.45,0.14,1.7,10.3,5.8,10.1,1.4,0.1,9.2,16.8,2.1,1.1,3.2,0.09,0.0,-0.5,-0.5,0.6
2013,15,845,MEM,Memphis Grizzlies,Wayne Ellington,"November 29, 1987",25.0,NBA,SG,40.0,676.0,9.8,0.53,0.49,0.08,0.9,8.4,4.5,9.9,1.3,0.1,10.4,15.7,0.6,0.8,1.3,0.09,-1.1,0.5,-0.6,0.2
2013,6,845,CLE,Cleveland Cavaliers,Wayne Ellington,"November 29, 1987",25.0,NBA,SG,38.0,985.0,13.9,0.56,0.43,0.18,2.2,11.6,6.7,10.3,1.5,0.2,8.5,17.6,1.6,0.3,1.9,0.09,0.7,-1.2,-0.5,0.4
2014,7,845,DAL,Dallas Mavericks,Wayne Ellington,"November 29, 1987",26.0,NBA,SG,45.0,393.0,12.2,0.55,0.47,0.09,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.4,0.2,0.7,0.08,-0.5,-0.2,-0.8,0.1
2015,14,845,LAL,Los Angeles Lakers,Wayne Ellington,"November 29, 1987",27.0,NBA,SG,65.0,1675.0,11.6,0.5,0.39,0.1,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.03,-0.5,-1.8,-2.3,-0.1
2016,3,845,BRK,Brooklyn Nets,Wayne Ellington,"November 29, 1987",28.0,NBA,SG,76.0,1615.0,10.1,0.5,0.48,0.11,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.5,0.3,0.8,0.02,-1.5,-1.3,-2.8,-0.3
2017,16,845,MIA,Miami Heat,Wayne Ellington,"November 29, 1987",29.0,NBA,SG,62.0,1500.0,12.6,0.56,0.71,0.08,1.3,8.5,4.9,7.1,1.2,0.2,5.0,17.9,2.1,1.2,3.3,0.1,0.8,-0.9,-0.1,0.7
2018,16,845,MIA,Miami Heat,Wayne Ellington,"November 29, 1987",30.0,NBA,SG,77.0,2041.0,12.5,0.59,0.83,0.11,1.3,10.7,6.0,5.9,1.3,0.3,6.6,17.3,2.6,1.9,4.5,0.1,1.0,-0.6,0.4,1.2
2019,31,845,TOT,Total After Trade,Wayne Ellington,"November 29, 1987",31.0,NBA,SG,53.0,1297.0,11.8,0.57,0.81,0.11,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,1.3,1.4,2.6,0.1,-0.3,0.3,0.0,0.7
2019,16,845,MIA,Miami Heat,Wayne Ellington,"November 29, 1987",31.0,NBA,SG,25.0,533.0,10.8,0.55,0.84,0.09,1.2,8.2,4.7,7.8,2.2,0.5,6.8,16.5,0.4,0.6,1.0,0.09,-0.7,0.9,0.2,0.3
2019,9,845,DET,Detroit Pistons,Wayne Ellington,"November 29, 1987",31.0,NBA,SG,28.0,764.0,12.5,0.58,0.8,0.12,1.1,7.7,4.3,8.6,1.9,0.3,8.3,17.7,0.9,0.7,1.6,0.1,0.0,-0.1,-0.1,0.4
2020,20,845,NYK,New York Knicks,Wayne Ellington,"November 29, 1987",32.0,NBA,SG,36.0,558.0,8.5,0.51,0.82,0.08,0.7,12.0,6.2,11.0,1.1,0.7,9.1,15.0,0.2,0.2,0.4,0.04,-1.9,-0.9,-2.9,-0.1
2021,9,845,DET,Detroit Pistons,Wayne Ellington,"November 29, 1987",33.0,NBA,SG,25.0,565.0,11.5,0.6,0.77,0.11,1.3,7.3,4.2,10.2,0.8,0.8,7.6,17.1,0.6,0.2,0.9,0.08,0.9,-2.0,-1.1,0.1
