Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,9,712,DET,Detroit Pistons,Austin Daye,1988-06-05,21.0,NBA,SF,69.0,4.0,915.0,137.0,295.0,0.46,29.0,95.0,0.3,108.0,200.0,0.54,0.51,46.0,56.0,0.82,34.0,140.0,174.0,34.0,25.0,26.0,48.0,114.0,349.0
2011,9,712,DET,Detroit Pistons,Austin Daye,1988-06-05,22.0,NBA,SF,72.0,16.0,1446.0,193.0,471.0,0.41,69.0,172.0,0.4,124.0,299.0,0.42,0.48,82.0,108.0,0.76,64.0,210.0,274.0,78.0,39.0,39.0,59.0,165.0,537.0
2012,9,712,DET,Detroit Pistons,Austin Daye,1988-06-05,23.0,NBA,SF,41.0,4.0,603.0,73.0,227.0,0.32,13.0,62.0,0.21,60.0,165.0,0.36,0.35,35.0,43.0,0.81,14.0,77.0,91.0,33.0,22.0,21.0,40.0,62.0,194.0
2013,31,712,TOT,Total After Trade,Austin Daye,1988-06-05,24.0,NBA,SF,55.0,0.0,676.0,90.0,208.0,0.43,41.0,98.0,0.42,49.0,110.0,0.44,0.53,26.0,34.0,0.76,16.0,107.0,123.0,42.0,14.0,22.0,29.0,82.0,247.0
2013,9,712,DET,Detroit Pistons,Austin Daye,1988-06-05,24.0,NBA,SF,24.0,0.0,348.0,43.0,97.0,0.44,21.0,40.0,0.52,22.0,57.0,0.39,0.55,15.0,18.0,0.83,10.0,53.0,63.0,21.0,5.0,8.0,13.0,43.0,122.0
2013,15,712,MEM,Memphis Grizzlies,Austin Daye,1988-06-05,24.0,NBA,SF,31.0,0.0,328.0,47.0,111.0,0.42,20.0,58.0,0.34,27.0,53.0,0.51,0.51,11.0,16.0,0.69,6.0,54.0,60.0,21.0,9.0,14.0,16.0,39.0,125.0
2014,31,712,TOT,Total After Trade,Austin Daye,1988-06-05,25.0,NBA,SF,22.0,1.0,148.0,24.0,68.0,0.35,12.0,37.0,0.32,12.0,31.0,0.39,0.44,6.0,10.0,0.6,5.0,22.0,27.0,8.0,4.0,4.0,5.0,18.0,66.0
2014,28,712,TOR,Toronto Raptors,Austin Daye,1988-06-05,25.0,NBA,SF,8.0,0.0,33.0,3.0,13.0,0.23,0.0,8.0,0.0,3.0,5.0,0.6,0.23,2.0,3.0,0.67,2.0,5.0,7.0,2.0,0.0,0.0,0.0,4.0,8.0
2014,27,712,SAS,San Antonio Spurs,Austin Daye,1988-06-05,25.0,NBA,SF,14.0,1.0,115.0,21.0,55.0,0.38,12.0,29.0,0.41,9.0,26.0,0.35,0.49,4.0,7.0,0.57,3.0,17.0,20.0,6.0,4.0,4.0,5.0,14.0,58.0
2015,31,712,TOT,Total After Trade,Austin Daye,1988-06-05,26.0,NBA,SF,34.0,4.0,344.0,50.0,141.0,0.36,24.0,71.0,0.34,26.0,70.0,0.37,0.44,5.0,6.0,0.83,10.0,65.0,75.0,17.0,12.0,5.0,23.0,39.0,129.0
2015,27,712,SAS,San Antonio Spurs,Austin Daye,1988-06-05,26.0,NBA,SF,26.0,4.0,268.0,40.0,115.0,0.35,19.0,57.0,0.33,21.0,58.0,0.36,0.43,4.0,4.0,1.0,6.0,55.0,61.0,9.0,8.0,3.0,18.0,30.0,103.0
2015,1,712,ATL,Atlanta Hawks,Austin Daye,1988-06-05,26.0,NBA,SF,8.0,0.0,76.0,10.0,26.0,0.38,5.0,14.0,0.36,5.0,12.0,0.42,0.48,1.0,2.0,0.5,4.0,10.0,14.0,8.0,4.0,2.0,5.0,9.0,26.0
