Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23.0,SAS,NBA,PF,82.0,45.0,1984.0,379.0,756.0,0.501,1.0,5.0,0.2,378.0,751.0,0.503,0.502,198.0,328.0,0.604,161.0,352.0,513.0,79.0,54.0,122.0,143.0,228.0,957.0
1988-89,24.0,SAS,NBA,PF,82.0,56.0,2401.0,460.0,914.0,0.503,0.0,3.0,0.0,460.0,911.0,0.505,0.503,207.0,403.0,0.514,255.0,421.0,676.0,61.0,102.0,103.0,180.0,221.0,1127.0
1989-90,25.0,MIL,NBA,PF,60.0,28.0,1291.0,219.0,432.0,0.507,0.0,0.0,,219.0,432.0,0.507,0.507,91.0,170.0,0.535,112.0,261.0,373.0,24.0,32.0,54.0,80.0,176.0,529.0
1990-91,26.0,TOT,NBA,PF,68.0,2.0,924.0,116.0,270.0,0.43,0.0,1.0,0.0,116.0,269.0,0.431,0.43,60.0,115.0,0.522,97.0,221.0,318.0,16.0,35.0,45.0,84.0,140.0,292.0
1990-91,26.0,MIL,NBA,PF,26.0,0.0,247.0,27.0,73.0,0.37,0.0,1.0,0.0,27.0,72.0,0.375,0.37,16.0,28.0,0.571,26.0,49.0,75.0,3.0,8.0,9.0,22.0,29.0,70.0
1990-91,26.0,NJN,NBA,PF,1.0,0.0,18.0,4.0,4.0,1.0,0.0,0.0,,4.0,4.0,1.0,1.0,0.0,0.0,,4.0,2.0,6.0,1.0,2.0,0.0,1.0,4.0,8.0
1990-91,26.0,DEN,NBA,PF,41.0,2.0,659.0,85.0,193.0,0.44,0.0,0.0,,85.0,193.0,0.44,0.44,44.0,87.0,0.506,67.0,170.0,237.0,12.0,25.0,36.0,61.0,107.0,214.0
1991-92,27.0,DEN,NBA,PF,82.0,82.0,2793.0,389.0,854.0,0.456,0.0,4.0,0.0,389.0,850.0,0.458,0.456,167.0,268.0,0.623,337.0,604.0,941.0,78.0,88.0,65.0,201.0,263.0,945.0
1993-94,29.0,DET,NBA,PF,77.0,47.0,1624.0,201.0,370.0,0.543,1.0,3.0,0.333,200.0,367.0,0.545,0.545,88.0,154.0,0.571,183.0,388.0,571.0,51.0,55.0,68.0,94.0,234.0,491.0
1994-95,30.0,ATL,NBA,PF,51.0,0.0,622.0,57.0,104.0,0.548,0.0,0.0,,57.0,104.0,0.548,0.548,34.0,71.0,0.479,62.0,126.0,188.0,17.0,23.0,32.0,32.0,103.0,148.0
1995-96,31.0,SAS,NBA,PF,46.0,7.0,344.0,24.0,47.0,0.511,0.0,1.0,0.0,24.0,46.0,0.522,0.511,6.0,25.0,0.24,29.0,71.0,100.0,10.0,9.0,24.0,22.0,66.0,54.0
1996-97,32.0,SAS,NBA,C,82.0,48.0,1659.0,130.0,262.0,0.496,0.0,1.0,0.0,130.0,261.0,0.498,0.496,62.0,93.0,0.667,157.0,291.0,448.0,34.0,63.0,67.0,73.0,225.0,322.0
1997-98,33.0,ATL,NBA,C,50.0,0.0,398.0,36.0,81.0,0.444,0.0,5.0,0.0,36.0,76.0,0.474,0.444,16.0,41.0,0.39,39.0,79.0,118.0,15.0,19.0,10.0,17.0,85.0,88.0
