PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allen Iverson,30.0,72,72.0,3103,815,1822,0.447,72,223,0.32299999999999995,743,1599,0.465,0.467,675,829,0.8140000000000001,44,188,232,532,140,10,248,121,2377
Andre Iguodala,22.0,82,82.0,3086,344,688,0.5,56,158,0.354,288,530,0.5429999999999999,0.541,263,349,0.754,117,364,481,255,135,21,153,198,1007
Chris Webber,32.0,75,75.0,2893,617,1422,0.434,21,77,0.273,596,1345,0.44299999999999995,0.441,263,348,0.7559999999999999,184,557,741,256,103,62,182,219,1518
Kyle Korver,24.0,82,43.0,2563,327,761,0.43,184,438,0.42,143,323,0.44299999999999995,0.551,101,119,0.8490000000000001,27,243,270,163,65,26,98,224,939
John Salmons,26.0,82,24.0,2059,219,521,0.42,26,87,0.299,193,434,0.445,0.445,155,200,0.775,48,172,220,223,73,13,125,178,619
Samuel Dalembert,24.0,66,52.0,1761,196,369,0.531,0,1,0.0,196,368,0.5329999999999999,0.531,93,132,0.705,159,382,541,25,34,160,107,244,485
Steven Hunter,24.0,69,35.0,1312,175,291,0.601,0,0,,175,291,0.601,0.601,71,138,0.514,110,161,271,17,12,76,64,120,421
Kevin Ollie,33.0,70,23.0,1069,75,174,0.431,1,3,0.33299999999999996,74,171,0.433,0.434,41,49,0.8370000000000001,13,85,98,101,33,3,29,103,192
Matt Barnes,25.0,50,0.0,538,59,110,0.536,2,11,0.182,57,99,0.5760000000000001,0.545,29,43,0.674,41,56,97,22,16,7,24,92,149
Shavlik Randolph,22.0,57,1.0,487,44,97,0.45399999999999996,0,0,,44,97,0.45399999999999996,0.45399999999999996,43,71,0.606,55,78,133,19,19,12,21,83,131
Michael Bradley,26.0,46,1.0,367,32,79,0.405,1,5,0.2,31,74,0.419,0.41100000000000003,2,3,0.667,40,67,107,17,5,7,19,39,67
Lee Nailon,30.0,22,0.0,237,40,80,0.5,0,0,,40,80,0.5,0.5,13,15,0.867,23,19,42,7,8,4,10,32,93
Willie Green,24.0,10,2.0,153,28,66,0.424,10,19,0.526,18,47,0.38299999999999995,0.5,4,5,0.8,1,14,15,5,2,0,12,13,70
Lou Williams,19.0,30,0.0,145,23,52,0.442,2,9,0.222,21,43,0.488,0.462,8,13,0.615,3,16,19,10,5,0,13,13,56
James Thomas,25.0,15,0.0,124,7,13,0.5379999999999999,0,0,,7,13,0.5379999999999999,0.5379999999999999,8,14,0.5710000000000001,8,23,31,1,0,3,7,32,22
Deng Gai,23.0,2,0.0,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Zendon Hamilton,30.0,1,0.0,3,0,1,0.0,0,0,,0,1,0.0,0.0,1,2,0.5,0,0,0,0,1,0,0,1,1
Team Totals,,82,,19905,3001,6546,0.45799999999999996,375,1031,0.364,2626,5515,0.47600000000000003,0.48700000000000004,1770,2330,0.76,873,2425,3298,1653,651,404,1159,1712,8147
