Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,9,2029,DET,Detroit Pistons,20.0,NBA,C,80.0,48.0,2222.0,7.3,13.3,0.55,0.0,0.0,0.0,7.3,13.3,0.55,3.5,5.6,0.62,6.0,8.6,14.6,2.5,2.3,1.1,2.0,4.7,18.2,,120.0,109.0
2012,9,2029,DET,Detroit Pistons,21.0,NBA,C,66.0,66.0,2082.0,10.5,20.2,0.52,0.0,0.0,0.0,10.5,20.1,0.52,5.2,7.0,0.74,6.2,10.3,16.5,3.9,2.1,1.2,4.2,4.6,26.2,,110.0,102.0
2013,9,2029,DET,Detroit Pistons,22.0,NBA,C,81.0,81.0,2687.0,10.1,20.8,0.49,0.0,0.1,0.0,10.1,20.7,0.49,5.3,7.7,0.69,4.6,10.6,15.3,5.5,2.1,1.1,4.6,3.7,25.5,,104.0,105.0
2014,9,2029,DET,Detroit Pistons,23.0,NBA,PF,82.0,82.0,2690.0,9.5,19.1,0.5,0.0,0.0,0.0,9.5,19.1,0.5,4.5,6.9,0.66,4.8,9.5,14.3,3.2,1.7,0.9,3.1,3.9,23.5,,109.0,108.0
2015,9,2029,DET,Detroit Pistons,24.0,NBA,PF,69.0,57.0,2137.0,10.2,20.6,0.5,0.0,0.0,,10.2,20.6,0.5,6.1,8.1,0.75,5.5,11.5,17.0,3.4,1.9,0.8,3.6,3.6,26.6,,110.0,103.0
2016,17,2029,MIL,Milwaukee Bucks,25.0,NBA,C,79.0,67.0,2314.0,10.8,20.7,0.52,0.0,0.0,0.0,10.8,20.7,0.52,5.0,6.8,0.74,4.8,10.5,15.3,3.9,1.6,1.5,2.8,3.6,26.6,,113.0,106.0
2017,17,2029,MIL,Milwaukee Bucks,26.0,NBA,C,81.0,0.0,1823.0,10.8,20.2,0.53,0.0,0.1,0.0,10.8,20.1,0.54,4.9,6.7,0.74,4.7,10.2,14.8,5.2,2.6,1.1,3.9,4.7,26.5,,111.0,105.0
2018,31,2029,TOT,Total After Trade,27.0,NBA,C,51.0,14.0,1040.0,10.3,18.2,0.56,0.0,0.0,,10.3,18.2,0.56,4.1,5.6,0.74,5.1,11.4,16.5,5.4,2.1,1.1,4.4,4.5,24.7,,112.0,105.0
2018,17,2029,MIL,Milwaukee Bucks,27.0,NBA,C,5.0,0.0,79.0,10.1,20.8,0.48,0.0,0.0,,10.1,20.8,0.48,1.3,2.5,0.5,3.8,12.0,15.8,3.2,0.0,0.0,3.8,4.4,21.5,,94.0,112.0
2018,24,2029,PHO,Phoenix Suns,27.0,NBA,C,20.0,14.0,465.0,10.0,16.0,0.63,0.0,0.0,,10.0,16.0,0.63,3.2,4.7,0.67,5.1,11.3,16.5,5.1,1.6,0.6,4.1,4.1,23.2,,117.0,110.0
2018,2,2029,BOS,Boston Celtics,27.0,NBA,C,26.0,0.0,496.0,10.6,20.0,0.53,0.0,0.0,,10.6,20.0,0.53,5.5,7.0,0.8,5.3,11.3,16.6,5.9,2.8,1.7,4.8,4.8,26.7,,111.0,98.0
2019,31,2029,TOT,Total After Trade,28.0,NBA,C,43.0,2.0,480.0,9.2,18.8,0.49,0.1,0.5,0.2,9.1,18.3,0.5,4.5,7.2,0.62,6.7,10.5,17.1,2.4,1.4,0.8,3.2,6.6,22.9,,107.0,106.0
2019,28,2029,TOR,Toronto Raptors,28.0,NBA,C,38.0,2.0,423.0,8.4,18.2,0.46,0.0,0.5,0.0,8.4,17.8,0.47,4.0,6.9,0.57,6.8,10.9,17.7,1.8,1.5,0.9,3.5,6.9,20.7,,101.0,105.0
2019,2,2029,BOS,Boston Celtics,28.0,NBA,C,2.0,0.0,5.0,28.9,48.2,0.6,0.0,0.0,,28.9,48.2,0.6,0.0,0.0,,28.9,0.0,28.9,9.6,0.0,0.0,0.0,0.0,57.8,,142.0,118.0
2019,23,2029,PHI,Philadelphia 76Ers,28.0,NBA,C,3.0,0.0,52.0,13.6,20.9,0.65,0.9,0.9,1.0,12.7,20.0,0.64,9.1,10.0,0.91,3.6,8.2,11.8,6.4,0.9,0.0,0.9,4.5,37.2,,154.0,112.0
