PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Michael Finley,24,82,82,3394,10.6,23.7,0.449,1.4,3.8,0.35700000000000004,9.2,19.8,0.466,5.1,6.5,0.784,2.4,4.5,6.9,6.4,2.1,0.5,3.4,2.6,27.7,,107.0,109
A.C. Green,34,82,68,2649,4.9,10.8,0.45299999999999996,0.0,0.1,0.0,4.9,10.7,0.457,2.3,3.3,0.716,4.4,9.0,13.5,2.5,1.6,0.5,1.4,3.2,12.1,,110.0,106
Hubert Davis,27,81,30,2378,7.9,17.2,0.456,2.3,5.2,0.439,5.6,12.1,0.46399999999999997,2.2,2.6,0.836,0.8,3.0,3.8,3.5,1.0,0.1,2.0,2.6,20.2,,109.0,112
Khalid Reeves,25,82,54,1950,6.8,16.2,0.418,1.5,4.2,0.368,5.3,12.1,0.435,4.5,5.8,0.775,1.5,3.6,5.1,6.3,2.2,0.3,3.6,5.3,19.6,,103.0,109
Shawn Bradley,25,64,46,1822,8.8,20.8,0.42200000000000004,0.0,0.1,0.33299999999999996,8.8,20.7,0.42200000000000004,3.8,5.3,0.722,4.8,10.4,15.2,1.8,1.5,6.3,2.8,6.3,21.4,,96.0,100
Dennis Scott,29,52,42,1797,7.7,19.8,0.387,2.8,8.1,0.344,4.9,11.7,0.41700000000000004,2.9,3.5,0.8220000000000001,1.2,4.7,5.9,3.8,1.3,1.0,2.7,3.6,21.0,,99.0,110
Erick Strickland,24,67,19,1505,7.1,19.8,0.35700000000000004,1.7,5.8,0.294,5.4,14.0,0.382,2.3,3.0,0.774,1.2,4.5,5.7,5.9,2.0,0.3,3.8,5.0,18.1,,88.0,109
Samaki Walker,21,41,19,1027,8.1,16.7,0.486,0.0,0.1,0.0,8.1,16.6,0.488,2.8,5.0,0.546,5.0,10.7,15.7,1.2,1.6,2.1,3.2,6.6,19.0,,98.0,103
Chris Anstey,23,41,8,680,7.2,18.1,0.39799999999999996,0.2,1.3,0.188,7.0,16.9,0.414,4.2,5.8,0.716,4.2,8.2,12.3,2.7,2.4,2.1,3.2,7.5,18.8,,94.0,103
Martin Müürsepp,23,41,7,603,7.3,16.9,0.435,1.4,3.4,0.42100000000000004,5.9,13.5,0.43799999999999994,4.5,5.9,0.7609999999999999,4.1,6.0,10.1,2.7,2.6,1.2,2.6,8.5,20.6,,108.0,105
Eric Riley,27,39,14,544,5.5,13.2,0.415,0.0,0.1,0.0,5.5,13.1,0.418,2.6,3.5,0.75,4.2,8.8,13.0,2.2,1.5,4.5,3.6,7.8,13.6,,90.0,103
Bubba Wells,23,39,2,395,6.5,15.7,0.414,0.1,0.8,0.16699999999999998,6.4,14.9,0.42700000000000005,4.2,5.8,0.721,3.0,6.2,9.2,4.6,2.0,0.5,4.2,5.4,17.3,,93.0,107
Cedric Ceballos,28,12,9,364,11.0,23.0,0.478,0.9,2.9,0.3,10.1,20.1,0.504,6.9,8.9,0.77,3.5,7.0,10.6,3.7,1.6,1.2,4.8,4.3,29.8,,104.0,107
Robert Pack,28,12,10,292,6.0,17.9,0.337,0.5,1.1,0.5,5.5,16.8,0.326,4.6,6.6,0.6940000000000001,1.5,4.8,6.2,7.7,3.7,0.2,6.9,3.1,17.2,,78.0,105
Shawn Respert,25,10,0,215,8.9,20.9,0.429,1.5,6.5,0.231,7.4,14.4,0.517,1.0,1.7,0.5710000000000001,1.7,5.0,6.7,4.2,1.2,0.0,3.7,4.2,20.4,,91.0,110
Kevin Ollie,25,16,0,214,3.5,10.5,0.33299999999999996,0.0,0.0,,3.5,10.5,0.33299999999999996,4.5,6.2,0.72,1.5,3.7,5.2,8.0,1.5,0.0,4.0,4.0,11.5,,90.0,111
Kurt Thomas,25,5,0,73,12.4,32.9,0.37799999999999995,0.0,0.0,,12.4,32.9,0.37799999999999995,2.2,2.2,1.0,5.8,11.7,17.5,2.2,0.7,0.0,7.3,13.9,27.1,,76.0,105
Adrian Caldwell,31,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117
