PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Shareef Abdur-Rahim,21,82,82,2950,11.5,23.8,0.485,0.4,0.9,0.41200000000000003,11.2,22.9,0.488,8.9,11.3,0.784,4.0,6.3,10.3,3.8,1.6,1.3,4.5,3.6,32.3,,109,112
Bryant Reeves,24,74,74,2527,10.1,19.4,0.523,0.0,0.1,0.0,10.1,19.3,0.525,4.6,6.5,0.706,4.0,8.0,12.1,3.2,0.8,1.6,3.2,5.7,24.9,,110,112
Blue Edwards,32,81,20,1968,8.6,19.6,0.439,1.1,3.2,0.33299999999999996,7.6,16.5,0.46,4.8,5.7,0.8370000000000001,1.6,4.1,5.7,5.3,2.3,0.7,3.5,4.8,23.1,,104,112
Antonio Daniels,22,74,50,1956,6.1,14.6,0.41600000000000004,0.3,1.4,0.212,5.8,13.2,0.43799999999999994,3.0,4.5,0.659,0.6,3.2,3.8,8.9,1.5,0.3,4.4,2.3,15.4,,93,115
Lee Mayberry,27,79,32,1835,3.7,9.9,0.375,1.8,5.1,0.35,1.9,4.8,0.402,1.1,1.4,0.745,0.5,2.7,3.2,9.9,1.8,0.3,3.2,4.7,10.3,,101,115
Otis Thorpe,35,47,46,1574,6.8,14.2,0.47700000000000004,0.0,0.1,0.0,6.8,14.1,0.48100000000000004,3.9,5.6,0.6940000000000001,3.3,9.0,12.3,5.3,1.0,0.8,3.8,5.2,17.5,,102,111
George Lynch,27,82,0,1493,8.7,18.0,0.48100000000000004,0.3,1.0,0.3,8.3,17.0,0.49200000000000005,3.9,5.5,0.703,5.1,7.5,12.6,4.3,2.3,1.4,3.6,5.6,21.5,,105,109
Pete Chilcutt,29,82,0,1420,5.7,13.2,0.435,2.0,4.8,0.415,3.7,8.4,0.445,1.4,2.2,0.6609999999999999,2.8,8.4,11.2,3.8,1.9,1.4,2.3,5.8,14.9,,107,109
Sam Mack,27,57,54,1414,8.2,20.6,0.397,4.1,9.9,0.409,4.1,10.7,0.386,2.3,2.8,0.805,1.1,3.8,4.9,3.7,1.5,0.4,2.5,4.3,22.7,,104,114
Tony Massenburg,30,61,13,894,8.6,18.0,0.479,0.0,0.0,,8.6,18.0,0.479,5.8,8.0,0.73,4.7,8.9,13.5,1.2,1.5,1.4,3.5,7.2,23.1,,104,110
Michael Smith,25,30,29,706,4.9,9.8,0.504,0.0,0.1,0.0,4.9,9.7,0.508,3.5,5.4,0.6579999999999999,6.3,8.9,15.2,4.4,1.9,0.4,2.7,4.4,13.4,,115,110
Bobby Hurley,26,27,0,458,5.2,14.0,0.374,0.1,0.8,0.14300000000000002,5.1,13.2,0.38799999999999996,3.3,4.4,0.7440000000000001,0.6,2.8,3.4,11.0,1.1,0.0,5.0,4.9,13.9,,90,116
Ivano Newbill,27,28,2,249,4.2,11.9,0.35100000000000003,0.2,0.2,1.0,4.0,11.7,0.33899999999999997,3.6,6.3,0.5670000000000001,5.0,9.4,14.4,1.9,2.1,0.6,3.6,8.0,12.1,,86,109
Anthony Peeler,28,8,8,202,9.0,18.6,0.486,1.3,4.9,0.263,7.7,13.7,0.5660000000000001,1.0,1.5,0.667,1.5,3.6,5.2,5.9,2.3,0.0,1.5,4.1,20.4,,114,113
Chris Robinson,23,16,0,143,8.4,23.0,0.365,2.6,8.7,0.292,5.8,14.2,0.41,0.4,0.7,0.5,0.0,4.7,4.7,3.6,2.6,0.4,5.5,7.7,19.7,,76,111
Larry Robinson,30,6,0,41,7.6,24.2,0.316,3.8,7.6,0.5,3.8,16.5,0.231,2.5,2.5,1.0,2.5,12.7,15.3,1.3,5.1,0.0,2.5,0.0,21.6,,90,101
