Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,16,2857,MIA,Miami Heat,Kurt Thomas,"October 4, 1972",23.0,NBA,PF,74.0,42.0,1655.0,8.7,17.4,0.5,0.0,0.1,0.0,8.7,17.4,0.5,3.8,5.7,0.66,3.9,10.1,14.0,1.5,1.5,1.1,3.1,8.6,21.2,103.0,101.0
1997,16,2857,MIA,Miami Heat,Kurt Thomas,"October 4, 1972",24.0,NBA,PF,18.0,9.0,374.0,5.7,15.3,0.37,0.0,0.1,0.0,5.7,15.1,0.38,5.1,6.7,0.76,4.5,11.1,15.6,1.3,1.7,1.3,3.6,9.7,16.4,92.0,97.0
1998,7,2857,DAL,Dallas Mavericks,Kurt Thomas,"October 4, 1972",25.0,NBA,PF,5.0,0.0,73.0,12.4,32.9,0.38,0.0,0.0,,12.4,32.9,0.38,2.2,2.2,1.0,5.8,11.7,17.5,2.2,0.7,0.0,7.3,13.9,27.1,76.0,105.0
1999,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",26.0,NBA,PF,50.0,44.0,1182.0,7.9,17.2,0.46,0.0,0.0,0.0,7.9,17.2,0.46,3.1,5.0,0.61,3.8,9.5,13.4,2.6,2.1,0.8,3.4,7.4,19.0,95.0,95.0
2000,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",27.0,NBA,PF,80.0,21.0,1971.0,7.4,14.6,0.5,0.0,0.1,0.33,7.3,14.5,0.51,2.7,3.5,0.78,3.9,9.9,13.8,2.2,1.4,1.1,2.9,7.6,17.5,105.0,99.0
2001,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",28.0,NBA,PF,77.0,29.0,2125.0,8.2,16.0,0.51,0.0,0.1,0.33,8.2,15.9,0.51,4.5,5.5,0.81,4.5,8.9,13.4,1.6,1.6,1.8,2.6,7.5,20.8,111.0,96.0
2002,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",29.0,NBA,C,82.0,82.0,2771.0,8.9,18.1,0.49,0.0,0.1,0.17,8.9,18.0,0.5,4.2,5.1,0.82,4.1,10.3,14.4,1.7,1.4,1.5,3.0,6.6,22.1,105.0,103.0
2003,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",30.0,NBA,C,81.0,81.0,2577.0,10.2,21.1,0.48,0.0,0.1,0.67,10.2,21.0,0.48,2.8,3.8,0.75,3.3,9.8,13.1,3.3,1.7,2.0,2.8,7.1,23.3,102.0,102.0
2004,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",31.0,NBA,PF,80.0,75.0,2548.0,8.2,17.4,0.47,0.0,0.1,0.0,8.2,17.4,0.48,2.2,2.7,0.84,3.1,10.9,13.9,3.1,1.2,1.7,2.8,6.3,18.7,101.0,101.0
2005,20,2857,NYK,New York Knicks,Kurt Thomas,"October 4, 1972",32.0,NBA,PF,80.0,80.0,2855.0,7.9,16.7,0.47,0.0,0.1,0.5,7.8,16.6,0.47,1.2,1.6,0.79,3.2,12.3,15.4,3.0,1.3,1.5,1.8,5.7,17.0,104.0,105.0
