SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2001,6,CLE,Andre Miller,24,82,82,34.7,5.5,12.2,0.45,0.2,0.8,0.27,5.3,11.4,0.46,0.46,4.6,5.5,0.83,1.1,3.2,4.4,8.0,1.5,0.3,3.2,2.8,15.8
2001,6,CLE,Clarence Weatherspoon,30,82,82,33.8,4.2,8.4,0.5,0.0,0.0,,4.2,8.4,0.5,0.5,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.0,1.3,1.4,2.1,11.3
2001,6,CLE,Jim Jackson,30,39,26,29.2,4.2,10.6,0.39,0.3,1.1,0.24,3.9,9.6,0.41,0.4,1.7,2.2,0.79,0.9,2.8,3.7,2.9,0.9,0.2,2.1,2.5,10.3
2001,6,CLE,Matt Harpring,24,56,55,28.8,4.3,9.4,0.45,0.2,0.9,0.25,4.0,8.4,0.48,0.47,2.4,2.9,0.81,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9,11.1
2001,6,CLE,Lamond Murray,27,78,46,28.5,5.0,11.9,0.42,0.8,2.1,0.37,4.2,9.7,0.43,0.46,2.0,2.7,0.74,1.3,3.0,4.4,1.6,1.1,0.3,1.8,2.2,12.8
2001,6,CLE,Zydrunas Ilgauskas,25,24,24,25.7,4.8,9.8,0.49,0.0,0.1,0.0,4.8,9.7,0.49,0.49,2.2,3.3,0.68,2.7,4.0,6.7,0.8,0.6,1.5,2.5,3.3,11.7
2001,6,CLE,Chris Gatling,33,74,6,22.6,4.4,9.9,0.45,0.4,1.2,0.3,4.1,8.7,0.47,0.47,2.1,3.1,0.68,1.3,3.9,5.3,0.8,0.7,0.4,1.6,2.5,11.4
2001,6,CLE,Wesley Person,29,44,22,21.8,2.9,6.6,0.44,0.8,1.9,0.4,2.1,4.7,0.45,0.5,0.5,0.7,0.8,0.3,2.7,3.0,1.5,0.6,0.3,0.9,1.4,7.1
2001,6,CLE,Chris Mihm,21,59,43,19.8,2.9,6.6,0.44,0.0,0.0,0.0,2.9,6.6,0.44,0.44,1.7,2.1,0.79,1.8,2.9,4.7,0.3,0.3,0.9,1.4,2.6,7.6
2001,6,CLE,Cedric Henderson,25,55,10,17.5,1.9,4.8,0.39,0.0,0.1,0.12,1.8,4.6,0.4,0.39,0.5,0.8,0.65,0.3,1.3,1.6,1.4,0.5,0.4,1.1,1.8,4.3
2001,6,CLE,Robert Traylor,23,70,7,17.3,2.3,4.6,0.5,0.0,0.0,0.0,2.3,4.6,0.5,0.5,1.1,2.0,0.57,1.8,2.5,4.3,0.9,0.7,1.1,1.4,2.9,5.7
2001,6,CLE,Trajan Langdon,24,65,5,17.2,2.1,4.8,0.43,0.8,1.9,0.41,1.3,2.9,0.44,0.51,1.0,1.2,0.9,0.2,1.2,1.4,1.2,0.6,0.1,0.8,1.8,6.0
2001,6,CLE,Bimbo Coles,32,47,0,17.1,1.9,5.1,0.38,0.0,0.3,0.12,1.9,4.7,0.4,0.38,1.0,1.2,0.86,0.2,0.8,1.0,2.9,0.6,0.1,1.3,1.9,4.9
2001,6,CLE,Brevin Knight,25,6,0,15.5,0.3,2.5,0.13,0.0,0.0,,0.3,2.5,0.13,0.13,0.8,1.0,0.83,0.2,1.0,1.2,4.2,1.0,0.2,1.2,2.8,1.5
2001,6,CLE,Chucky Brown,32,20,2,13.3,1.6,3.8,0.41,0.0,0.1,0.0,1.6,3.7,0.42,0.41,0.8,1.2,0.67,0.3,1.6,1.8,0.3,0.3,0.3,0.3,1.4,3.9
2001,6,CLE,Anthony Johnson,26,28,0,8.3,1.0,2.9,0.33,0.0,0.1,0.5,0.9,2.8,0.33,0.34,0.4,0.6,0.69,0.3,0.5,0.8,1.6,0.2,0.0,0.5,0.8,2.4
2001,6,CLE,Michael Hawkins,28,10,0,7.6,0.3,0.9,0.33,0.2,0.4,0.5,0.1,0.5,0.2,0.44,0.0,0.0,,0.2,0.3,0.5,1.3,0.2,0.0,0.6,1.3,0.8
2001,6,CLE,J.R. Reid,32,6,0,6.5,0.3,0.8,0.4,0.0,0.0,,0.3,0.8,0.4,0.4,1.0,1.3,0.75,0.8,0.5,1.3,0.2,0.3,0.2,0.2,0.7,1.7
2001,6,CLE,Etdrick Bohannon,27,6,0,3.2,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.7,0.7,1.0,0.5,0.7,1.2,0.0,0.0,0.3,0.2,0.7,1.3
2001,6,CLE,Larry Robinson,33,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
