Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,5.0,2099,CHI,Chicago Bulls,23.0,NBA,SG,29.0,0.0,155.0,4.4,12.1,0.36,0.0,1.4,0.0,4.4,10.7,0.41,6.5,10.0,0.65,1.9,2.1,3.9,4.9,3.3,0.5,2.3,5.8,15.3
1988,27.0,2099,SAS,San Antonio Spurs,24.0,NBA,SG,22.0,0.0,328.0,4.7,10.4,0.45,0.0,0.4,0.0,4.7,10.0,0.47,2.9,4.3,0.67,1.2,2.9,4.1,5.3,1.9,0.7,3.6,3.3,12.3
1989,31.0,2099,TOT,Total After Trade,25.0,NBA,SG,33.0,0.0,270.0,4.1,9.7,0.42,0.0,0.3,0.0,4.1,9.5,0.44,4.4,6.4,0.69,2.0,2.4,4.4,6.4,2.7,0.3,3.1,5.9,12.7
1989,23.0,2099,PHI,Philadelphia 76Ers,25.0,NBA,SG,4.0,0.0,40.0,5.4,10.8,0.5,0.0,0.0,,5.4,10.8,0.5,1.8,3.6,0.5,2.7,6.3,9.0,1.8,2.7,0.0,3.6,2.7,12.6
1989,20.0,2099,NYK,New York Knicks,25.0,NBA,SG,29.0,0.0,230.0,3.9,9.5,0.41,0.0,0.3,0.0,3.9,9.2,0.42,4.9,6.9,0.7,1.9,1.7,3.6,7.2,2.7,0.3,3.0,6.4,12.7
1990,31.0,2099,TOT,Total After Trade,26.0,NBA,SG,52.0,2.0,751.0,4.3,10.8,0.4,0.0,0.3,0.0,4.3,10.5,0.41,3.2,4.8,0.66,1.6,3.0,4.6,6.5,1.7,0.5,3.6,5.2,11.7
1990,20.0,2099,NYK,New York Knicks,26.0,NBA,SG,24.0,0.0,208.0,2.6,7.8,0.33,0.0,0.2,0.0,2.6,7.6,0.34,2.8,5.4,0.52,1.7,3.1,4.8,6.1,2.6,0.3,3.1,6.8,8.0
1990,3.0,2099,NJN,New Jersey Nets,26.0,NBA,SG,28.0,2.0,543.0,4.9,11.9,0.41,0.0,0.4,0.0,4.9,11.5,0.42,3.3,4.6,0.72,1.5,3.0,4.5,6.6,1.3,0.6,3.8,4.6,13.1
1991,27.0,2099,SAS,San Antonio Spurs,27.0,NBA,SG,8.0,1.0,103.0,3.5,8.0,0.44,0.0,0.3,0.0,3.5,7.7,0.46,3.1,3.8,0.82,0.7,5.6,6.3,4.9,1.0,1.0,4.9,4.9,10.1
1994,5.0,2099,CHI,Chicago Bulls,30.0,NBA,SG,82.0,81.0,2030.0,4.5,9.9,0.46,0.1,0.5,0.28,4.3,9.3,0.46,2.4,3.4,0.7,1.0,2.3,3.2,4.3,1.4,0.4,2.4,3.5,11.5
1995,5.0,2099,CHI,Chicago Bulls,31.0,NBA,SG,71.0,14.0,1270.0,3.4,8.1,0.42,0.3,1.1,0.26,3.1,7.0,0.44,2.0,3.2,0.61,1.6,2.3,3.9,4.2,1.6,0.4,2.5,3.5,9.0
1996,31.0,2099,TOT,Total After Trade,32.0,NBA,SG,71.0,2.0,1092.0,3.0,8.1,0.37,0.5,1.9,0.24,2.5,6.2,0.41,2.6,4.0,0.66,1.2,3.5,4.6,4.8,1.1,0.6,2.7,4.4,9.1
1996,16.0,2099,MIA,Miami Heat,32.0,NBA,SG,39.0,1.0,639.0,3.5,9.0,0.39,0.6,2.4,0.26,2.9,6.6,0.43,2.8,4.3,0.64,1.2,2.9,4.1,5.5,0.8,0.6,3.2,4.2,10.4
1996,,2099,CHH,None,32.0,NBA,SG,32.0,1.0,453.0,2.3,6.9,0.33,0.2,1.3,0.19,2.1,5.6,0.37,2.5,3.7,0.67,1.1,4.2,5.3,3.8,1.6,0.5,2.0,4.5,7.3
1998,20.0,2099,NYK,New York Knicks,34.0,NBA,SG,9.0,0.0,40.0,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,3.6,5.4,0.67,4.5,4.5,9.0,2.7,3.6,0.0,3.6,6.3,12.6
