Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1998,8,943,DEN,Denver Nuggets,Danny Fortson,"March 27, 1976",21.0,NBA,PF,80.0,23.0,1811.0,8.2,18.1,0.45,0.0,0.1,0.33,8.1,18.0,0.45,7.8,10.0,0.78,5.4,7.9,13.2,2.2,1.3,0.9,4.6,9.3,24.1,102.0,112.0
1999,8,943,DEN,Denver Nuggets,Danny Fortson,"March 27, 1976",22.0,NBA,PF,50.0,38.0,1417.0,7.2,14.5,0.5,0.0,0.1,0.0,7.2,14.3,0.5,6.3,8.6,0.73,7.9,13.9,21.8,1.2,1.2,0.8,2.9,7.9,20.6,115.0,106.0
2000,2,943,BOS,Boston Celtics,Danny Fortson,"March 27, 1976",23.0,NBA,PF,55.0,5.0,856.0,8.3,15.7,0.53,0.0,0.0,,8.3,15.7,0.53,8.2,11.2,0.74,8.4,13.3,21.7,1.7,1.2,0.3,4.0,10.7,24.8,117.0,103.0
2001,10,943,GSW,Golden State Warriors,Danny Fortson,"March 27, 1976",24.0,NBA,PF,6.0,6.0,203.0,7.3,12.6,0.58,0.0,0.0,,7.3,12.6,0.58,10.6,13.6,0.78,7.3,17.3,24.6,1.3,0.5,0.0,2.5,5.5,25.1,134.0,104.0
2002,10,943,GSW,Golden State Warriors,Danny Fortson,"March 27, 1976",25.0,NBA,PF,77.0,76.0,2216.0,7.1,16.5,0.43,0.0,0.1,0.25,7.1,16.5,0.43,5.6,7.1,0.8,6.6,14.0,20.6,2.9,1.0,0.4,3.7,5.8,19.8,105.0,105.0
2003,10,943,GSW,Golden State Warriors,Danny Fortson,"March 27, 1976",26.0,NBA,PF,17.0,0.0,223.0,4.6,12.3,0.37,0.0,0.2,0.0,4.6,12.1,0.38,4.3,6.6,0.66,6.4,10.3,16.7,2.7,2.1,0.0,3.4,9.8,13.5,97.0,106.0
2004,7,943,DAL,Dallas Mavericks,Danny Fortson,"March 27, 1976",27.0,NBA,C,56.0,20.0,625.0,5.8,11.5,0.51,0.0,0.0,,5.8,11.5,0.51,6.2,7.6,0.82,9.4,11.2,20.6,0.7,1.0,0.9,3.0,12.2,17.9,123.0,105.0
2005,21,943,SEA,Seattle Supersonics,Danny Fortson,"March 27, 1976",28.0,NBA,C,62.0,0.0,1047.0,6.2,11.8,0.52,0.0,0.0,,6.2,11.8,0.52,11.8,13.5,0.88,8.2,10.0,18.2,0.4,0.8,0.4,4.7,13.8,24.2,125.0,109.0
2006,21,943,SEA,Seattle Supersonics,Danny Fortson,"March 27, 1976",29.0,NBA,C,23.0,1.0,276.0,5.1,9.7,0.53,0.0,0.0,,5.1,9.7,0.53,6.3,8.2,0.77,5.9,8.9,14.8,0.4,0.8,0.4,4.9,14.4,16.5,105.0,114.0
2007,21,943,SEA,Seattle Supersonics,Danny Fortson,"March 27, 1976",30.0,NBA,C,14.0,6.0,158.0,5.0,9.9,0.5,0.0,0.3,0.0,5.0,9.6,0.52,3.3,4.3,0.77,4.3,9.9,14.2,0.3,0.3,0.0,5.0,12.6,13.2,90.0,111.0
