Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,23,1116,PHI,Philadelphia 76Ers,22.0,NBA,SG,53.0,0.0,767.0,6.7,16.8,0.4,0.9,2.9,0.31,5.8,13.9,0.42,2.8,3.8,0.73,0.8,2.3,3.1,2.5,1.2,0.2,2.8,3.9,17.1
2005,23,1116,PHI,Philadelphia 76Ers,23.0,NBA,SG,57.0,21.0,1066.0,5.2,14.3,0.37,1.0,3.5,0.29,4.2,10.7,0.39,3.3,4.2,0.78,0.7,3.7,4.5,3.4,1.1,0.2,2.5,4.1,14.8
2006,23,1116,PHI,Philadelphia 76Ers,24.0,NBA,SG,10.0,2.0,153.0,6.6,15.5,0.42,2.4,4.5,0.53,4.2,11.1,0.38,0.9,1.2,0.8,0.2,3.3,3.5,1.2,0.5,0.0,2.8,3.1,16.5
2007,23,1116,PHI,Philadelphia 76Ers,25.0,NBA,SG,74.0,36.0,1842.0,7.0,17.0,0.41,1.0,3.1,0.32,6.0,13.9,0.43,1.4,2.2,0.67,0.8,2.3,3.1,2.2,1.1,0.1,2.1,2.8,16.4
2008,23,1116,PHI,Philadelphia 76Ers,26.0,NBA,SG,74.0,74.0,1970.0,6.9,15.9,0.44,0.9,3.3,0.28,6.0,12.6,0.48,2.0,2.7,0.76,0.6,2.7,3.3,2.8,1.0,0.4,2.0,2.2,16.8
2009,23,1116,PHI,Philadelphia 76Ers,27.0,NBA,SG,81.0,60.0,1828.0,5.6,13.0,0.44,1.0,3.2,0.32,4.6,9.8,0.47,1.2,1.7,0.73,0.6,1.9,2.5,3.1,1.0,0.3,1.3,3.0,13.5
2010,23,1116,PHI,Philadelphia 76Ers,28.0,NBA,SG,73.0,18.0,1553.0,5.7,12.6,0.46,1.1,3.2,0.35,4.7,9.4,0.49,2.2,2.6,0.83,0.5,2.5,3.0,3.5,0.7,0.3,1.6,3.1,14.8
2011,19,1116,NOH,New Orleans Hornets,29.0,NBA,SG,77.0,13.0,1674.0,5.8,13.1,0.44,1.2,3.3,0.35,4.6,9.8,0.48,1.7,2.2,0.78,0.5,3.0,3.5,1.6,0.8,0.3,1.4,3.1,14.5
2012,1,1116,ATL,Atlanta Hawks,30.0,NBA,SG,53.0,2.0,922.0,6.0,12.7,0.47,2.0,4.4,0.44,4.0,8.3,0.49,1.9,2.2,0.86,0.6,2.5,3.1,1.6,0.9,0.2,1.3,2.9,15.8
2013,13,1116,LAC,Los Angeles Clippers,31.0,NBA,SG,72.0,60.0,1188.0,5.4,11.7,0.46,2.2,5.0,0.43,3.2,6.7,0.49,0.7,1.0,0.72,0.5,2.4,2.9,1.7,0.9,0.4,0.9,2.9,13.6
2014,13,1116,LAC,Los Angeles Clippers,32.0,NBA,SG,55.0,9.0,869.0,4.2,11.2,0.38,1.7,5.0,0.34,2.5,6.2,0.41,1.2,1.4,0.82,0.5,2.7,3.2,2.1,0.9,0.5,1.4,4.0,11.3
2015,22,1116,ORL,Orlando Magic,33.0,NBA,SG,52.0,2.0,951.0,4.5,11.6,0.39,1.6,4.6,0.35,2.9,7.0,0.41,1.1,1.3,0.82,0.5,2.5,3.0,2.6,1.0,0.2,1.8,3.1,11.6
