Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22.0,SSL,ABA,C,80.0,,30.8,5.5,11.7,0.467,0.0,0.1,0.222,5.5,11.6,0.47,0.469,2.3,2.9,0.786,3.5,6.7,10.2,3.6,1.1,0.8,2.6,3.8,13.2
1975-76,23.0,TOT,ABA,"C,PF",86.0,,33.3,7.2,15.7,0.461,0.0,0.2,0.167,7.2,15.4,0.465,0.462,2.5,3.3,0.767,3.5,7.8,11.3,2.6,0.9,0.7,3.5,3.9,17.0
1975-76,23.0,SSL,ABA,C,28.0,,38.0,9.0,19.6,0.46,0.0,0.4,0.0,9.0,19.2,0.469,0.46,2.4,3.3,0.731,3.8,11.3,15.1,2.8,0.7,0.8,4.0,3.7,20.4
1975-76,23.0,KEN,ABA,PF,58.0,,31.0,6.3,13.8,0.461,0.1,0.1,0.429,6.3,13.6,0.461,0.463,2.6,3.3,0.784,3.3,6.2,9.4,2.5,1.0,0.6,3.2,3.9,15.3
1976-77,24.0,POR,NBA,PF,79.0,,36.2,8.0,17.2,0.466,,,,8.0,17.2,0.466,0.466,4.2,5.5,0.765,3.4,7.9,11.4,2.9,1.1,0.7,,3.7,20.2
1977-78,25.0,POR,NBA,PF,68.0,,31.2,6.7,14.5,0.458,,,,6.7,14.5,0.458,0.458,3.0,4.0,0.767,2.7,6.4,9.1,2.5,0.9,0.8,2.8,3.3,16.4
1978-79,26.0,POR,NBA,PF,69.0,,35.7,8.2,17.5,0.47,,,,8.2,17.5,0.47,0.47,3.9,5.0,0.783,2.8,7.6,10.4,3.1,1.0,1.2,3.4,3.7,20.4
1979-80,27.0,TOT,NBA,PF,63.0,,29.9,5.9,12.9,0.456,0.0,0.1,0.222,5.9,12.8,0.459,0.458,2.8,3.8,0.749,2.3,6.3,8.5,3.3,0.7,1.0,3.5,3.5,14.7
1979-80,27.0,POR,NBA,PF,41.0,,28.7,5.9,13.5,0.44,0.0,0.1,0.4,5.9,13.3,0.441,0.442,2.4,3.3,0.73,2.1,5.9,7.9,3.0,0.6,0.9,3.6,3.4,14.3
1979-80,27.0,NJN,NBA,PF,22.0,,32.2,5.8,11.9,0.49,0.0,0.2,0.0,5.8,11.7,0.498,0.49,3.6,4.6,0.775,2.6,7.0,9.6,3.8,0.9,1.2,3.2,3.7,15.2
1980-81,28.0,NJN,NBA,PF,68.0,,31.8,5.9,12.3,0.484,0.0,0.0,0.0,5.9,12.3,0.485,0.484,2.8,3.7,0.752,2.3,6.2,8.5,2.5,0.8,0.9,2.6,3.8,14.7
1981-82,29.0,NYK,NBA,PF,80.0,74.0,33.4,6.3,12.5,0.504,0.0,0.0,0.0,6.3,12.5,0.506,0.504,3.2,4.4,0.725,3.4,7.9,11.3,2.2,0.9,0.9,2.2,3.9,15.8
1982-83,30.0,PHO,NBA,PF,77.0,71.0,33.6,6.4,13.6,0.474,0.0,0.0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5
1983-84,31.0,PHO,NBA,PF,75.0,69.0,30.8,6.0,12.1,0.497,0.0,0.1,0.0,6.0,12.0,0.499,0.497,3.9,5.1,0.765,2.8,6.9,9.7,2.7,0.7,0.5,2.4,3.1,15.9
1984-85,32.0,PHO,NBA,PF,63.0,22.0,26.5,5.5,11.5,0.476,0.0,0.1,0.0,5.5,11.5,0.479,0.476,2.4,3.2,0.75,2.2,6.7,8.8,2.3,0.6,0.3,2.4,2.9,13.4
1985-86,33.0,LAL,NBA,PF,77.0,8.0,22.7,3.9,8.5,0.462,0.0,0.0,0.5,3.9,8.5,0.462,0.463,2.3,3.0,0.783,2.1,5.2,7.4,1.1,0.6,0.3,1.6,3.3,10.2
1986-87,34.0,SEA,NBA,PF,63.0,0.0,17.8,2.8,6.2,0.451,0.0,0.1,0.0,2.8,6.1,0.457,0.451,2.4,3.0,0.802,1.4,3.5,4.9,1.0,0.5,0.3,1.2,2.7,7.9
1987-88,35.0,POR,NBA,PF,73.0,0.0,16.3,2.3,5.1,0.45,0.0,0.0,0.0,2.3,5.1,0.454,0.45,1.5,2.0,0.736,1.4,2.9,4.3,1.3,0.5,0.1,1.0,2.6,6.1
