Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,11,619,HOU,Houston Rockets,23.0,NBA,SF,7.0,34.0,15.0,0.57,0.79,0.0,6.9,9.3,8.2,0.0,2.9,0.0,6.7,19.3,0.1,0.0,0.1,0.12,1.5,-0.8,0.7,0.0
2015,23,619,PHI,Philadelphia 76Ers,24.0,NBA,SF,70.0,1956.0,14.7,0.55,0.59,0.29,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,1.6,2.3,4.0,0.1,0.3,0.4,0.7,1.3
2016,23,619,PHI,Philadelphia 76Ers,25.0,NBA,SF,67.0,1903.0,13.2,0.54,0.68,0.25,3.6,20.9,12.0,8.4,2.7,1.6,15.3,21.5,-0.1,2.1,2.0,0.05,-1.1,0.1,-0.9,0.5
2017,23,619,PHI,Philadelphia 76Ers,26.0,NBA,SF,67.0,2119.0,13.2,0.53,0.56,0.24,4.8,17.9,11.3,7.5,2.9,2.6,13.9,19.2,0.0,3.2,3.1,0.07,-1.2,1.4,0.2,1.1
2018,23,619,PHI,Philadelphia 76Ers,27.0,NBA,SF,80.0,2532.0,12.9,0.56,0.66,0.16,2.4,15.5,9.2,8.7,2.6,2.4,12.3,17.2,1.6,4.5,6.1,0.12,-0.2,1.7,1.5,2.3
2019,31,619,TOT,Total After Trade,28.0,NBA,SF,35.0,1203.0,13.3,0.58,0.62,0.25,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,0.9,1.6,2.5,0.1,-0.5,2.1,1.6,1.1
2019,23,619,PHI,Philadelphia 76Ers,28.0,NBA,SF,13.0,440.0,11.0,0.58,0.66,0.2,1.7,14.0,8.1,4.3,2.6,4.1,14.8,14.2,0.0,0.7,0.7,0.08,-1.7,2.2,0.5,0.3
2019,18,619,MIN,Minnesota Timberwolves,28.0,NBA,SF,22.0,763.0,14.7,0.58,0.6,0.27,2.9,14.9,8.8,5.8,3.1,2.7,8.4,16.5,0.9,0.9,1.8,0.11,0.1,2.1,2.2,0.8
2020,31,619,TOT,Total After Trade,29.0,NBA,"C,PF",70.0,2137.0,13.3,0.56,0.66,0.17,3.0,20.2,11.4,5.9,2.5,3.7,11.7,17.0,0.7,3.0,3.7,0.08,-1.2,1.3,0.0,1.1
2020,18,619,MIN,Minnesota Timberwolves,29.0,NBA,PF,48.0,1411.0,13.5,0.57,0.63,0.19,2.6,19.5,10.7,5.9,2.6,2.6,12.0,17.8,0.5,1.8,2.3,0.08,-1.2,1.2,0.0,0.7
2020,11,619,HOU,Houston Rockets,29.0,NBA,C,22.0,726.0,13.1,0.53,0.74,0.13,3.9,21.7,12.7,6.1,2.2,5.7,11.1,15.4,0.2,1.2,1.4,0.09,-1.2,1.3,0.1,0.4
2021,25,619,POR,Portland Trail Blazers,30.0,NBA,PF,15.0,450.0,6.5,0.43,0.72,0.09,1.8,18.4,9.8,7.5,2.2,1.9,13.0,12.4,-0.4,0.3,-0.1,-0.01,-5.0,-0.4,-5.3,-0.4
