Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,27,1040,SAS,San Antonio Spurs,25.0,NBA,SG,24,0,660,3.9,10.0,0.39,1.5,4.0,0.38,2.3,6.1,0.39,3.1,4.0,0.76,1.6,3.4,5.0,3.8,2.2,0.5,2.0,3.4,12.3
2004,27,1040,SAS,San Antonio Spurs,26.0,NBA,SG,10,0,280,5.4,12.1,0.45,1.3,4.5,0.29,4.1,7.6,0.54,4.6,5.7,0.82,1.9,4.9,6.8,4.0,2.2,0.1,2.7,3.9,16.7
2005,27,1040,SAS,San Antonio Spurs,27.0,NBA,SG,23,15,772,6.8,13.3,0.51,2.0,4.5,0.44,4.8,8.9,0.54,6.9,8.6,0.8,0.9,5.3,6.2,4.5,1.3,0.3,3.1,3.2,22.3
2006,27,1040,SAS,San Antonio Spurs,28.0,NBA,SG,13,11,426,6.4,13.3,0.48,1.2,3.5,0.33,5.2,9.7,0.54,6.2,7.4,0.84,0.8,4.2,5.0,3.3,1.6,0.6,2.8,3.6,20.2
2007,27,1040,SAS,San Antonio Spurs,29.0,NBA,SG,20,0,602,5.9,14.8,0.4,2.3,5.9,0.38,3.6,8.9,0.41,5.8,6.9,0.84,1.0,5.6,6.5,4.4,2.0,0.2,2.5,3.6,19.9
2008,27,1040,SAS,San Antonio Spurs,30.0,NBA,SG,17,6,559,6.3,14.9,0.42,2.4,6.6,0.37,3.9,8.4,0.46,4.4,5.0,0.9,0.9,3.2,4.1,4.3,0.6,0.3,3.0,3.0,19.5
2010,27,1040,SAS,San Antonio Spurs,32.0,NBA,SG,10,10,352,5.9,14.3,0.41,2.0,6.1,0.33,3.9,8.2,0.48,5.9,6.9,0.87,0.4,3.4,3.8,6.1,2.7,0.2,3.1,3.1,19.8
2011,27,1040,SAS,San Antonio Spurs,33.0,NBA,SG,5,5,174,6.4,14.5,0.44,1.9,5.8,0.32,4.6,8.7,0.52,6.6,8.5,0.78,0.4,3.7,4.1,4.3,2.7,0.6,3.5,2.7,21.3
2012,27,1040,SAS,San Antonio Spurs,34.0,NBA,SG,14,2,390,6.0,13.4,0.45,2.1,6.3,0.34,3.9,7.1,0.55,4.4,5.2,0.86,0.7,3.8,4.5,5.2,0.9,0.4,3.9,3.3,18.6
2013,27,1040,SAS,San Antonio Spurs,35.0,NBA,SG,21,3,560,5.0,12.4,0.4,1.9,6.2,0.3,3.1,6.2,0.5,3.8,5.1,0.74,0.6,4.4,5.0,6.8,1.5,0.4,3.5,3.3,15.6
2014,27,1040,SAS,San Antonio Spurs,36.0,NBA,SG,23,0,586,6.4,14.6,0.44,2.5,6.5,0.39,3.9,8.1,0.48,5.0,5.8,0.86,0.6,4.1,4.6,5.8,2.2,0.1,3.2,3.7,20.3
2015,27,1040,SAS,San Antonio Spurs,37.0,NBA,SG,7,0,131,4.1,11.8,0.35,2.2,6.0,0.36,1.9,5.8,0.33,4.9,6.3,0.78,1.1,5.5,6.6,8.8,1.1,1.6,3.8,5.2,15.4
2016,27,1040,SAS,San Antonio Spurs,38.0,NBA,SG,10,0,192,3.7,8.8,0.43,1.7,3.9,0.43,2.1,4.9,0.42,3.4,4.3,0.78,1.1,3.9,5.1,4.7,1.5,0.6,1.3,4.7,12.6
2017,27,1040,SAS,San Antonio Spurs,39.0,NBA,SG,16,1,284,5.1,12.3,0.41,1.1,5.1,0.22,3.9,7.2,0.54,2.2,2.9,0.74,1.3,3.7,4.9,4.9,2.0,0.3,1.5,3.5,13.4
2018,27,1040,SAS,San Antonio Spurs,40.0,NBA,SG,5,0,107,5.0,12.4,0.4,2.0,6.1,0.33,3.0,6.4,0.47,3.0,3.7,0.82,0.3,4.7,5.0,5.4,2.4,0.3,2.4,4.4,15.1
