Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988.0,9.0,669,DET,Detroit Pistons,Adrian Dantley,32.0,23.0,804.0,17.8,0.6,0.01,0.61,5.4,10.1,7.8,9.6,1.2,0.1,12.1,23.4,1.7,1.3,3.0,0.18,2.8,0.5,3.4,1.1
1988.0,9.0,1678,DET,Detroit Pistons,Bill Laimbeer,30.0,23.0,779.0,14.0,0.51,0.07,0.18,6.5,26.5,16.5,8.8,1.2,1.6,10.0,17.2,0.5,1.8,2.3,0.14,0.2,2.0,2.2,0.8
1988.0,9.0,2131,DET,Detroit Pistons,Chuck Nevitt,28.0,3.0,4.0,15.6,0.5,0.0,0.0,58.5,29.0,43.7,0.0,0.0,0.0,33.3,33.5,0.0,0.0,0.0,-0.04,-5.8,-6.8,-12.6,0.0
1988.0,9.0,2494,DET,Detroit Pistons,Dennis Rodman,26.0,23.0,474.0,12.2,0.51,0.02,0.4,12.6,20.8,16.7,7.0,1.6,1.9,16.3,18.0,-0.1,1.1,1.0,0.1,-2.1,1.2,-0.9,0.1
1988.0,9.0,2847,DET,Detroit Pistons,Isiah Thomas,26.0,23.0,911.0,20.7,0.52,0.1,0.36,3.3,10.3,6.8,37.7,3.8,0.6,14.9,28.0,0.9,2.1,3.0,0.16,4.2,3.3,7.5,2.2
1988.0,9.0,832,DET,Detroit Pistons,James Edwards,32.0,22.0,308.0,14.3,0.54,0.01,0.37,8.7,16.9,12.9,5.9,0.3,2.1,7.2,20.0,0.5,0.6,1.0,0.16,-0.8,1.4,0.6,0.2
1988.0,9.0,797,DET,Detroit Pistons,Joe Dumars,24.0,23.0,804.0,11.7,0.52,0.02,0.26,2.6,4.6,3.6,21.6,0.9,0.2,12.7,17.5,0.7,1.1,1.7,0.1,0.0,0.1,0.1,0.4
1988.0,9.0,2540,DET,Detroit Pistons,John Salley,23.0,23.0,623.0,13.4,0.6,0.01,0.66,12.0,16.9,14.5,4.8,1.3,3.9,14.6,11.3,0.9,1.4,2.3,0.18,0.1,2.7,2.7,0.7
1988.0,9.0,1746,DET,Detroit Pistons,Ralph Lewis,24.0,10.0,17.0,12.2,0.33,0.17,0.0,20.6,34.1,27.4,8.8,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.11,-1.6,0.1,-1.4,0.0
1988.0,9.0,1816,DET,Detroit Pistons,Rick Mahorn,29.0,23.0,409.0,4.4,0.38,0.0,0.21,5.4,19.9,12.7,4.5,0.6,1.6,14.0,12.5,-0.5,0.8,0.3,0.03,-5.3,0.4,-4.9,-0.3
1988.0,9.0,1516,DET,Detroit Pistons,Vinnie Johnson,31.0,23.0,477.0,14.3,0.45,0.03,0.21,8.6,9.7,9.2,15.7,1.9,0.6,7.4,26.4,0.0,0.9,0.8,0.08,-0.2,0.6,0.4,0.3
1988.0,9.0,2536,DET,Detroit Pistons,Walker Russell,27.0,7.0,10.0,15.8,0.51,0.0,0.4,0.0,0.0,0.0,17.1,5.3,0.0,14.5,30.8,0.0,0.0,0.0,0.1,-2.1,4.2,2.1,0.0
