Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,12,1077,IND,Indiana Pacers,Danny Granger,28,62,2062,18.6,0.54,0.34,0.31,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,4.5,2.2,6.7,0.16,3.5,-0.6,2.9,2.5
2012,12,1019,IND,Indiana Pacers,Paul George,21,66,1958,16.5,0.56,0.37,0.28,3.2,17.9,10.6,13.6,2.9,1.5,14.0,19.3,2.8,3.2,6.0,0.15,1.4,2.1,3.4,2.7
2012,12,1275,IND,Indiana Pacers,Roy Hibbert,25,65,1937,19.3,0.54,0.0,0.36,12.5,20.7,16.6,9.9,0.9,5.2,14.2,21.1,3.2,3.0,6.2,0.15,1.0,0.4,1.4,1.7
2012,12,3071,IND,Indiana Pacers,David West,31,66,1925,17.8,0.53,0.01,0.25,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,3.4,2.5,5.9,0.15,1.4,0.4,1.8,1.8
2012,12,578,IND,Indiana Pacers,Darren Collison,24,60,1878,13.6,0.53,0.18,0.29,1.8,9.3,5.6,24.9,1.4,0.6,16.2,17.0,2.3,1.5,3.8,0.1,0.3,-0.5,-0.2,0.9
2012,12,1173,IND,Indiana Pacers,Tyler Hansbrough,26,66,1442,14.7,0.51,0.0,0.58,8.9,13.7,11.3,3.5,2.0,0.5,9.8,20.9,2.2,1.7,3.9,0.13,-1.1,-0.7,-1.8,0.1
2012,12,1288,IND,Indiana Pacers,George Hill,25,50,1274,15.7,0.56,0.39,0.31,2.8,10.5,6.7,18.8,1.7,1.1,10.8,17.2,2.8,1.3,4.0,0.15,1.8,0.5,2.3,1.4
2012,12,1532,IND,Indiana Pacers,Dahntay Jones,31,65,1052,10.3,0.53,0.27,0.35,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-1.7,-0.1,-1.9,0.0
2012,12,65,IND,Indiana Pacers,Lou Amundson,29,60,753,11.5,0.44,0.0,0.4,14.1,19.0,16.6,3.0,1.9,4.6,15.6,17.3,-0.3,1.3,1.0,0.06,-4.0,0.1,-4.0,-0.4
2012,12,2358,IND,Indiana Pacers,A.J. Price,25,44,568,11.5,0.45,0.51,0.2,2.6,9.4,6.0,23.9,1.9,0.3,14.5,17.7,0.2,0.5,0.7,0.06,-0.6,-0.5,-1.0,0.1
2012,12,2745,IND,Indiana Pacers,Lance Stephenson,21,42,442,7.0,0.4,0.24,0.14,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,-0.8,0.5,-0.3,-0.03,-4.3,0.6,-3.7,-0.2
2012,12,161,IND,Indiana Pacers,Leandro Barbosa,29,22,436,13.4,0.5,0.32,0.18,3.1,9.5,6.3,13.3,2.4,0.0,11.6,23.2,0.2,0.5,0.7,0.08,-0.7,-0.7,-1.4,0.1
2012,12,945,IND,Indiana Pacers,Jeff Foster,35,11,141,11.1,0.57,0.06,0.5,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,0.2,0.2,0.4,0.13,-2.2,1.6,-0.6,0.1
2012,12,128,IND,Indiana Pacers,Jeff Ayres,24,20,106,13.4,0.44,0.0,0.19,12.8,22.1,17.5,6.3,1.5,1.5,4.9,17.6,0.1,0.2,0.3,0.12,-1.9,-1.0,-2.8,0.0
2012,12,913,IND,Indiana Pacers,Kyrylo Fesenko,25,3,17,29.8,0.52,0.0,1.2,13.3,46.0,29.8,9.5,6.2,0.0,0.0,20.4,0.1,0.1,0.1,0.37,4.7,3.6,8.4,0.0
