Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,6,1432,CLE,Cleveland Cavaliers,Antawn Jamison,35,65,2151,16.1,0.48,0.26,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,1.4,-1.6,-0.3,0.9
2012,6,1015,CLE,Cleveland Cavaliers,Alonzo Gee,24,63,1827,13.2,0.52,0.25,0.38,6.1,14.3,10.0,10.6,2.4,0.7,15.0,18.7,1.2,1.2,2.4,0.06,-1.2,-0.2,-1.4,0.3
2012,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,19,51,1558,21.4,0.57,0.24,0.26,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,3.4,0.6,4.1,0.12,4.6,-0.5,4.1,2.4
2012,6,2876,CLE,Cleveland Cavaliers,Tristan Thompson,20,60,1424,13.3,0.47,0.0,0.43,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,0.04,-2.4,-2.3,-4.7,-1.0
2012,6,498,CLE,Cleveland Cavaliers,Omri Casspi,23,65,1341,11.2,0.5,0.41,0.26,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,0.04,-1.3,-0.9,-2.2,-0.1
2012,6,2244,CLE,Cleveland Cavaliers,Anthony Parker,36,51,1280,10.9,0.52,0.42,0.17,0.9,11.8,6.1,15.7,1.6,0.4,12.5,14.1,1.0,0.4,1.4,0.05,-1.3,-0.3,-1.7,0.1
2012,6,2598,CLE,Cleveland Cavaliers,Ramon Sessions,25,41,1006,16.4,0.51,0.18,0.42,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,1.5,0.3,1.8,0.08,1.0,-1.6,-0.6,0.4
2012,6,1026,CLE,Cleveland Cavaliers,Daniel Gibson,25,35,916,9.2,0.49,0.56,0.17,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,0.2,0.3,0.5,0.03,-1.9,-0.4,-2.2,-0.1
2012,6,2550,CLE,Cleveland Cavaliers,Samardo Samuels,23,54,825,11.1,0.52,0.0,0.51,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,0.2,0.5,0.7,0.04,-4.0,-1.3,-5.3,-0.7
2012,6,2958,CLE,Cleveland Cavaliers,Anderson Varejao,29,25,785,18.9,0.54,0.02,0.29,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,1.2,0.9,2.1,0.13,1.3,-0.2,1.1,0.6
2012,6,2659,CLE,Cleveland Cavaliers,Donald Sloan,24,25,608,8.9,0.44,0.12,0.15,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,-0.3,0.0,-0.3,-0.02,-3.2,-2.2,-5.4,-0.5
2012,6,1205,CLE,Cleveland Cavaliers,Manny Harris,22,26,456,11.7,0.49,0.24,0.39,2.6,15.3,8.7,11.8,1.5,1.0,13.3,20.0,0.1,0.2,0.3,0.03,-1.4,-0.9,-2.3,0.0
2012,6,1313,CLE,Cleveland Cavaliers,Ryan Hollins,27,24,362,7.0,0.56,0.0,0.98,7.6,10.1,8.8,2.6,0.6,2.5,23.0,12.9,0.0,0.1,0.1,0.01,-5.8,-1.4,-7.1,-0.5
2012,6,868,CLE,Cleveland Cavaliers,Semih Erden,25,28,333,9.9,0.54,0.0,0.55,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,0.06,-4.6,-0.2,-4.8,-0.2
2012,6,1345,CLE,Cleveland Cavaliers,Lester Hudson,27,13,314,14.7,0.49,0.4,0.25,2.4,14.7,8.3,21.4,2.3,0.7,15.2,28.3,0.0,0.2,0.2,0.03,-0.9,-0.8,-1.7,0.0
2012,6,3019,CLE,Cleveland Cavaliers,Luke Walton,31,21,299,2.2,0.42,0.31,0.0,2.6,11.1,6.7,15.5,0.5,0.3,32.9,11.4,-0.5,0.0,-0.5,-0.08,-6.3,-2.0,-8.4,-0.5
2012,6,1178,CLE,Cleveland Cavaliers,Luke Harangody,24,21,231,10.4,0.43,0.32,0.18,9.5,16.9,13.0,4.3,1.4,1.0,5.4,14.5,0.1,0.1,0.2,0.05,-1.3,-1.6,-3.0,-0.1
2012,6,2873,CLE,Cleveland Cavaliers,Mychel Thompson,23,5,95,2.2,0.38,0.46,0.0,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.08,-5.9,-1.1,-7.1,-0.1
2012,6,886,CLE,Cleveland Cavaliers,Christian Eyenga,22,6,83,2.1,0.21,0.1,0.32,4.0,12.8,8.2,7.2,1.9,3.7,8.5,12.8,-0.2,0.1,-0.2,-0.1,-6.3,-0.1,-6.4,-0.1
2012,6,1595,CLE,Cleveland Cavaliers,D.J. Kennedy,22,2,59,4.7,0.47,0.33,0.17,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,0.0,0.0,0.0,-0.02,-5.9,-0.7,-6.7,-0.1
2012,6,2944,CLE,Cleveland Cavaliers,Ben Uzoh,23,2,13,21.0,0.4,0.0,0.0,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,0.0,0.0,0.0,0.16,2.8,3.1,5.9,0.0
