SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,18,MIN,Kevin Love,23,55,2145,25.4,0.57,0.27,0.43,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,7.6,2.3,10.0,0.22,6.1,-0.9,5.2,3.9
2012,18,MIN,Luke Ridnour,30,53,1750,13.6,0.53,0.28,0.22,1.2,7.8,4.5,24.0,1.6,0.7,13.7,17.8,2.4,0.9,3.3,0.09,-0.6,0.2,-0.5,0.7
2012,18,MIN,Wesley Johnson,24,65,1469,8.0,0.48,0.43,0.09,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,-0.4,1.0,0.6,0.02,-2.7,0.6,-2.1,0.0
2012,18,MIN,Derrick Williams,20,66,1418,12.9,0.5,0.28,0.39,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.6,1.2,1.8,0.06,-1.4,-0.7,-2.1,0.0
2012,18,MIN,Ricky Rubio,21,41,1404,14.6,0.48,0.24,0.4,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,0.5,1.5,2.0,0.07,-0.4,1.4,1.0,1.1
2012,18,MIN,Nikola Pekovic,26,47,1264,21.4,0.61,0.0,0.41,15.8,14.6,15.2,4.6,1.2,1.8,14.0,21.9,3.6,0.9,4.5,0.17,2.3,-1.3,1.0,1.0
2012,18,MIN,Martell Webster,25,47,1140,10.0,0.53,0.4,0.26,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,0.8,0.7,1.5,0.06,-1.9,0.2,-1.6,0.1
2012,18,MIN,Michael Beasley,23,47,1087,13.0,0.5,0.2,0.19,4.0,17.2,10.6,7.7,0.9,1.2,12.9,25.3,-0.3,0.8,0.5,0.02,-1.2,-0.9,-2.1,0.0
2012,18,MIN,J.J. Barea,27,41,1032,14.9,0.5,0.34,0.23,1.5,10.8,6.1,39.0,1.0,0.0,18.3,24.3,0.8,0.4,1.2,0.06,1.1,-2.1,-1.0,0.3
2012,18,MIN,Wayne Ellington,24,51,973,9.4,0.49,0.36,0.13,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.04,-2.7,-0.2,-2.8,-0.2
2012,18,MIN,Anthony Tolliver,26,51,882,8.3,0.5,0.56,0.3,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,0.05,-2.8,0.1,-2.6,-0.2
2012,18,MIN,Anthony Randolph,22,34,517,17.6,0.53,0.0,0.42,9.0,17.5,13.2,6.6,1.3,4.8,14.4,23.8,0.5,0.6,1.1,0.1,-1.4,0.6,-0.8,0.2
2012,18,MIN,Darko Miliaic,26,29,472,9.0,0.46,0.0,0.28,8.2,14.6,11.4,5.9,1.0,3.8,17.9,16.8,-0.4,0.4,0.0,0.0,-4.4,0.9,-3.5,-0.2
2012,18,MIN,Malcolm Lee,21,19,243,9.3,0.47,0.17,0.29,4.1,7.8,5.9,19.8,1.7,1.2,20.4,15.3,0.0,0.1,0.1,0.02,-3.5,-0.3,-3.8,-0.1
2012,18,MIN,Brad Miller,35,15,146,10.7,0.54,0.56,0.44,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,0.1,0.1,0.2,0.06,-1.0,0.1,-1.0,0.0
