Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,19,NOH,New Orleans Hornets,Marco Belinelli,25,66,1966,11.9,0.52,0.41,0.19,1.2,9.1,5.2,8.9,1.3,0.2,8.5,19.5,1.9,1.0,2.9,0.07,-0.4,-0.8,-1.2,0.4
2012,19,NOH,New Orleans Hornets,Greivis Vasquez,25,66,1706,14.2,0.51,0.26,0.22,1.6,10.3,6.0,35.7,1.9,0.4,20.5,20.0,1.0,1.3,2.3,0.06,-0.1,-0.9,-1.0,0.4
2012,19,NOH,New Orleans Hornets,Jarrett Jack,28,45,1530,17.9,0.54,0.19,0.25,1.8,11.7,6.8,34.0,1.1,0.5,14.1,23.3,2.9,0.9,3.8,0.12,2.5,-0.9,1.6,1.4
2012,19,NOH,New Orleans Hornets,Al-Farouq Aminu,21,66,1477,10.6,0.48,0.13,0.31,7.8,16.9,12.4,7.2,2.2,1.9,18.0,16.2,-0.4,1.8,1.4,0.04,-2.9,0.6,-2.2,-0.1
2012,19,NOH,New Orleans Hornets,Chris Kaman,29,47,1372,15.3,0.48,0.0,0.18,7.9,23.5,15.8,14.0,1.0,4.7,16.7,26.6,-1.2,1.9,0.7,0.02,-1.8,0.5,-1.3,0.2
2012,19,NOH,New Orleans Hornets,Trevor Ariza,26,41,1350,14.2,0.5,0.22,0.25,3.7,15.1,9.5,16.8,2.8,1.5,14.5,18.4,0.5,1.7,2.2,0.08,-0.4,1.7,1.3,1.1
2012,19,NOH,New Orleans Hornets,Gustavo Ayon,26,54,1088,16.7,0.55,0.0,0.24,9.6,19.3,14.5,11.5,2.6,3.5,13.7,14.5,1.5,1.7,3.2,0.14,0.0,2.5,2.5,1.2
2012,19,NOH,New Orleans Hornets,Carl Landry,28,41,999,18.2,0.58,0.01,0.51,9.5,15.9,12.8,7.1,0.7,1.0,12.6,24.0,2.2,0.7,2.9,0.14,1.3,-1.5,-0.2,0.4
2012,19,NOH,New Orleans Hornets,Jason Smith,25,40,947,16.6,0.54,0.03,0.14,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,1.2,1.0,2.2,0.11,-0.2,-0.2,-0.4,0.4
2012,19,NOH,New Orleans Hornets,Emeka Okafor,29,27,781,15.1,0.54,0.0,0.35,10.8,21.4,16.2,5.3,1.1,2.8,13.0,17.2,0.8,0.9,1.7,0.1,-0.3,-0.1,-0.5,0.3
2012,19,NOH,New Orleans Hornets,Xavier Henry,20,45,759,9.2,0.45,0.08,0.37,3.8,12.7,8.3,7.6,1.9,0.9,11.7,18.7,-0.4,0.7,0.2,0.02,-3.7,-0.3,-4.0,-0.4
2012,19,NOH,New Orleans Hornets,Lance Thomas,23,42,630,10.1,0.54,0.01,0.49,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.09,-3.3,-1.0,-4.3,-0.4
2012,19,NOH,New Orleans Hornets,Eric Gordon,23,9,310,19.2,0.55,0.29,0.46,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,0.5,0.3,0.7,0.12,2.1,-0.3,1.8,0.3
2012,19,NOH,New Orleans Hornets,DaJuan Summers,24,15,209,9.0,0.49,0.25,0.14,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,0.05,-3.1,-0.2,-3.2,-0.1
2012,19,NOH,New Orleans Hornets,Solomon Jones,27,11,196,11.0,0.5,0.0,0.34,13.0,12.0,12.5,5.9,1.4,2.5,17.6,17.8,0.1,0.2,0.2,0.06,-3.8,-0.2,-4.0,-0.1
2012,19,NOH,New Orleans Hornets,Jerome Dyson,24,9,180,11.3,0.52,0.17,0.75,1.3,11.1,6.3,16.2,3.3,0.9,23.9,22.0,-0.1,0.2,0.1,0.03,-4.7,1.2,-3.6,-0.1
2012,19,NOH,New Orleans Hornets,Carldell Johnson,29,15,119,8.9,0.37,0.43,0.09,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,-0.1,0.1,0.0,-0.0,-3.1,1.7,-1.5,0.0
2012,19,NOH,New Orleans Hornets,Darryl Watkins,27,5,98,10.8,0.52,0.0,1.29,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,0.06,-5.0,1.1,-4.0,0.0
2012,19,NOH,New Orleans Hornets,Chris Johnson,26,7,82,10.1,0.55,0.0,0.39,10.3,21.4,16.0,2.0,3.3,1.0,27.5,16.8,-0.1,0.1,0.1,0.04,-5.8,0.9,-4.9,-0.1
2012,19,NOH,New Orleans Hornets,Trey Johnson,27,11,61,11.8,0.65,0.0,0.36,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,0.1,0.0,0.1,0.1,-2.7,-0.3,-2.9,0.0
2012,19,NOH,New Orleans Hornets,Donald Sloan,24,3,41,8.0,0.38,0.14,0.29,5.9,2.9,4.4,32.5,2.7,0.0,24.1,23.9,-0.1,0.0,-0.1,-0.1,-3.4,-1.3,-4.7,0.0
2012,19,NOH,New Orleans Hornets,Jeff Foote,24,4,39,-0.9,0.33,0.0,0.0,3.1,15.0,9.2,0.0,0.0,2.1,25.0,9.7,-0.1,0.0,-0.1,-0.08,-8.4,-2.4,-10.8,-0.1
