Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,30.0,2221,WSB,Washington Bullets,23.0,NBA,PG,45.0,990.0,11.8,0.51,0.04,0.25,2.8,9.4,6.0,23.3,1.5,0.4,16.7,18.5,0.1,0.4,0.6,0.03,-1.8,-0.7,-2.6,-0.2
1994,30.0,2221,WSB,Washington Bullets,24.0,NBA,PG,61.0,749.0,8.4,0.46,0.05,0.24,2.9,8.0,5.4,17.7,1.4,0.1,18.4,16.8,-0.4,0.0,-0.4,-0.03,-3.7,-2.3,-6.0,-0.8
1995,30.0,2221,WSB,Washington Bullets,25.0,NBA,PG,82.0,1704.0,11.6,0.52,0.25,0.25,1.7,8.2,4.8,21.3,1.6,0.1,15.8,16.9,1.1,0.6,1.7,0.05,-1.4,-1.2,-2.6,-0.3
1996,8.0,2221,DEN,Denver Nuggets,26.0,NBA,PG,55.0,607.0,9.9,0.45,0.15,0.31,1.5,10.5,6.0,27.0,1.1,0.6,16.5,17.8,-0.1,0.4,0.2,0.02,-2.5,-0.8,-3.3,-0.2
1997,23.0,2221,PHI,Philadelphia 76Ers,27.0,NBA,PG,61.0,634.0,13.2,0.51,0.21,0.25,3.0,8.8,5.8,25.2,1.9,0.0,15.6,16.7,0.7,0.1,0.9,0.06,-1.4,-1.1,-2.6,-0.1
1998,23.0,2221,PHI,Philadelphia 76Ers,28.0,NBA,PG,23.0,277.0,5.2,0.44,0.05,0.25,0.8,5.0,2.9,21.2,1.5,0.3,24.7,15.1,-0.3,0.1,-0.2,-0.04,-5.8,-1.1,-6.9,-0.3
1999,31.0,2221,TOT,Total After Trade,29.0,NBA,PG,24.0,244.0,10.8,0.5,0.08,0.24,3.0,6.7,4.8,17.1,1.1,0.3,17.7,20.6,0.0,0.1,0.1,0.02,-2.1,-1.7,-3.8,-0.1
1999,22.0,2221,ORL,Orlando Magic,29.0,NBA,PG,6.0,33.0,19.0,0.62,0.17,0.5,3.5,3.6,3.5,17.5,1.6,0.0,17.0,24.2,0.1,0.0,0.1,0.18,1.4,-0.5,1.0,0.0
1999,3.0,2221,NJN,New Jersey Nets,29.0,NBA,PG,8.0,174.0,10.6,0.51,0.07,0.25,3.6,7.4,5.4,16.5,0.9,0.4,19.2,19.8,0.0,0.0,0.0,0.01,-2.0,-2.1,-4.1,-0.1
1999,23.0,2221,PHI,Philadelphia 76Ers,29.0,NBA,PG,10.0,37.0,4.5,0.33,0.07,0.0,0.0,6.4,3.1,19.8,1.5,0.0,11.8,20.8,-0.1,0.0,-0.1,-0.07,-5.3,-1.3,-6.6,0.0
2001,31.0,2221,TOT,Total After Trade,31.0,NBA,PG,21.0,475.0,7.5,0.43,0.26,0.12,0.9,8.8,4.7,25.5,0.9,0.0,17.5,16.9,-0.4,0.1,-0.3,-0.03,-3.3,-2.3,-5.6,-0.4
2001,2.0,2221,BOS,Boston Celtics,31.0,NBA,PG,7.0,144.0,5.1,0.39,0.09,0.25,2.3,10.2,6.1,22.2,1.4,0.0,21.0,19.5,-0.3,0.1,-0.2,-0.08,-5.7,-1.8,-7.5,-0.2
2001,,2221,CHH,None,31.0,NBA,PG,2.0,15.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,60.0,15.4,-0.1,0.0,0.0,-0.13,-7.9,1.6,-6.3,0.0
2001,3.0,2221,NJN,New Jersey Nets,31.0,NBA,PG,12.0,316.0,8.9,0.44,0.34,0.05,0.4,8.6,4.4,28.2,0.5,0.0,13.6,15.8,0.0,0.0,0.0,0.0,-1.9,-2.8,-4.7,-0.2
2002,13.0,2221,LAC,Los Angeles Clippers,32.0,NBA,PG,18.0,130.0,4.8,0.41,0.61,0.16,0.9,9.5,5.2,15.6,1.2,0.5,20.3,20.5,-0.3,0.1,-0.2,-0.08,-5.2,-2.1,-7.3,-0.2
2004,31.0,2221,TOT,Total After Trade,34.0,NBA,PG,61.0,1033.0,7.5,0.43,0.09,0.13,1.7,7.8,4.7,21.7,1.3,0.1,18.3,13.6,-0.2,-0.1,-0.3,-0.02,-3.5,-1.4,-4.9,-0.8
2004,3.0,2221,NJN,New Jersey Nets,34.0,NBA,PG,6.0,22.0,8.8,0.45,0.0,0.25,0.0,5.4,2.7,31.5,2.4,0.0,18.4,23.2,0.0,0.0,0.0,0.03,-5.9,0.4,-5.5,0.0
2004,13.0,2221,LAC,Los Angeles Clippers,34.0,NBA,PG,55.0,1011.0,7.4,0.43,0.1,0.12,1.8,7.8,4.8,21.5,1.3,0.1,18.3,13.4,-0.2,-0.1,-0.4,-0.02,-3.5,-1.4,-4.9,-0.7
