PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Blake Griffin,25,14,557,24.8,0.557,0.026000000000000002,0.387,7.3,26.1,16.8,27.3,1.2,2.2,12.3,28.5,,1.5,0.6,2.1,0.179,,5.5,1.1,6.6,1.2
J.J. Redick,30,14,540,10.2,0.59,0.547,0.217,0.0,5.8,2.9,6.5,0.9,0.8,12.8,16.3,,0.5,0.1,0.5,0.047,,0.4,-1.9,-1.4,0.1
DeAndre Jordan,26,14,482,20.7,0.61,0.0,1.9380000000000002,10.9,29.7,20.4,4.8,1.6,5.9,10.2,15.0,,1.2,0.8,1.9,0.192,,2.9,1.5,4.4,0.8
Chris Paul,29,12,445,25.7,0.627,0.344,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11.0,23.2,,2.0,0.3,2.3,0.248,,7.2,1.5,8.7,1.2
Matt Barnes,34,14,409,9.7,0.49200000000000005,0.6,0.2,4.2,13.9,9.1,7.4,2.4,2.1,12.8,13.2,,0.1,0.4,0.5,0.055,,-1.3,0.9,-0.4,0.2
Jamal Crawford,34,14,379,10.0,0.447,0.39799999999999996,0.161,1.7,6.6,4.2,11.1,1.7,0.7,7.9,24.8,,-0.3,0.1,-0.2,-0.02,,-1.4,-2.2,-3.6,-0.2
Austin Rivers,22,14,250,12.9,0.516,0.33299999999999996,0.18100000000000002,2.6,7.5,5.0,10.1,1.9,1.4,9.6,21.8,,0.1,0.1,0.2,0.045,,-0.2,-0.2,-0.4,0.1
Glen Davis,29,14,144,7.1,0.489,0.026000000000000002,0.237,6.7,13.0,9.9,3.0,1.7,3.0,17.7,15.4,,-0.1,0.1,0.1,0.018000000000000002,,-5.3,0.3,-5.0,-0.1
Spencer Hawes,26,8,57,18.8,0.643,0.353,0.11800000000000001,5.6,18.2,12.0,13.3,1.7,4.5,5.3,14.4,,0.2,0.1,0.3,0.21600000000000003,,2.9,3.8,6.7,0.1
Hedo Türkoğlu,35,11,55,2.9,0.294,0.765,0.0,1.9,11.3,6.7,9.8,3.5,1.6,10.5,15.0,,-0.1,0.1,-0.1,-0.068,,-5.9,0.9,-5.0,0.0
Lester Hudson,30,7,38,10.5,0.5,0.5,0.0,0.0,2.7,1.4,28.0,2.6,2.3,17.6,19.4,,0.0,0.0,0.0,0.033,,-1.4,1.7,0.2,0.0
Dahntay Jones,34,11,18,9.6,1.0,0.0,0.0,0.0,5.8,2.9,0.0,5.4,0.0,0.0,4.8,,0.0,0.0,0.1,0.175,,-6.1,7.2,1.1,0.0
Ekpe Udoh,27,4,12,-0.3,0.33299999999999996,0.0,0.0,0.0,25.9,13.2,0.0,0.0,0.0,0.0,10.9,,0.0,0.0,0.0,-0.042,,-9.6,-1.4,-11.0,0.0
