SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,8,DEN,Gary Harris,21.0,76,76.0,2439,359,765,0.47,105,297,0.35,254,468,0.54,0.54,109,133,0.82,54,166,220,147,97,18,98,143,932
2016,8,DEN,Will Barton,25.0,82,1.0,2353,425,983,0.43,112,325,0.34,313,658,0.48,0.49,216,268,0.81,59,417,476,203,71,39,139,147,1178
2016,8,DEN,Emmanuel Mudiay,19.0,68,66.0,2068,329,905,0.36,74,232,0.32,255,673,0.38,0.4,140,209,0.67,32,200,232,372,65,35,217,141,872
2016,8,DEN,Danilo Gallinari,27.0,53,53.0,1839,287,700,0.41,87,239,0.36,200,461,0.43,0.47,375,432,0.87,52,229,281,135,42,19,77,87,1036
2016,8,DEN,Nikola Jokic,20.0,80,55.0,1733,307,600,0.51,28,84,0.33,279,516,0.54,0.54,154,190,0.81,181,379,560,189,79,50,104,208,796
2016,8,DEN,Kenneth Faried,26.0,67,64.0,1694,349,626,0.56,1,2,0.5,348,624,0.56,0.56,136,222,0.61,235,346,581,79,32,60,91,169,835
2016,8,DEN,Darrell Arthur,27.0,70,16.0,1516,221,489,0.45,45,117,0.38,176,372,0.47,0.5,40,53,0.76,86,207,293,96,53,48,66,185,527
2016,8,DEN,Randy Foye,32.0,54,7.0,1070,117,333,0.35,50,169,0.3,67,164,0.41,0.43,39,47,0.83,16,89,105,112,26,16,58,83,323
2016,8,DEN,Joffrey Lauvergne,24.0,59,15.0,1041,195,380,0.51,13,53,0.24,182,327,0.56,0.53,62,69,0.9,77,213,290,56,13,15,54,115,465
2016,8,DEN,Jameer Nelson,33.0,39,15.0,1036,113,307,0.37,43,144,0.3,70,163,0.43,0.44,30,35,0.86,19,96,115,190,25,5,66,100,299
2016,8,DEN,D.J. Augustin,28.0,28,0.0,659,102,229,0.44,44,107,0.41,58,122,0.48,0.54,77,94,0.82,3,49,52,132,25,2,54,44,325
2016,8,DEN,Jusuf Nurkic,21.0,32,3.0,547,101,242,0.42,0,3,0.0,101,239,0.42,0.42,61,99,0.62,65,110,175,40,24,44,55,91,263
2016,8,DEN,JaKarr Sampson,22.0,26,22.0,469,54,115,0.47,8,29,0.28,46,86,0.54,0.5,18,25,0.72,16,45,61,16,12,17,19,51,134
2016,8,DEN,Mike Miller,35.0,47,2.0,373,22,62,0.36,19,52,0.36,3,10,0.3,0.51,0,0,,6,47,53,40,13,4,17,53,63
2016,8,DEN,J.J. Hickson,27.0,20,9.0,305,55,109,0.5,0,0,,55,109,0.5,0.5,27,59,0.46,22,65,87,16,10,12,16,35,137
2016,8,DEN,Axel Toupane,23.0,21,0.0,305,25,70,0.36,13,40,0.32,12,30,0.4,0.45,13,17,0.76,8,23,31,15,7,6,6,40,76
2016,8,DEN,Kostas Papanikolaou,25.0,26,6.0,294,24,66,0.36,10,32,0.31,14,34,0.41,0.44,9,14,0.64,8,32,40,16,13,5,21,24,67
2016,8,DEN,Sean Kilpatrick,26.0,8,0.0,82,8,21,0.38,4,17,0.24,4,4,1.0,0.48,7,8,0.88,2,4,6,3,2,0,4,7,27
2016,8,DEN,Erick Green,24.0,3,0.0,7,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,0,0,0
2016,8,DEN,Team Totals,,82,,19830,3093,7003,0.44,656,1943,0.34,2437,5060,0.48,0.49,1513,1974,0.77,941,2718,3659,1858,609,395,1202,1723,8355
