Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",22.0,NBA,SF,77.0,60.0,2311.0,9.7,22.0,0.44,0.3,1.4,0.25,9.3,20.6,0.45,1.9,2.6,0.73,2.1,5.2,7.2,2.8,1.4,0.6,2.3,4.1,21.6,,98.0,110.0
1991,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",23.0,NBA,SF,77.0,77.0,2646.0,10.1,21.8,0.46,1.3,3.4,0.39,8.8,18.4,0.48,3.1,3.8,0.82,1.6,5.4,7.0,3.5,1.8,0.5,3.0,3.9,24.5,,105.0,109.0
1992,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",24.0,NBA,SF,79.0,79.0,3007.0,11.0,23.4,0.47,2.5,6.5,0.39,8.4,16.9,0.5,4.3,5.2,0.84,1.4,5.1,6.4,3.0,1.5,0.6,2.4,2.8,28.8,,115.0,112.0
1993,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",25.0,NBA,SF,82.0,82.0,3082.0,9.6,21.8,0.44,2.4,6.4,0.38,7.1,15.4,0.46,4.0,4.9,0.82,1.5,5.5,7.0,3.0,1.5,0.4,2.6,3.3,25.6,,109.0,110.0
1994,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",26.0,NBA,SF,81.0,81.0,2999.0,11.3,24.2,0.47,2.3,5.9,0.38,9.1,18.3,0.49,4.3,4.8,0.88,1.3,6.1,7.4,3.1,1.9,0.5,2.2,3.2,29.1,,116.0,107.0
1995,16.0,2434,MIA,Miami Heat,Glen Rice,"May 28, 1967",27.0,NBA,SF,82.0,82.0,3014.0,11.4,24.0,0.48,3.2,7.7,0.41,8.3,16.3,0.51,5.3,6.3,0.86,1.7,4.8,6.5,3.3,1.9,0.2,2.6,3.5,31.4,,118.0,111.0
1996,,2434,CHH,None,Glen Rice,"May 28, 1967",28.0,NBA,SF,79.0,79.0,3142.0,10.2,21.6,0.47,2.9,6.7,0.42,7.3,14.9,0.49,5.3,6.4,0.84,1.4,4.9,6.3,3.9,1.5,0.3,2.7,3.6,28.5,,116.0,113.0
1997,,2434,CHH,None,Glen Rice,"May 28, 1967",29.0,NBA,SF,79.0,78.0,3362.0,11.6,24.4,0.48,3.3,7.1,0.47,8.3,17.3,0.48,7.5,8.6,0.87,1.1,4.0,5.1,2.6,1.2,0.4,2.9,3.1,34.1,,117.0,112.0
1998,,2434,CHH,None,Glen Rice,"May 28, 1967",30.0,NBA,SF,82.0,82.0,3295.0,10.3,22.6,0.46,2.1,4.9,0.43,8.2,17.7,0.46,7.0,8.2,0.85,1.5,4.3,5.8,3.0,1.3,0.4,3.0,3.3,29.8,,112.0,109.0
1999,14.0,2434,LAL,Los Angeles Lakers,Glen Rice,"May 28, 1967",31.0,NBA,SF,27.0,25.0,985.0,9.1,21.1,0.43,2.8,7.2,0.39,6.3,13.9,0.45,4.1,4.8,0.86,0.5,4.8,5.3,3.8,0.9,0.3,2.4,3.6,25.1,,110.0,108.0
2001,20.0,2434,NYK,New York Knicks,Glen Rice,"May 28, 1967",33.0,NBA,SF,75.0,25.0,2212.0,8.3,18.8,0.44,2.1,5.3,0.39,6.2,13.5,0.46,3.9,4.6,0.85,1.5,6.2,7.7,2.2,1.0,0.3,2.4,4.5,22.5,,105.0,101.0
2002,11.0,2434,HOU,Houston Rockets,Glen Rice,"May 28, 1967",34.0,NBA,SF,20.0,20.0,606.0,5.8,15.0,0.39,1.6,5.7,0.28,4.2,9.3,0.46,2.2,2.7,0.8,0.4,3.8,4.2,2.8,1.1,0.3,2.2,3.1,15.4,,96.0,113.0
2003,11.0,2434,HOU,Houston Rockets,Glen Rice,"May 28, 1967",35.0,NBA,SF,62.0,26.0,1532.0,6.9,16.1,0.43,3.6,9.0,0.4,3.4,7.2,0.47,2.2,2.9,0.76,1.0,4.4,5.4,2.3,0.8,0.2,1.9,3.5,19.6,,112.0,108.0
2004,13.0,2434,LAC,Los Angeles Clippers,Glen Rice,"May 28, 1967",36.0,NBA,SF,18.0,0.0,262.0,4.4,15.3,0.29,1.0,5.6,0.18,3.4,9.7,0.35,3.4,3.4,1.0,1.8,6.4,8.3,4.8,1.2,0.0,2.6,4.4,13.3,,90.0,110.0
