Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,26.0,MIN,NBA,PF,80.0,30.0,2414.0,5.5,12.4,0.446,0.0,0.1,0.0,5.5,12.3,0.451,4.0,5.2,0.768,2.7,4.2,6.9,1.3,1.0,0.8,1.4,4.5,15.1
1991,27.0,MIN,NBA,PF,82.0,60.0,3121.0,5.1,11.7,0.441,0.0,0.1,0.0,5.1,11.5,0.445,3.5,4.6,0.775,2.2,3.8,6.0,1.5,0.8,0.7,1.2,3.9,13.8
1992,28.0,MIN,NBA,PF,82.0,63.0,2151.0,5.1,12.1,0.423,0.0,0.2,0.182,5.1,11.9,0.427,3.5,4.5,0.786,2.6,5.3,7.9,1.6,0.9,0.7,1.6,3.8,13.8
1993,29.0,IND,NBA,SF,81.0,1.0,1402.0,5.5,12.4,0.445,0.1,0.6,0.174,5.4,11.8,0.459,3.9,4.8,0.811,2.4,4.0,6.4,2.0,0.6,0.3,1.3,5.3,15.0
1994,30.0,IND,NBA,PF,75.0,18.0,1084.0,4.6,10.2,0.458,0.0,0.2,0.0,4.6,10.0,0.465,2.7,3.7,0.745,2.4,4.0,6.3,2.2,1.1,0.3,1.7,5.0,12.0
1995,31.0,IND,NBA,SF,81.0,12.0,1377.0,5.3,10.8,0.487,0.0,0.3,0.1,5.2,10.5,0.496,3.3,4.5,0.724,2.5,3.9,6.4,1.6,1.1,0.5,1.4,5.4,13.8
1996,32.0,MIN,NBA,SF,78.0,42.0,2145.0,5.1,10.4,0.49,0.0,0.3,0.056,5.1,10.1,0.503,4.0,4.9,0.814,1.8,3.9,5.7,1.2,0.8,0.4,1.5,3.7,14.2
1997,33.0,MIN,NBA,SF,82.0,5.0,2044.0,4.7,10.6,0.446,0.1,0.4,0.16,4.7,10.2,0.458,3.9,5.2,0.759,2.0,3.8,5.7,1.4,0.9,0.4,1.6,4.1,13.5
1998,34.0,MIN,NBA,SF,81.0,33.0,2239.0,6.0,12.9,0.464,0.2,0.7,0.349,5.7,12.2,0.47,3.9,4.7,0.832,1.9,4.3,6.2,1.7,1.0,0.4,1.1,3.2,16.1
1999,35.0,MIN,NBA,SF,50.0,20.0,1344.0,5.7,14.0,0.408,0.2,1.0,0.237,5.5,13.0,0.421,3.4,4.4,0.764,1.5,3.4,4.9,2.6,0.9,0.4,0.9,3.0,15.0
2001,37.0,MIN,NBA,SF,82.0,4.0,983.0,4.3,10.6,0.408,0.3,1.6,0.209,4.0,9.0,0.443,1.5,2.0,0.727,1.0,3.5,4.5,2.1,1.0,0.4,1.3,4.3,10.4
2002,38.0,MIN,NBA,SF,74.0,10.0,726.0,4.9,11.3,0.432,0.5,1.7,0.286,4.4,9.5,0.458,1.9,2.4,0.776,0.9,3.2,4.1,2.2,0.6,0.2,1.3,3.9,12.1
