Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,15,189,MEM,Memphis Grizzlies,Shane Battier,1978-09-09,25.0,NBA,SF,4.0,0.0,69.0,3.1,7.8,0.4,1.6,3.7,0.43,1.6,4.2,0.38,2.1,3.1,0.67,3.1,3.1,6.3,0.5,0.0,0.5,2.1,8.9,9.9
2005,15,189,MEM,Memphis Grizzlies,Shane Battier,1978-09-09,26.0,NBA,SG,4.0,4.0,119.0,3.9,9.4,0.42,0.3,2.1,0.14,3.6,7.3,0.5,0.6,1.5,0.4,3.0,5.1,8.2,1.8,0.6,1.2,1.2,4.2,8.8
2006,15,189,MEM,Memphis Grizzlies,Shane Battier,1978-09-09,27.0,NBA,SF,4.0,4.0,129.0,2.8,5.6,0.5,0.6,2.0,0.29,2.2,3.6,0.62,0.6,1.7,0.33,2.0,4.5,6.4,0.6,1.1,0.6,2.2,4.5,6.7
2007,11,189,HOU,Houston Rockets,Shane Battier,1978-09-09,28.0,NBA,SF,7.0,7.0,272.0,3.0,6.8,0.45,2.5,5.7,0.44,0.5,1.1,0.5,0.9,1.1,0.88,0.4,2.0,2.4,2.0,1.6,0.9,1.1,2.6,9.5
2008,11,189,HOU,Houston Rockets,Shane Battier,1978-09-09,29.0,NBA,SF,6.0,6.0,246.0,2.9,6.6,0.44,1.8,3.7,0.48,1.2,2.9,0.4,1.2,1.6,0.73,1.0,2.3,3.4,0.4,0.9,0.7,1.2,2.8,8.8
2009,11,189,HOU,Houston Rockets,Shane Battier,1978-09-09,30.0,NBA,SG,13.0,13.0,496.0,2.4,5.9,0.41,1.2,3.9,0.32,1.2,2.0,0.59,1.6,1.7,0.96,1.5,3.1,4.6,2.3,1.0,0.7,1.1,2.4,7.6
2011,15,189,MEM,Memphis Grizzlies,Shane Battier,1978-09-09,32.0,NBA,SF,13.0,0.0,339.0,3.1,7.0,0.44,0.8,3.1,0.28,2.2,3.9,0.57,0.6,1.0,0.67,1.8,3.7,5.5,1.6,0.7,0.6,0.6,2.9,7.6
2012,16,189,MIA,Miami Heat,Shane Battier,1978-09-09,33.0,NBA,SF,23.0,16.0,768.0,2.5,6.6,0.38,2.0,5.2,0.38,0.5,1.4,0.37,0.6,0.7,0.81,0.7,2.8,3.5,1.3,1.0,0.7,0.7,3.2,7.5
2013,16,189,MIA,Miami Heat,Shane Battier,1978-09-09,34.0,NBA,SF,22.0,0.0,392.0,2.5,8.5,0.29,2.4,8.1,0.3,0.1,0.5,0.2,2.1,2.6,0.82,0.8,2.7,3.5,1.1,0.5,0.6,0.5,4.5,9.5
2014,16,189,MIA,Miami Heat,Shane Battier,1978-09-09,35.0,NBA,SF,16.0,6.0,202.0,2.1,4.6,0.46,1.6,3.6,0.45,0.5,1.1,0.5,0.7,0.9,0.8,0.2,1.6,1.8,0.9,0.9,0.2,0.9,4.1,6.6
