Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,17,54,MIL,Milwaukee Bucks,23.0,NBA,SG,3.0,3.0,120.0,11.3,21.3,0.53,4.1,8.6,0.47,7.3,12.7,0.57,3.6,5.9,0.62,3.6,6.3,10.0,5.9,1.4,0.5,5.0,4.1,30.4,,114.0,117.0
2001,17,54,MIL,Milwaukee Bucks,25.0,NBA,SG,18.0,18.0,768.0,11.2,23.4,0.48,4.0,8.4,0.48,7.2,15.0,0.48,5.6,6.1,0.92,1.3,3.9,5.2,7.6,1.7,0.7,3.0,3.1,32.0,,124.0,109.0
2005,21,54,SEA,Seattle Supersonics,29.0,NBA,SG,11.0,11.0,436.0,12.7,26.7,0.47,3.8,10.2,0.38,8.8,16.5,0.53,6.9,7.8,0.89,1.5,4.3,5.8,5.3,1.7,0.5,4.2,2.7,36.1,,120.0,114.0
2008,2,54,BOS,Boston Celtics,32.0,NBA,SG,26.0,26.0,987.0,7.5,17.6,0.43,3.1,7.9,0.4,4.4,9.7,0.45,4.8,5.2,0.91,1.4,4.1,5.5,4.0,1.4,0.5,2.2,3.6,22.9,,117.0,107.0
2009,2,54,BOS,Boston Celtics,33.0,NBA,SG,14.0,14.0,565.0,7.7,19.2,0.4,3.3,9.3,0.35,4.5,9.9,0.45,5.1,5.4,0.95,1.2,3.9,5.1,3.4,1.4,0.5,2.3,3.3,23.8,,110.0,109.0
2010,2,54,BOS,Boston Celtics,34.0,NBA,SG,24.0,24.0,925.0,7.6,17.7,0.43,3.3,8.4,0.39,4.4,9.2,0.47,4.0,4.7,0.86,0.7,4.0,4.7,3.7,1.3,0.2,2.1,4.3,22.5,,111.0,106.0
2011,2,54,BOS,Boston Celtics,35.0,NBA,SG,9.0,9.0,361.0,8.5,16.3,0.52,4.8,8.4,0.57,3.7,7.9,0.47,3.6,3.7,0.96,0.7,4.3,5.1,3.3,1.6,0.1,1.5,3.1,25.4,,136.0,106.0
2012,2,54,BOS,Boston Celtics,36.0,NBA,SG,18.0,10.0,616.0,5.9,14.8,0.4,2.5,8.2,0.3,3.4,6.7,0.51,2.8,4.0,0.71,0.7,5.9,6.6,1.6,1.5,0.2,1.5,3.6,17.0,,99.0,102.0
2013,16,54,MIA,Miami Heat,37.0,NBA,SG,23.0,0.0,573.0,7.1,16.5,0.43,3.7,9.2,0.41,3.4,7.3,0.46,4.5,5.2,0.87,1.2,4.9,6.1,2.8,1.2,0.3,2.6,4.0,22.4,,114.0,107.0
2014,16,54,MIA,Miami Heat,38.0,NBA,SG,20.0,1.0,527.0,6.2,15.1,0.41,3.5,9.0,0.39,2.7,6.1,0.45,3.6,3.9,0.92,1.4,5.7,7.1,3.4,1.5,0.4,2.5,4.3,19.5,,110.0,112.0
