Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,16,1731,MIA,Miami Heat,22.0,NBA,SG,30.0,0.0,323.0,5.9,15.7,0.38,4.0,11.3,0.36,1.9,4.5,0.42,3.8,4.8,0.79,1.3,4.5,5.8,3.5,0.7,0.1,2.6,3.5,19.6
1997,16,1731,MIA,Miami Heat,23.0,NBA,SG,73.0,47.0,2111.0,5.4,11.7,0.46,3.1,7.5,0.41,2.2,4.1,0.54,1.5,1.8,0.82,0.6,3.1,3.7,2.7,0.9,0.3,1.9,2.9,15.3
1998,16,1731,MIA,Miami Heat,24.0,NBA,SG,81.0,81.0,2621.0,5.0,11.7,0.42,2.1,5.2,0.4,2.9,6.5,0.44,1.9,2.5,0.79,1.0,3.0,4.0,2.5,0.8,0.2,1.4,3.0,14.0
1999,16,1731,MIA,Miami Heat,25.0,NBA,SG,12.0,2.0,190.0,5.9,15.0,0.39,2.3,6.6,0.34,3.6,8.3,0.43,1.5,2.1,0.73,0.8,2.3,3.0,1.9,0.6,0.2,1.3,3.4,15.5
2001,8,1731,DEN,Denver Nuggets,27.0,NBA,SG,80.0,58.0,2331.0,5.2,13.1,0.4,2.3,5.9,0.38,2.9,7.2,0.41,2.4,3.0,0.8,0.7,2.8,3.6,2.9,1.0,0.3,1.6,2.6,15.0
2002,8,1731,DEN,Denver Nuggets,28.0,NBA,SG,71.0,19.0,1665.0,6.8,16.6,0.41,1.9,5.2,0.37,4.9,11.4,0.43,2.0,2.6,0.78,0.8,3.1,4.0,2.8,1.3,0.5,2.0,2.3,17.6
2003,28,1731,TOR,Toronto Raptors,29.0,NBA,SG,63.0,24.0,1929.0,6.1,15.1,0.4,1.7,4.7,0.36,4.3,10.4,0.42,2.9,3.6,0.8,0.9,3.1,4.0,2.7,1.1,0.4,1.9,2.9,16.8
2004,8,1731,DEN,Denver Nuggets,30.0,NBA,SG,73.0,70.0,2233.0,6.4,15.0,0.42,1.7,4.7,0.37,4.6,10.4,0.45,2.3,2.9,0.79,0.7,2.5,3.2,2.4,1.0,0.2,1.6,2.9,16.7
2005,8,1731,DEN,Denver Nuggets,31.0,NBA,SG,3.0,1.0,54.0,6.7,17.3,0.38,2.7,8.0,0.33,4.0,9.3,0.43,3.3,5.3,0.62,0.0,4.0,4.0,4.0,0.7,0.0,1.3,1.3,19.3
2006,31,1731,TOT,Total After Trade,32.0,NBA,SG,26.0,6.0,458.0,5.9,15.0,0.39,2.0,6.1,0.32,3.9,8.9,0.44,1.3,2.4,0.52,0.4,3.3,3.7,3.2,1.7,0.3,2.4,3.1,15.0
2006,8,1731,DEN,Denver Nuggets,32.0,NBA,SG,12.0,6.0,238.0,6.4,15.6,0.41,1.5,5.3,0.29,4.8,10.3,0.47,0.8,2.0,0.38,0.3,3.9,4.2,2.7,1.2,0.3,1.7,3.2,15.0
2006,25,1731,POR,Portland Trail Blazers,32.0,NBA,SG,14.0,0.0,220.0,5.4,14.4,0.38,2.5,7.0,0.35,2.9,7.4,0.4,1.8,2.9,0.61,0.5,2.6,3.1,3.8,2.1,0.3,3.3,2.9,15.1
