Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,5,990,CHI,Charlotte Bobcats,22.0,NBA,SG,4.0,0.0,45.0,10.3,26.4,0.39,3.4,13.8,0.25,6.9,12.6,0.55,0.0,2.3,0.0,3.4,1.1,4.6,1.1,0.0,0.0,4.6,4.6,24.1,,81.0,116.0
2009,1,990,ATL,Atlanta Hawks,23.0,NBA,SG,16.0,0.0,98.0,4.9,19.7,0.25,2.2,12.6,0.17,2.7,7.1,0.38,1.1,2.2,0.5,0.0,3.8,3.8,1.1,2.2,0.5,1.6,2.2,13.1,,67.0,109.0
