Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2604,Landry Shamet,"March 13, 1997",232.0,84.0,23.34,2.86,7.02,0.41,2.02,5.1,0.4,0.84,1.88,0.45,0.55,1.04,1.3,0.8,0.24,1.54,1.74,1.6,0.46,0.12,0.7,1.96,8.86
