Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,10,2454,GSW,Golden State Warriors,Mitch Richmond,1965-06-30,23.0,NBA,SG,79.0,2717.0,17.2,0.54,0.06,0.36,5.8,11.4,8.6,17.6,1.4,0.3,14.3,26.2,3.6,1.9,5.6,0.1,1.3,-1.4,-0.1,1.3
1990,10,2454,GSW,Golden State Warriors,Mitch Richmond,1965-06-30,24.0,NBA,SG,78.0,2799.0,17.0,0.58,0.07,0.36,3.9,9.5,6.9,12.1,1.6,0.5,11.9,24.1,4.6,0.7,5.2,0.09,1.4,-1.7,-0.4,1.2
1991,10,2454,GSW,Golden State Warriors,Mitch Richmond,1965-06-30,25.0,NBA,SG,77.0,3027.0,17.8,0.56,0.08,0.33,5.4,11.1,8.2,11.8,1.9,0.7,12.4,24.5,5.2,1.9,7.1,0.11,2.1,-1.1,1.0,2.3
1992,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,26.0,NBA,SG,80.0,3095.0,16.3,0.55,0.18,0.28,2.2,9.0,5.6,21.3,1.4,0.6,13.1,25.5,3.4,1.5,4.9,0.08,1.3,-1.3,0.0,1.5
1993,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,27.0,NBA,SG,45.0,1728.0,15.6,0.56,0.17,0.3,1.1,9.1,5.0,20.2,1.5,0.3,12.8,23.9,2.2,0.9,3.1,0.09,1.3,-0.9,0.4,1.1
1994,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,28.0,NBA,SG,78.0,2897.0,17.7,0.55,0.22,0.36,2.6,8.3,5.4,18.5,1.8,0.4,11.6,27.2,5.2,1.2,6.4,0.11,2.7,-1.1,1.6,2.7
1995,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,29.0,NBA,SG,82.0,3172.0,17.2,0.55,0.28,0.3,2.6,10.4,6.6,17.8,1.5,0.7,12.1,27.0,4.9,3.1,8.0,0.12,2.4,-0.3,2.1,3.2
1996,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,30.0,NBA,SG,81.0,2946.0,19.2,0.59,0.38,0.36,2.1,8.5,5.3,15.9,2.2,0.5,12.2,26.9,7.2,2.1,9.3,0.15,3.9,-0.4,3.5,4.1
1997,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,31.0,NBA,SG,81.0,3125.0,21.6,0.58,0.3,0.34,2.2,9.8,6.0,20.6,2.0,0.6,11.6,29.4,8.7,2.1,10.8,0.17,5.2,-0.6,4.6,5.2
1998,26,2454,SAC,Sacramento Kings,Mitch Richmond,1965-06-30,32.0,NBA,SG,70.0,2569.0,20.4,0.57,0.27,0.39,2.1,7.9,5.0,20.2,1.8,0.4,11.3,27.8,6.6,1.3,7.9,0.15,4.4,-0.8,3.6,3.7
1999,30,2454,WAS,Washington Wizards,Mitch Richmond,1965-06-30,33.0,NBA,SG,50.0,1912.0,15.5,0.53,0.28,0.36,1.8,8.9,5.2,11.4,1.8,0.4,12.7,25.7,2.2,1.0,3.3,0.08,0.9,-1.2,-0.2,0.9
2000,30,2454,WAS,Washington Wizards,Mitch Richmond,1965-06-30,34.0,NBA,SG,74.0,2397.0,16.5,0.54,0.23,0.32,1.8,8.6,5.1,13.5,2.4,0.4,11.4,25.0,3.8,1.4,5.2,0.1,1.3,-0.2,1.1,1.9
2001,30,2454,WAS,Washington Wizards,Mitch Richmond,1965-06-30,35.0,NBA,SG,37.0,1216.0,14.9,0.52,0.26,0.32,1.4,9.2,5.2,16.6,1.8,0.4,12.8,24.1,1.4,0.2,1.6,0.06,1.0,-1.2,-0.3,0.5
2002,14,2454,LAL,Los Angeles Lakers,Mitch Richmond,1965-06-30,36.0,NBA,SG,64.0,709.0,10.7,0.49,0.25,0.18,2.2,12.3,7.3,12.3,1.3,0.6,13.1,19.4,0.1,0.8,0.9,0.06,-2.5,-0.4,-2.9,-0.2
