Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,28,685,TOR,Toronto Raptors,21.0,NBA,PF,65.0,1602.0,15.8,0.58,0.0,0.34,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,0.12,-0.2,-0.8,-0.9,0.4
2012,28,685,TOR,Toronto Raptors,22.0,NBA,PF,66.0,1534.0,14.2,0.54,0.0,0.32,10.4,23.0,16.7,6.5,1.4,3.4,14.9,13.8,1.6,2.3,3.9,0.12,-1.2,0.8,-0.3,0.7
2013,31,685,TOT,Total After Trade,23.0,NBA,"C,PF",81.0,1631.0,17.8,0.56,0.0,0.35,10.9,22.8,16.7,6.7,1.2,4.2,10.2,17.6,2.9,2.4,5.4,0.16,-0.2,0.4,0.2,0.9
2013,28,685,TOR,Toronto Raptors,23.0,NBA,C,45.0,1087.0,18.1,0.57,0.0,0.3,10.2,22.8,16.4,8.8,1.2,2.8,10.5,18.3,2.1,1.2,3.3,0.15,0.7,-0.3,0.4,0.6
2013,15,685,MEM,Memphis Grizzlies,23.0,NBA,PF,36.0,544.0,17.2,0.54,0.0,0.46,12.1,22.8,17.4,2.4,1.3,7.1,9.5,16.1,0.8,1.2,2.1,0.18,-2.0,1.9,-0.1,0.3
2014,15,685,MEM,Memphis Grizzlies,24.0,NBA,PF,63.0,956.0,15.9,0.54,0.0,0.31,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,1.2,1.4,2.6,0.13,-1.3,0.1,-1.2,0.2
2015,14,685,LAL,Los Angeles Lakers,25.0,NBA,PF,79.0,1840.0,20.0,0.59,0.0,0.4,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.16,1.4,0.1,1.5,1.6
2016,25,685,POR,Portland Trail Blazers,26.0,NBA,PF,81.0,1684.0,18.7,0.62,0.0,0.6,14.4,24.2,19.3,7.7,1.7,3.3,13.0,12.7,4.4,2.3,6.7,0.19,1.0,0.9,1.9,1.6
2017,25,685,POR,Portland Trail Blazers,27.0,NBA,PF,46.0,789.0,11.5,0.56,0.0,0.57,13.4,20.9,17.1,4.6,0.9,2.2,17.2,12.0,1.0,0.7,1.7,0.1,-3.2,-0.8,-4.1,-0.4
2018,25,685,POR,Portland Trail Blazers,28.0,NBA,C,78.0,1471.0,15.5,0.61,0.0,0.38,13.7,28.8,21.3,3.9,1.1,2.9,16.2,12.1,2.5,2.5,5.0,0.16,-1.2,0.6,-0.6,0.5
2019,3,685,BRK,Brooklyn Nets,29.0,NBA,C,81.0,1446.0,17.3,0.63,0.01,0.54,15.8,34.6,25.2,6.0,1.2,1.8,14.6,12.7,3.3,2.5,5.7,0.19,-0.6,0.7,0.0,0.7
2020,29,685,UTA,Utah Jazz,30.0,NBA,C,28.0,303.0,9.5,0.49,0.0,0.3,13.2,24.6,19.1,5.2,1.8,2.5,20.0,9.4,0.2,0.5,0.6,0.1,-4.6,1.5,-3.2,-0.1
2021,18,685,MIN,Minnesota Timberwolves,31.0,NBA,C,14.0,191.0,13.1,0.45,0.0,0.19,17.1,25.6,21.1,10.4,1.7,2.6,10.4,8.4,0.3,0.2,0.5,0.12,-3.4,-0.3,-3.7,-0.1
