Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,7,892,DAL,Dallas Mavericks,23.0,NBA,SG,3.0,0.0,11.0,6.5,19.6,0.33,0.0,0.0,,6.5,19.6,0.33,0.0,0.0,,9.8,3.3,13.1,3.3,0.0,0.0,6.5,6.5,13.1
1989,29,892,UTA,Utah Jazz,24.0,NBA,SG,2.0,0.0,3.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
