Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,9,711,DET,Detroit Pistons,21.0,NBA,SF,69.0,4.0,915.0,8.1,17.5,0.46,1.7,5.6,0.3,6.4,11.8,0.54,2.7,3.3,0.82,2.0,8.3,10.3,2.0,1.5,1.5,2.8,6.8,20.7,,105.0,110.0
2011,9,711,DET,Detroit Pistons,22.0,NBA,SF,72.0,16.0,1446.0,7.2,17.5,0.41,2.6,6.4,0.4,4.6,11.1,0.42,3.1,4.0,0.76,2.4,7.8,10.2,2.9,1.5,1.5,2.2,6.1,20.0,,106.0,110.0
2012,9,711,DET,Detroit Pistons,23.0,NBA,SF,41.0,4.0,603.0,6.5,20.2,0.32,1.2,5.5,0.21,5.4,14.7,0.36,3.1,3.8,0.81,1.2,6.9,8.1,2.9,2.0,1.9,3.6,5.5,17.3,,80.0,104.0
2013,31,711,TOT,Total After Trade,24.0,NBA,SF,55.0,0.0,676.0,7.1,16.5,0.43,3.2,7.8,0.42,3.9,8.7,0.44,2.1,2.7,0.76,1.3,8.5,9.7,3.3,1.1,1.7,2.3,6.5,19.6,,109.0,104.0
2013,9,711,DET,Detroit Pistons,24.0,NBA,SF,24.0,0.0,348.0,6.5,14.7,0.44,3.2,6.1,0.52,3.3,8.7,0.39,2.3,2.7,0.83,1.5,8.0,9.6,3.2,0.8,1.2,2.0,6.5,18.5,,115.0,109.0
2013,15,711,MEM,Memphis Grizzlies,24.0,NBA,SF,31.0,0.0,328.0,7.8,18.4,0.42,3.3,9.6,0.34,4.5,8.8,0.51,1.8,2.6,0.69,1.0,8.9,9.9,3.5,1.5,2.3,2.6,6.5,20.7,,104.0,99.0
2014,31,711,TOT,Total After Trade,25.0,NBA,SF,22.0,1.0,148.0,8.3,23.4,0.35,4.1,12.7,0.32,4.1,10.7,0.39,2.1,3.4,0.6,1.7,7.6,9.3,2.8,1.4,1.4,1.7,6.2,22.7,,94.0,103.0
2014,28,711,TOR,Toronto Raptors,25.0,NBA,SF,8.0,0.0,33.0,4.8,20.6,0.23,0.0,12.7,0.0,4.8,7.9,0.6,3.2,4.8,0.67,3.2,7.9,11.1,3.2,0.0,0.0,0.0,6.3,12.7,,79.0,109.0
2014,27,711,SAS,San Antonio Spurs,25.0,NBA,SF,14.0,1.0,115.0,9.2,24.2,0.38,5.3,12.7,0.41,4.0,11.4,0.35,1.8,3.1,0.57,1.3,7.5,8.8,2.6,1.8,1.8,2.2,6.2,25.5,,98.0,101.0
2015,31,711,TOT,Total After Trade,26.0,NBA,SF,34.0,4.0,344.0,7.4,21.0,0.36,3.6,10.6,0.34,3.9,10.4,0.37,0.7,0.9,0.83,1.5,9.7,11.2,2.5,1.8,0.7,3.4,5.8,19.2,,85.0,101.0
2015,27,711,SAS,San Antonio Spurs,26.0,NBA,SF,26.0,4.0,268.0,7.6,22.0,0.35,3.6,10.9,0.33,4.0,11.1,0.36,0.8,0.8,1.0,1.1,10.5,11.7,1.7,1.5,0.6,3.4,5.7,19.7,,82.0,101.0
2015,1,711,ATL,Atlanta Hawks,26.0,NBA,SF,8.0,0.0,76.0,6.7,17.5,0.38,3.4,9.4,0.36,3.4,8.1,0.42,0.7,1.3,0.5,2.7,6.7,9.4,5.4,2.7,1.3,3.4,6.1,17.5,,96.0,101.0
