Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,27,1571,SAS,San Antonio Spurs,21.0,NBA,PG,20.0,0.0,9.6,1.3,2.8,0.46,0.1,0.6,0.18,1.2,2.3,0.53,0.48,0.3,0.6,0.46,0.4,1.2,1.6,1.2,0.3,0.1,0.5,0.8,3.0
2014,27,1571,SAS,San Antonio Spurs,22.0,NBA,SG,17.0,0.0,5.1,1.0,2.1,0.49,0.0,0.2,0.0,1.0,1.9,0.53,0.49,0.8,1.1,0.78,0.1,0.5,0.5,0.5,0.2,0.0,0.2,0.4,2.8
2015,27,1571,SAS,San Antonio Spurs,23.0,NBA,PG,4.0,0.0,5.5,1.3,1.5,0.83,0.0,0.0,,1.3,1.5,0.83,0.83,0.3,0.5,0.5,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.5,2.8
2016,28,1571,TOR,Toronto Raptors,24.0,NBA,SG,20.0,0.0,22.6,3.5,7.4,0.47,0.4,1.2,0.33,3.1,6.2,0.49,0.49,1.2,1.6,0.75,0.6,1.5,2.1,2.4,0.9,0.1,1.1,2.4,8.5
2017,28,1571,TOR,Toronto Raptors,25.0,NBA,PG,10.0,2.0,21.2,3.1,7.1,0.44,0.9,2.2,0.41,2.2,4.9,0.45,0.5,0.8,0.8,1.0,0.4,1.7,2.1,3.1,0.4,0.2,1.4,1.7,7.9
2018,12,1571,IND,Indiana Pacers,26.0,NBA,PG,7.0,0.0,20.4,1.7,4.7,0.36,0.4,1.6,0.27,1.3,3.1,0.41,0.41,0.9,0.9,1.0,0.3,2.1,2.4,3.0,1.3,0.3,0.6,1.4,4.7
2019,12,1571,IND,Indiana Pacers,27.0,NBA,PG,4.0,0.0,21.3,3.0,6.0,0.5,1.0,2.3,0.44,2.0,3.8,0.53,0.58,0.5,0.5,1.0,0.3,1.5,1.8,1.0,1.0,0.0,0.0,1.8,7.5
