Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,23.0,SAS,NBA,PF,35.0,161.0,16.3,0.514,0.0,0.75,16.7,22.8,19.9,3.6,1.2,3.4,14.0,24.0,,0.1,0.3,0.4,0.129,,-2.5,-0.9,-3.4,-0.1
1992,24.0,TOT,NBA,PF,18.0,90.0,3.8,0.459,0.0,0.6,8.7,21.4,15.2,0.0,0.5,0.7,22.2,18.6,,-0.2,0.1,-0.1,-0.044,,-8.9,-3.5,-12.4,-0.2
1992,24.0,SAS,NBA,PF,1.0,9.0,-9.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,,0.0,0.0,0.0,-0.247,,-17.0,-8.5,-25.6,-0.1
1992,24.0,CHH,NBA,PF,3.0,13.0,-12.4,0.129,0.0,0.667,8.1,25.3,16.5,0.0,3.6,0.0,50.8,24.5,,-0.2,0.0,-0.1,-0.5,,-20.2,-5.3,-25.6,-0.1
1992,24.0,BOS,NBA,PF,7.0,46.0,4.1,0.465,0.0,0.444,5.0,16.0,10.8,0.0,0.0,1.3,15.7,11.9,,0.0,0.0,0.0,0.007,,-5.9,-2.1,-8.0,-0.1
1992,24.0,GSW,NBA,PF,7.0,22.0,18.3,0.669,0.0,1.125,20.2,39.1,29.8,0.0,0.0,0.0,20.1,27.2,,0.1,0.0,0.1,0.201,,-5.3,-3.2,-8.5,0.0
1995,27.0,LAC,NBA,C,80.0,2127.0,11.7,0.526,0.005,0.391,8.3,17.5,12.6,4.9,1.1,2.0,14.3,16.8,,0.8,1.4,2.2,0.049,,-2.8,-1.0,-3.9,-1.0
1996,28.0,TOT,NBA,PF,54.0,1463.0,13.0,0.538,0.007,0.363,10.0,18.3,14.1,3.4,1.0,1.0,12.7,17.4,,1.2,0.6,1.7,0.057,,-1.9,-2.1,-4.0,-0.7
1996,28.0,TOR,NBA,PF,24.0,659.0,12.9,0.541,0.0,0.332,9.4,20.7,15.0,4.4,1.0,1.0,13.5,17.4,,0.5,0.3,0.8,0.057,,-1.9,-1.7,-3.6,-0.3
1996,28.0,PHI,NBA,PF,30.0,804.0,13.1,0.535,0.013,0.39,10.5,16.4,13.4,2.6,1.0,1.0,12.1,17.5,,0.7,0.2,0.9,0.056,,-1.9,-2.4,-4.3,-0.5
1997,29.0,NJN,NBA,PF,79.0,1954.0,11.9,0.523,0.002,0.456,11.6,17.4,14.3,1.8,1.0,1.9,14.4,13.8,,1.6,1.2,2.8,0.069,,-2.6,-1.6,-4.2,-1.1
1998,30.0,VAN,NBA,C,61.0,894.0,14.9,0.536,0.0,0.443,10.3,19.5,14.9,4.0,1.5,1.9,14.0,21.4,,0.8,0.4,1.3,0.067,,-2.0,-2.3,-4.4,-0.5
1999,31.0,VAN,NBA,PF,43.0,1143.0,15.9,0.527,0.005,0.399,8.4,18.2,13.2,4.0,1.2,2.5,12.3,20.9,,1.3,0.5,1.8,0.076,,-1.1,-1.8,-2.9,-0.2
2001,33.0,VAN,NBA,PF,52.0,823.0,9.6,0.507,0.0,0.352,10.5,18.6,14.6,1.8,0.6,2.4,17.3,15.4,,0.1,0.6,0.7,0.041,,-4.5,-1.3,-5.9,-0.8
2002,34.0,MEM,NBA,PF,73.0,1247.0,11.4,0.503,0.003,0.335,9.0,20.0,14.5,3.5,1.3,1.7,14.0,17.0,,0.3,1.2,1.5,0.059,,-3.9,-0.7,-4.6,-0.8
2003,35.0,UTA,NBA,C,58.0,792.0,9.2,0.508,0.0,0.362,9.4,14.3,11.9,3.6,1.2,1.9,15.7,18.5,,0.2,0.8,1.0,0.061,,-5.0,-1.3,-6.4,-0.9
2004,36.0,SAC,NBA,PF,59.0,789.0,9.7,0.509,0.005,0.288,8.4,18.4,13.5,5.6,0.9,1.6,15.4,16.7,,0.3,0.6,0.9,0.057,,-4.8,-1.3,-6.1,-0.8
2005,37.0,SAS,NBA,PF,61.0,699.0,8.5,0.467,0.0,0.346,9.0,18.3,13.6,3.2,1.4,2.1,16.0,16.6,,-0.3,1.4,1.1,0.078,,-6.0,0.7,-5.4,-0.6
