Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,BOS,NBA,SG,10.0,,12.9,1.9,4.5,0.422,0.2,0.4,0.5,1.7,4.1,0.415,0.444,1.0,1.3,0.769,0.6,0.7,1.3,1.1,0.2,0.1,1.1,2.1,5.0
1983,23.0,BOS,NBA,SG,7.0,,28.7,4.0,10.3,0.389,0.3,0.7,0.4,3.7,9.6,0.388,0.403,1.1,1.6,0.727,0.3,1.7,2.0,3.6,0.7,0.1,0.9,3.4,9.4
1984,24.0,BOS,NBA,SG,19.0,,13.3,2.2,4.7,0.456,0.1,0.5,0.222,2.1,4.3,0.481,0.467,0.4,0.5,0.7,0.2,0.6,0.8,2.0,0.5,0.1,0.7,1.9,4.8
1985,25.0,BOS,NBA,SG,21.0,21.0,32.7,4.6,9.9,0.466,0.3,0.8,0.438,4.3,9.1,0.469,0.483,1.4,1.9,0.769,1.0,1.8,2.8,5.8,1.5,0.0,1.5,3.6,11.0
1986,26.0,BOS,NBA,SG,18.0,18.0,36.2,5.9,10.7,0.554,0.8,1.9,0.412,5.2,8.8,0.585,0.591,2.9,3.3,0.867,1.2,3.0,4.2,5.2,2.3,0.1,1.7,3.2,15.6
1987,27.0,BOS,NBA,SG,20.0,19.0,38.1,5.8,11.9,0.487,1.6,3.7,0.438,4.2,8.3,0.509,0.555,1.6,1.8,0.861,0.7,2.0,2.6,4.6,1.2,0.2,2.1,3.1,14.8
1988,28.0,BOS,NBA,SG,17.0,17.0,39.4,4.2,10.8,0.386,1.1,3.4,0.328,3.1,7.4,0.413,0.438,2.2,2.5,0.881,0.9,2.2,3.1,6.4,0.5,0.1,2.4,3.8,11.6
1991,31.0,POR,NBA,SG,16.0,0.0,17.3,2.9,6.6,0.448,0.7,2.3,0.306,2.3,4.3,0.522,0.5,1.4,1.8,0.821,0.1,1.7,1.8,1.9,0.8,0.3,1.5,2.1,8.0
1992,32.0,POR,NBA,SG,21.0,0.0,21.4,3.9,8.0,0.479,1.0,2.5,0.404,2.9,5.6,0.513,0.541,1.9,2.2,0.83,0.4,1.5,1.9,2.3,0.7,0.0,1.2,2.8,10.6
1993,33.0,PHO,NBA,SG,24.0,0.0,24.6,2.7,7.1,0.376,1.4,3.3,0.413,1.3,3.8,0.344,0.474,1.4,1.6,0.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1
1994,34.0,PHO,NBA,SG,10.0,0.0,23.0,2.7,5.9,0.458,1.7,4.0,0.425,1.0,1.9,0.526,0.602,1.5,2.1,0.714,0.7,1.6,2.3,2.1,0.6,0.1,0.5,2.6,8.6
1995,35.0,PHO,NBA,SG,10.0,0.0,13.7,1.9,3.8,0.5,1.2,2.6,0.462,0.7,1.2,0.583,0.658,1.0,1.1,0.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0
