Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,14,2264,LAL,Los Angeles Lakers,Ruben Patterson,1975-07-31,23.0,NBA,SF,24.0,2.0,144.0,21.0,51.0,0.41,1.0,6.0,0.17,20.0,45.0,0.44,0.42,22.0,31.0,0.71,17.0,13.0,30.0,2.0,5.0,3.0,12.0,16.0,65.0
2000,21,2264,SEA,Seattle Supersonics,Ruben Patterson,1975-07-31,24.0,NBA,SF,81.0,74.0,2097.0,354.0,661.0,0.54,12.0,27.0,0.44,342.0,634.0,0.54,0.55,222.0,321.0,0.69,218.0,216.0,434.0,126.0,94.0,40.0,144.0,190.0,942.0
2001,21,2264,SEA,Seattle Supersonics,Ruben Patterson,1975-07-31,25.0,NBA,SF,76.0,22.0,2059.0,370.0,749.0,0.49,2.0,36.0,0.06,368.0,713.0,0.52,0.5,246.0,361.0,0.68,183.0,199.0,382.0,161.0,103.0,45.0,155.0,176.0,988.0
2002,25,2264,POR,Portland Trail Blazers,Ruben Patterson,1975-07-31,26.0,NBA,SF,75.0,13.0,1765.0,319.0,619.0,0.52,9.0,36.0,0.25,310.0,583.0,0.53,0.52,192.0,274.0,0.7,155.0,143.0,298.0,107.0,79.0,37.0,114.0,140.0,839.0
2003,25,2264,POR,Portland Trail Blazers,Ruben Patterson,1975-07-31,27.0,NBA,SF,78.0,17.0,1655.0,254.0,516.0,0.49,3.0,20.0,0.15,251.0,496.0,0.51,0.5,138.0,220.0,0.63,120.0,144.0,264.0,101.0,73.0,29.0,117.0,161.0,649.0
2004,25,2264,POR,Portland Trail Blazers,Ruben Patterson,1975-07-31,28.0,NBA,SF,73.0,1.0,1651.0,200.0,395.0,0.51,2.0,12.0,0.17,198.0,383.0,0.52,0.51,105.0,190.0,0.55,129.0,139.0,268.0,139.0,84.0,21.0,105.0,152.0,507.0
2005,25,2264,POR,Portland Trail Blazers,Ruben Patterson,1975-07-31,29.0,NBA,SF,70.0,36.0,1957.0,319.0,601.0,0.53,2.0,25.0,0.08,317.0,576.0,0.55,0.53,169.0,282.0,0.6,126.0,147.0,273.0,138.0,106.0,21.0,143.0,164.0,809.0
2006,31,2264,TOT,Total After Trade,Ruben Patterson,1975-07-31,30.0,NBA,"SF,SG",71.0,22.0,1792.0,327.0,635.0,0.52,1.0,13.0,0.08,326.0,622.0,0.52,0.52,203.0,338.0,0.6,118.0,126.0,244.0,127.0,76.0,21.0,150.0,150.0,858.0
2006,25,2264,POR,Portland Trail Blazers,Ruben Patterson,1975-07-31,30.0,NBA,SF,45.0,2.0,1056.0,188.0,379.0,0.5,0.0,7.0,0.0,188.0,372.0,0.5,0.5,138.0,226.0,0.61,73.0,81.0,154.0,60.0,42.0,12.0,82.0,79.0,514.0
2006,8,2264,DEN,Denver Nuggets,Ruben Patterson,1975-07-31,30.0,NBA,SG,26.0,20.0,736.0,139.0,256.0,0.54,1.0,6.0,0.17,138.0,250.0,0.55,0.55,65.0,112.0,0.58,45.0,45.0,90.0,67.0,34.0,9.0,68.0,71.0,344.0
2007,17,2264,MIL,Milwaukee Bucks,Ruben Patterson,1975-07-31,31.0,NBA,SF,81.0,53.0,2508.0,475.0,867.0,0.55,3.0,19.0,0.16,472.0,848.0,0.56,0.55,241.0,376.0,0.64,190.0,250.0,440.0,232.0,110.0,25.0,199.0,232.0,1194.0
2008,13,2264,LAC,Los Angeles Clippers,Ruben Patterson,1975-07-31,32.0,NBA,SF,20.0,5.0,327.0,39.0,86.0,0.45,0.0,2.0,0.0,39.0,84.0,0.46,0.45,24.0,43.0,0.56,24.0,40.0,64.0,17.0,21.0,7.0,27.0,37.0,102.0
