Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
2003,11,955,HOU,Houston Rockets,Steve Francis,25,81,81,3318,9.3,21.4,0.44,1.4,3.9,0.35,7.9,17.5,0.45,7.8,9.7,0.8,2.6,5.5,8.1,8.2,2.3,0.7,4.9,4.1,27.8,109,103
2003,11,2018,HOU,Houston Rockets,Cuttino Mobley,27,73,73,3044,8.2,19.0,0.43,2.0,5.6,0.35,6.2,13.3,0.47,4.3,5.0,0.86,1.2,4.1,5.4,3.7,1.7,0.6,2.9,3.3,22.7,107,105
2003,11,2005,HOU,Houston Rockets,Yao Ming,22,82,72,2382,9.1,18.3,0.5,0.0,0.0,0.5,9.1,18.2,0.5,6.8,8.4,0.81,4.4,10.9,15.3,3.1,0.7,3.3,3.9,5.2,25.1,111,100
2003,11,1126,HOU,Houston Rockets,Eddie Griffin,20,77,66,1890,7.8,19.4,0.4,1.8,5.5,0.33,5.9,13.9,0.43,1.7,2.7,0.62,3.9,9.2,13.2,2.5,1.5,3.2,2.2,3.9,19.0,100,100
2003,11,2344,HOU,Houston Rockets,James Posey,26,58,47,1646,6.2,14.1,0.44,1.5,4.6,0.33,4.7,9.4,0.5,3.9,4.7,0.83,1.7,7.5,9.2,3.5,2.5,0.3,2.6,4.4,17.8,110,102
2003,11,2434,HOU,Houston Rockets,Glen Rice,35,62,26,1532,6.9,16.1,0.43,3.6,9.0,0.4,3.4,7.2,0.47,2.2,2.9,0.76,1.0,4.4,5.4,2.3,0.8,0.2,1.9,3.5,19.6,112,108
2003,11,2818,HOU,Houston Rockets,Maurice Taylor,26,67,9,1377,9.1,21.0,0.43,0.0,0.1,0.0,9.1,20.9,0.43,3.9,5.4,0.72,3.7,5.6,9.3,2.6,0.9,0.9,3.9,5.9,22.1,94,106
2003,11,2156,HOU,Houston Rockets,Moochie Norris,29,82,3,1375,5.3,13.0,0.41,0.4,1.8,0.24,4.8,11.2,0.43,3.1,4.5,0.68,1.5,4.8,6.3,7.7,2.2,0.2,3.4,2.8,14.0,99,104
2003,11,501,HOU,Houston Rockets,Kelvin Cato,28,73,5,1247,5.8,11.1,0.52,0.0,0.2,0.0,5.8,10.9,0.53,2.9,5.4,0.53,5.7,12.8,18.6,0.9,1.6,3.7,2.4,7.6,14.4,107,96
2003,11,1229,HOU,Houston Rockets,Juaquin Hawkins,29,58,10,685,4.5,11.7,0.38,0.8,1.9,0.42,3.7,9.8,0.38,0.8,1.6,0.5,1.3,4.9,6.2,3.7,2.3,0.5,2.3,4.5,10.6,90,104
2003,11,2056,HOU,Houston Rockets,Terence Morris,24,49,0,632,7.0,15.1,0.47,0.6,2.7,0.22,6.4,12.3,0.52,0.9,1.2,0.79,3.4,7.5,11.0,2.1,0.7,1.5,2.5,3.0,15.6,101,104
2003,11,2852,HOU,Houston Rockets,Kenny Thomas,25,20,14,586,7.6,17.5,0.43,0.0,0.0,,7.6,17.5,0.43,3.0,4.2,0.73,4.2,8.5,12.6,3.6,1.5,0.6,3.7,4.5,18.2,96,103
2003,11,566,HOU,Houston Rockets,Jason Collier,25,13,3,104,8.8,18.7,0.47,0.0,0.0,,8.8,18.7,0.47,1.0,1.0,1.0,6.2,8.8,15.1,0.5,1.0,0.5,1.0,5.2,18.7,110,104
2003,11,2105,HOU,Houston Rockets,Bostjan Nachbar,22,14,1,77,7.7,21.8,0.36,1.4,7.0,0.2,6.3,14.7,0.43,3.5,7.0,0.5,2.1,5.6,7.7,2.1,1.4,1.4,4.2,9.1,20.4,81,104
2003,11,1808,HOU,Houston Rockets,Tito Maddox,21,9,0,35,4.6,18.5,0.25,0.0,4.6,0.0,4.6,13.9,0.33,7.7,12.4,0.62,1.5,9.3,10.8,7.7,4.6,1.5,4.6,6.2,17.0,80,95
