Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,31,925,TOT,Total After Trade,22.0,NBA,PG,76.0,17.0,1248.0,8.4,19.5,0.43,0.4,0.9,0.4,8.0,18.6,0.43,5.5,6.7,0.83,2.1,3.0,5.1,5.1,2.1,0.6,3.9,5.0,22.6,,103.0,106.0
1983,3,925,NJN,New Jersey Nets,22.0,NBA,PG,43.0,6.0,494.0,8.6,20.2,0.43,0.4,1.3,0.29,8.2,18.9,0.44,3.6,4.2,0.84,1.5,2.4,3.9,6.3,1.8,0.8,3.7,5.2,21.1,,100.0,102.0
1983,10,925,GSW,Golden State Warriors,22.0,NBA,PG,33.0,11.0,754.0,8.2,19.0,0.43,0.4,0.7,0.55,7.8,18.4,0.43,6.9,8.3,0.83,2.4,3.4,5.8,4.3,2.4,0.5,4.0,4.8,23.6,,104.0,108.0
1984,10,925,GSW,Golden State Warriors,23.0,NBA,PG,77.0,73.0,2555.0,8.8,19.0,0.46,0.1,0.8,0.18,8.7,18.2,0.48,5.7,7.0,0.82,1.6,3.3,4.9,4.9,1.9,0.6,3.6,3.9,23.5,,107.0,110.0
1985,10,925,GSW,Golden State Warriors,24.0,NBA,SG,82.0,82.0,2873.0,9.9,22.2,0.44,0.7,2.3,0.29,9.2,19.9,0.46,5.4,6.7,0.81,1.0,2.3,3.3,6.6,2.2,0.7,4.1,3.7,25.9,,105.0,114.0
1986,10,925,GSW,Golden State Warriors,25.0,NBA,PG,82.0,82.0,2764.0,8.5,16.8,0.51,0.6,2.0,0.33,7.8,14.8,0.53,5.8,7.3,0.8,1.3,3.7,4.9,12.4,2.6,0.3,4.8,3.3,23.5,,114.0,111.0
1987,10,925,GSW,Golden State Warriors,26.0,NBA,PG,82.0,82.0,3064.0,7.7,15.9,0.49,1.1,2.9,0.38,6.6,12.9,0.51,7.1,8.3,0.86,0.9,3.3,4.1,13.1,2.2,0.3,4.3,3.1,23.7,,120.0,112.0
1988,31,925,TOT,Total After Trade,27.0,NBA,PG,77.0,73.0,2514.0,7.9,18.2,0.43,0.3,1.4,0.19,7.6,16.8,0.45,5.6,6.6,0.85,1.4,4.1,5.6,10.2,1.8,0.2,4.2,3.6,21.7,,106.0,110.0
1988,10,925,GSW,Golden State Warriors,27.0,NBA,PG,18.0,18.0,680.0,9.2,20.9,0.44,0.1,1.4,0.05,9.1,19.5,0.47,8.1,9.7,0.84,1.8,4.5,6.3,12.4,1.9,0.1,4.7,3.2,26.5,,109.0,114.0
1988,11,925,HOU,Houston Rockets,27.0,NBA,PG,59.0,55.0,1834.0,7.4,17.2,0.43,0.3,1.3,0.25,7.1,15.8,0.45,4.8,5.5,0.86,1.3,4.0,5.3,9.4,1.7,0.3,4.0,3.7,19.9,,104.0,108.0
1989,11,925,HOU,Houston Rockets,28.0,NBA,PG,82.0,82.0,2788.0,6.7,15.1,0.44,1.8,4.9,0.37,4.9,10.2,0.48,4.4,5.2,0.84,0.8,4.4,5.2,12.0,2.1,0.2,4.3,3.3,19.7,,112.0,107.0
1990,11,925,HOU,Houston Rockets,29.0,NBA,PG,82.0,73.0,2630.0,6.5,14.5,0.45,1.6,4.2,0.38,4.9,10.3,0.48,3.4,4.2,0.81,0.8,2.7,3.6,10.8,1.7,0.2,3.7,2.9,18.0,,111.0,107.0
1991,11,925,HOU,Houston Rockets,30.0,NBA,PG,82.0,4.0,1850.0,10.2,24.7,0.41,1.3,4.6,0.27,8.9,20.1,0.44,4.9,6.5,0.75,1.4,2.8,4.2,8.4,2.5,0.4,3.7,3.2,26.5,,104.0,106.0
1992,11,925,HOU,Houston Rockets,31.0,NBA,PG,82.0,3.0,1662.0,8.7,21.4,0.41,1.1,3.7,0.3,7.6,17.6,0.43,4.1,5.2,0.79,1.0,3.5,4.6,7.3,1.7,0.6,3.9,3.9,22.6,,98.0,111.0
1993,11,925,HOU,Houston Rockets,32.0,NBA,PG,52.0,10.0,867.0,7.3,17.9,0.41,0.9,3.3,0.29,6.3,14.6,0.43,4.7,6.0,0.79,0.8,4.2,5.0,7.7,1.9,0.4,4.0,3.5,20.2,,100.0,108.0
1994,27,925,SAS,San Antonio Spurs,33.0,NBA,PG,53.0,2.0,737.0,5.1,15.1,0.34,0.6,2.6,0.22,4.5,12.5,0.36,3.8,5.6,0.67,0.7,4.3,5.1,7.3,0.9,0.6,4.4,5.1,14.5,,86.0,108.0
1995,3,925,NJN,New Jersey Nets,34.0,NBA,SG,48.0,1.0,831.0,4.4,13.3,0.34,1.6,5.5,0.28,2.9,7.8,0.37,1.9,2.7,0.7,0.5,2.9,3.4,7.9,0.8,0.4,3.2,4.6,12.3,,93.0,113.0
